   DATE        X           sigma      Y         sigma 
54431.2080      0.026      0.008      0.031      0.009 
54432.2230      0.024      0.012      0.032      0.010 
54433.3140     -0.199      0.063      0.036      0.060 
54434.2720      0.293      0.045     -0.052      0.040 
54438.2090     -0.021      0.008      0.040      0.007 
54440.2460     -0.020      0.011      0.048      0.011 
54441.2580     -0.011      0.034      0.223      0.030 
54445.2110     -0.048      0.009     -0.046      0.009 
54447.2570      0.097      0.023     -0.049      0.019 
54448.2720     -0.107      0.025     -0.089      0.024 
54452.2090     -0.078      0.008      0.083      0.007 
54455.2610     -0.126      0.021      0.035      0.021 
54461.2100     -0.005      0.012      0.015      0.014 
54462.2730     -0.132      0.023      0.258      0.024 
54468.2160     -0.058      0.011      0.154      0.014 
54469.2740      0.063      0.064     -0.258      0.057 
54473.2090      0.051      0.013      0.085      0.011 
54476.2730      0.136      0.023      0.085      0.022 
54480.2060      0.043      0.016      0.117      0.013 
54482.2560     -0.279      0.035      0.164      0.042 
54483.2690     -0.133      0.033      0.132      0.030 
54488.2130      0.155      0.018      0.031      0.013 
54489.2490      0.159      0.008     -0.050      0.011 
54490.2740      0.185      0.031      0.113      0.026 
54494.2130      0.084      0.013      0.118      0.011 
54497.2720      0.299      0.025      0.002      0.023 
54501.2090      0.107      0.014      0.055      0.013 
54502.2270      0.088      0.018      0.024      0.018 
54503.2560      0.108      0.130      0.595      0.163 
54504.2740      0.206      0.023     -0.108      0.020 
54508.2090      0.023      0.018      0.066      0.014 
54509.2320     -0.039      0.053      0.135      0.058 
54510.2460      0.121      0.046      0.222      0.057 
54511.2790      0.163      0.018      0.026      0.019 
54516.2070      0.176      0.018     -0.042      0.014 
54517.2580      0.306      0.013     -0.008      0.010 
54518.2690      0.226      0.020     -0.001      0.021 
54522.2070      0.236      0.010      0.106      0.009 
54525.2850      0.274      0.018      0.092      0.018 
54529.2070      0.295      0.008     -0.122      0.007 
54532.2800      0.249      0.033      0.046      0.041 
54537.2070      0.270      0.010      0.028      0.010 
54539.2730      0.243      0.034     -0.061      0.031 
54543.2110      0.366      0.009      0.036      0.008 
54545.2780      0.155      0.034     -0.107      0.036 
54551.2080      0.362      0.009      0.131      0.010 
54553.2690      0.343      0.017      0.005      0.017 
54557.2100      0.295      0.011     -0.076      0.012 
54558.2340      0.071      0.023     -0.112      0.025 
54559.2350      0.355      0.010     -0.179      0.008 
54560.2680      0.213      0.027     -0.080      0.026 
54564.2110      0.106      0.008      0.096      0.010 
54566.2490      0.136      0.019     -0.067      0.020 
54567.2770      0.261      0.016     -0.199      0.019 
54571.2120      0.181      0.009     -0.029      0.010 
54574.2760      0.399      0.022     -0.122      0.023 
54579.2090      0.314      0.016     -0.191      0.021 
54581.2750      0.352      0.025     -0.077      0.023 
54585.2140      0.296      0.009     -0.106      0.010 
54586.2820      0.231      0.018     -0.209      0.022 
54592.2060      0.306      0.010     -0.164      0.013 
54594.2860      0.436      0.020      0.064      0.022 
54599.2080      0.337      0.009     -0.111      0.008 
54601.2480      0.302      0.008     -0.063      0.008 
54602.2750      0.260      0.020     -0.086      0.020 
54606.2160      0.184      0.039     -0.080      0.034 
54608.2510      0.301      0.023     -0.057      0.024 
54609.2710      0.215      0.023     -0.265      0.023 
54614.2170      0.167      0.025     -0.183      0.024 
54616.2820      0.269      0.060      0.143      0.063 
54620.2100      0.246      0.009     -0.233      0.009 
54623.2650      0.146      0.020     -0.211      0.019 
54627.2040      0.419      0.019     -0.511      0.019 
54628.2790      0.173      0.029     -0.048      0.034 
54634.2110      0.239      0.012     -0.272      0.012 
54637.2730      0.391      0.014     -0.237      0.016 
54641.2110      0.228      0.022     -0.307      0.019 
54642.2270      0.341      0.029     -0.354      0.029 
54643.2470      0.200      0.046     -0.096      0.039 
54644.2870     -0.014      0.058     -0.172      0.052 
54648.2090      0.132      0.018     -0.167      0.017 
54650.2720      0.355      0.037     -0.665      0.047 
54655.2120      0.269      0.020     -0.213      0.014 
54657.2530      0.087      0.011     -0.112      0.012 
54658.2760      0.208      0.024     -0.282      0.027 
54662.2120      0.323      0.013     -0.334      0.010 
54664.2500      0.162      0.082     -0.101      0.069 
54665.2810      0.097      0.027     -0.514      0.033 
54669.2120      0.082      0.013     -0.332      0.011 
54672.2800      0.049      0.031     -0.485      0.034 
54676.2130      0.152      0.013     -0.267      0.012 
54677.2330     -0.001      0.029     -0.340      0.036 
54679.2790      0.162      0.028     -0.412      0.025 
54683.2080      0.069      0.016     -0.290      0.012 
54686.2830     -0.278      0.034     -0.239      0.033 
54690.4920      0.040      0.007     -0.249      0.007 
54691.5000      0.207      0.006     -0.365      0.006 
54692.4980      0.152      0.006     -0.357      0.006 
54693.5050      0.209      0.007     -0.302      0.007 
54694.5010      0.198      0.008     -0.415      0.007 
54695.5030      0.154      0.008     -0.301      0.008 
54696.5020      0.136      0.008     -0.347      0.007 
54697.4970      0.077      0.007     -0.298      0.007 
54698.5040      0.121      0.009     -0.371      0.008 
54699.5010      0.091      0.006     -0.350      0.006 
54700.5010      0.141      0.006     -0.262      0.006 
54701.4980      0.108      0.006     -0.248      0.006 
54702.5000      0.086      0.006     -0.278      0.006 
54703.5020      0.120      0.006     -0.356      0.006 
54704.4980      0.099      0.006     -0.250      0.006 
54707.2800      0.064      0.022     -0.198      0.019 
54712.2120      0.074      0.011     -0.293      0.010 
54713.2610      0.038      0.007     -0.343      0.006 
54714.2750     -0.001      0.019     -0.372      0.024 
54718.2080      0.188      0.012     -0.295      0.013 
54720.2570      0.159      0.030     -0.208      0.024 
54721.2700      0.119      0.027     -0.327      0.029 
54725.2080      0.132      0.023     -0.403      0.021 
54728.2750     -0.136      0.024     -0.196      0.023 
54732.2150     -0.006      0.014     -0.186      0.016 
54733.2160      0.087      0.016     -0.344      0.018 
54735.2780     -0.026      0.025     -0.223      0.021 
54739.2190     -0.035      0.010     -0.335      0.012 
54742.2750      0.002      0.021     -0.383      0.020 
54746.2160      0.019      0.021     -0.289      0.023 
54747.2330      0.115      0.040     -0.391      0.051 
54749.2740     -0.030      0.015     -0.486      0.016 
54754.2060     -0.279      0.022     -0.237      0.022 
54756.2770     -0.112      0.026     -0.313      0.032 
54760.2140     -0.014      0.009     -0.200      0.010 
54763.2790     -0.156      0.033     -0.394      0.034 
54767.2180     -0.045      0.019     -0.233      0.023 
54770.2740     -0.140      0.059     -0.276      0.059 
54774.2150     -0.106      0.014     -0.234      0.013 
54777.2780     -0.208      0.045     -0.347      0.060 
54781.2100     -0.234      0.013     -0.200      0.014 
54782.2290     -0.291      0.036     -0.357      0.042 
54783.2430      0.035      0.106     -0.217      0.099 
54784.2740     -0.306      0.027     -0.189      0.029 
54788.2130      0.011      0.039     -0.117      0.043 
54789.2390      0.112      0.033     -0.176      0.026 
54790.2540     -0.264      0.059     -0.414      0.049 
54791.2800     -0.038      0.032      0.008      0.033 
54795.2140     -0.368      0.017     -0.081      0.016 
54796.2760     -0.256      0.036      0.011      0.035 
54802.2130     -0.209      0.010     -0.187      0.010 
54803.2340     -0.143      0.037     -0.086      0.042 
54805.2730     -0.244      0.026     -0.232      0.027 
54810.2100     -0.250      0.011     -0.192      0.011 
54812.2750     -0.214      0.025     -0.117      0.028 
54816.2150     -0.224      0.010     -0.230      0.010 
54817.2250     -0.207      0.015     -0.227      0.016 
54818.2550     -0.170      0.007     -0.131      0.008 
54819.2760     -0.099      0.027     -0.005      0.032 
54823.2090     -0.211      0.014     -0.063      0.014 
54830.2010     -0.137      0.016     -0.135      0.016 
54831.2910     -0.183      0.069     -0.503      0.090 
54837.2090     -0.303      0.009     -0.020      0.011 
54840.2740     -0.256      0.014     -0.067      0.012 
54844.2060     -0.172      0.014     -0.253      0.015 
54845.2240     -0.105      0.041     -0.094      0.041 
54847.2740     -0.304      0.019      0.122      0.023 
54852.2080     -0.182      0.009     -0.018      0.009 
54853.2460     -0.174      0.007     -0.118      0.008 
54854.2720     -0.201      0.019     -0.103      0.020 
54858.2110     -0.048      0.039      0.220      0.033 
54861.2750     -0.183      0.014      0.026      0.013 
54865.2100     -0.210      0.012     -0.002      0.013 
54866.2280     -0.223      0.022     -0.060      0.024 
54867.2550     -0.164      0.115      0.101      0.153 
54868.2720     -0.171      0.019     -0.051      0.016 
54872.2140     -0.273      0.021     -0.119      0.021 
54873.2240     -0.191      0.044     -0.012      0.055 
54874.2440     -0.366      0.044      0.134      0.055 
54875.2660     -0.063      0.022     -0.058      0.019 
54880.2110     -0.092      0.011      0.120      0.010 
54881.2510     -0.213      0.045     -0.516      0.041 
54882.2750     -0.196      0.016      0.128      0.018 
54887.2100      0.018      0.015      0.156      0.015 
54889.2680     -0.167      0.033     -0.048      0.035 
54893.2090     -0.179      0.013      0.122      0.013 
54894.2300     -0.011      0.042      0.198      0.044 
54896.2700     -0.108      0.032     -0.028      0.027 
54901.2070     -0.097      0.011      0.097      0.012 
54903.2760     -0.225      0.013      0.154      0.012 
54907.2140     -0.085      0.009      0.205      0.010 
54910.2680     -0.015      0.020      0.092      0.020 
54914.2050     -0.038      0.020      0.204      0.017 
54917.2730     -0.082      0.022      0.139      0.019 
54921.2080      0.012      0.014      0.252      0.012 
54924.2700     -0.042      0.031      0.001      0.029 
54928.2110     -0.080      0.015      0.255      0.014 
54929.2280      0.106      0.017      0.194      0.015 
54930.2670      0.017      0.032      0.066      0.027 
54936.2100      0.141      0.014      0.278      0.015 
54937.2500      0.031      0.026      0.182      0.029 
54938.2710      0.060      0.018      0.153      0.018 
54942.2100      0.029      0.012      0.043      0.014 
54943.2360      0.006      0.008     -0.011      0.007 
54945.2730     -0.021      0.031      0.195      0.035 
54949.2120      0.098      0.012      0.196      0.014 
54951.2700      0.216      0.028      0.188      0.026 
54956.2090      0.023      0.023      0.132      0.026 
54958.2730      0.064      0.027      0.103      0.028 
54963.2090      0.096      0.011      0.114      0.010 
54965.2600      0.089      0.007      0.117      0.007 
54966.2710      0.154      0.021      0.096      0.022 
54970.2020      0.125      0.008      0.084      0.008 
54973.2740      0.190      0.018      0.060      0.018 
54978.2100      0.245      0.015      0.071      0.016 
54980.2730      0.111      0.021     -0.127      0.024 
54985.2110      0.180      0.016      0.061      0.018 
54987.2700      0.014      0.035     -0.129      0.034 
54991.2140      0.072      0.013      0.100      0.013 
54993.2730      0.191      0.017     -0.019      0.014 
54998.2070      0.216      0.018     -0.042      0.018 
55001.2740      0.034      0.024      0.051      0.027 
55005.2130      0.148      0.011     -0.065      0.012 
55006.2230      0.071      0.065     -0.203      0.074 
55008.2760      0.290      0.021     -0.020      0.023 
55012.2110      0.117      0.015     -0.065      0.015 
55014.2630      0.203      0.025      0.111      0.027 
55019.2130      0.068      0.017     -0.161      0.018 
55021.2480      0.167      0.030     -0.019      0.033 
55022.2690      0.084      0.037     -0.321      0.037 
55026.2100      0.182      0.021      0.060      0.021 
55029.2720      0.196      0.033     -0.098      0.034 
55034.2110      0.322      0.016      0.015      0.014 
55036.2720      0.239      0.020     -0.006      0.018 
55040.2150      0.310      0.029     -0.205      0.024 
55042.2560      0.183      0.009     -0.166      0.010 
55043.2720      0.213      0.023      0.027      0.019 
55047.2120      0.314      0.024     -0.102      0.029 
55050.2760      0.250      0.017     -0.049      0.015 
55054.2100      0.385      0.027      0.098      0.026 
55057.2740     -0.059      0.027     -0.122      0.028 
55061.2260      0.320      0.015     -0.086      0.014 
55064.2670      0.122      0.031     -0.067      0.024 
55068.2120      0.306      0.019     -0.057      0.019 
55069.2180      0.260      0.030     -0.063      0.030 
55075.2070      0.455      0.015     -0.134      0.014 
55078.2770      0.226      0.026     -0.315      0.023 
55083.2130      0.295      0.013     -0.176      0.012 
55085.2760      0.130      0.033     -0.238      0.026 
55089.2100      0.232      0.012     -0.173      0.011 
55092.2700      0.031      0.037     -0.124      0.044 
55096.2110      0.189      0.020     -0.241      0.021 
55098.2510      0.315      0.034     -0.119      0.033 
55099.2740      0.304      0.019     -0.021      0.017 
55103.2150      0.201      0.011     -0.126      0.013 
55106.2760      0.180      0.027     -0.198      0.026 
55110.2080      0.222      0.025     -0.306      0.031 
55111.2280     -0.093      0.087     -0.929      0.098 
55112.2570     -0.022      0.008     -0.218      0.007 
55113.2720      0.211      0.022     -0.170      0.021 
55118.2100      0.284      0.018     -0.174      0.016 
55120.2700      0.069      0.024     -0.278      0.023 
55124.2090      0.311      0.046     -0.193      0.039 
55125.2340     -0.235      0.032      0.155      0.029 
55127.2770      0.100      0.032     -0.287      0.032 
55131.2140      0.153      0.014     -0.304      0.014 
55134.2700     -0.023      0.022     -0.116      0.024 
55138.2100      0.047      0.018     -0.284      0.019 
55141.2710      0.121      0.017     -0.315      0.016 
55145.2110      0.197      0.023     -0.183      0.021 
55146.2270     -0.006      0.108     -0.524      0.115 
55148.2600      0.030      0.023     -0.049      0.030 
55152.2110      0.158      0.014     -0.152      0.014 
55153.2350      0.028      0.023     -0.037      0.025 
55154.2400      0.101      0.008     -0.050      0.009 
55155.2730     -0.113      0.050     -0.327      0.041 
55159.2120      0.100      0.019     -0.218      0.019 
55160.2700     -0.463      0.097     -0.459      0.078 
55166.2120      0.003      0.012     -0.230      0.013 
55168.2570     -0.025      0.006     -0.200      0.007 
55169.2860      0.247      0.025     -0.156      0.028 
55173.2110      0.119      0.011     -0.271      0.011 
55176.2700      0.077      0.026     -0.217      0.025 
55180.2130      0.020      0.009     -0.211      0.008 
55181.2270      0.182      0.016     -0.033      0.018 
55182.2480      0.261      0.031     -0.047      0.035 
55183.2750     -0.010      0.026     -0.009      0.028 
55187.2100      0.113      0.012     -0.257      0.014 
55188.2660      0.089      0.018     -0.167      0.021 
55194.2110     -0.029      0.014     -0.239      0.014 
55195.2720      0.051      0.026     -0.054      0.026 
55201.2120      0.046      0.011     -0.224      0.011 
55204.2720     -0.013      0.018     -0.152      0.020 
55208.2090     -0.024      0.014     -0.221      0.014 
55211.2720      0.030      0.015     -0.283      0.016 
55216.2080     -0.022      0.010     -0.307      0.010 
55218.2750      0.007      0.017     -0.165      0.019 
55222.2130     -0.058      0.013     -0.138      0.015 
55224.2500      0.048      0.029     -0.175      0.028 
55225.2740     -0.148      0.020     -0.294      0.017 
55229.2120     -0.157      0.014     -0.272      0.012 
55230.2320     -0.281      0.026     -0.104      0.028 
55232.2790     -0.078      0.158     -0.183      0.177 
55236.2100     -0.051      0.014     -0.191      0.013 
55238.2600     -0.055      0.097     -0.158      0.116 
55244.2120     -0.049      0.011     -0.171      0.011 
55245.2270     -0.104      0.040     -0.352      0.034 
55246.2760     -0.134      0.014     -0.043      0.014 
55250.2060     -0.004      0.012     -0.301      0.012 
55253.2840     -0.121      0.030     -0.109      0.026 
55257.2110     -0.111      0.019     -0.096      0.016 
55260.2730     -0.059      0.029     -0.284      0.037 
55264.2100     -0.183      0.014     -0.146      0.017 
55267.2700      0.024      0.015     -0.104      0.017 
55271.2170     -0.125      0.024     -0.027      0.027 
55274.2620     -0.023      0.022     -0.131      0.021 
55278.2110     -0.192      0.012      0.079      0.014 
55281.2700     -0.145      0.010     -0.149      0.011 
55285.2090     -0.194      0.008     -0.064      0.010 
55287.2750     -0.103      0.013     -0.002      0.016 
55293.2130     -0.256      0.016     -0.132      0.014 
55294.2200      0.100      0.044     -0.299      0.044 
55295.2680     -0.221      0.014     -0.133      0.013 
55299.2240     -0.171      0.025      0.123      0.020 
55300.2320     -0.224      0.025      0.166      0.028 
55302.2690     -0.099      0.017     -0.051      0.017 
55306.2090     -0.198      0.014      0.030      0.013 
55309.2740     -0.219      0.014     -0.080      0.015 
55313.2060     -0.163      0.014      0.030      0.016 
55316.2730     -0.269      0.020     -0.075      0.022 
55320.2130     -0.094      0.018      0.033      0.019 
55321.2280     -0.051      0.032     -0.075      0.037 
55323.2720     -0.159      0.024     -0.068      0.026 
55327.2100     -0.147      0.012     -0.063      0.013 
55330.2680     -0.097      0.011      0.025      0.012 
55334.2090     -0.079      0.013      0.026      0.012 
55335.2240     -0.169      0.024      0.056      0.027 
55337.2710     -0.474      0.028     -0.073      0.023 
55342.2110     -0.304      0.017     -0.022      0.021 
55344.2690     -0.201      0.013      0.003      0.014 
55349.2120     -0.133      0.016      0.078      0.013 
55351.2700     -0.057      0.013      0.066      0.014 
55355.2140     -0.087      0.019      0.052      0.015 
55362.2130     -0.092      0.014     -0.042      0.014 
55365.2720     -0.017      0.016     -0.018      0.015 
55369.2120      0.047      0.015      0.059      0.014 
55371.2570     -0.010      0.008      0.052      0.009 
55372.2680      0.087      0.025      0.209      0.035 
55377.2330     -0.161      0.053     -0.077      0.063 
55379.2670     -0.002      0.033     -0.021      0.040 
55384.2130     -0.021      0.026      0.094      0.021 
55386.2790     -0.142      0.025      0.105      0.029 
55390.2130     -0.112      0.015     -0.055      0.013 
55393.2810     -0.172      0.049      0.046      0.049 
55397.2100     -0.159      0.029      0.260      0.037 
55398.2270      0.226      0.024      0.025      0.025 
55400.2730      0.083      0.027     -0.110      0.033 
55404.2170      0.061      0.012      0.054      0.014 
55407.2700      0.148      0.035     -0.047      0.028 
55411.2090      0.071      0.026      0.216      0.023 
55413.2500     -0.066      0.009      0.077      0.011 
55414.2670      0.012      0.023      0.185      0.021 
55418.2120      0.035      0.016      0.039      0.019 
55421.2750      0.158      0.019      0.206      0.017 
55425.2080      0.019      0.012      0.050      0.014 
55428.2880      0.131      0.027      0.132      0.022 
55432.2090      0.110      0.017      0.014      0.016 
55435.2760      0.115      0.027     -0.007      0.028 
55439.2110      0.152      0.009     -0.057      0.011 
55442.2730      0.216      0.030     -0.011      0.026 
55447.1980      0.165      0.016      0.018      0.020 
55449.2750      0.043      0.020      0.037      0.018 
55453.2100      0.056      0.015      0.114      0.014 
55456.2760      0.429      0.058      0.119      0.060 
55460.2140      0.044      0.014      0.027      0.014 
55463.2800      0.151      0.020      0.136      0.025 
55467.2090      0.378      0.021     -0.121      0.023 
55470.2670      0.499      0.041      0.183      0.037 
55474.2110      0.255      0.015     -0.027      0.019 
55475.2330      0.453      0.036     -0.014      0.029 
55477.2740      0.174      0.024     -0.084      0.024 
55482.2130      0.117      0.010      0.186      0.010 
55483.2300      0.264      0.008     -0.049      0.008 
55484.2720      0.045      0.026      0.128      0.025 
55488.2130      0.324      0.009      0.002      0.008 
55491.3200      0.269      0.053     -0.049      0.067 
55495.2130      0.119      0.023      0.132      0.022 
55498.2940      0.451      0.097      0.054      0.073 
55503.2120      0.263      0.016      0.057      0.015 
55505.2750      0.311      0.028     -0.048      0.025 
55509.2160      0.312      0.020      0.026      0.021 
55512.2600      0.249      0.032     -0.153      0.026 
55516.2140      0.318      0.010     -0.049      0.009 
55517.2340      0.323      0.020     -0.039      0.027 
55518.2540      0.329      0.007     -0.077      0.006 
55519.2790      0.401      0.034     -0.166      0.034 
55523.2190      0.255      0.018     -0.051      0.019 
55524.2660      0.230      0.047     -0.388      0.037 
55530.2110      0.264      0.009     -0.085      0.008 
55537.2160      0.299      0.008     -0.157      0.008 
55538.2300      0.283      0.006     -0.164      0.006 
55540.2720      0.371      0.026     -0.313      0.029 
55544.2050      0.327      0.010     -0.192      0.012 
55547.2720      0.213      0.019     -0.214      0.024 
55551.2080      0.253      0.009     -0.237      0.008 
55553.2720      0.211      0.027     -0.329      0.024 
55558.2090      0.212      0.015     -0.154      0.018 
55560.2690      0.130      0.029     -0.268      0.027 
55565.2090      0.229      0.008     -0.217      0.008 
55568.2730      0.258      0.026     -0.390      0.029 
55572.2100      0.162      0.008     -0.261      0.009 
55575.2760      0.700      0.039     -0.125      0.042 
55580.2000      0.084      0.007     -0.383      0.009 
55582.2730      0.178      0.025     -0.265      0.020 
55586.2120      0.078      0.011     -0.237      0.013 
55589.2750      0.236      0.016     -0.226      0.020 
55593.2160      0.132      0.009     -0.310      0.008 
55594.2310      0.099      0.013     -0.333      0.014 
55595.2560     -0.029      0.075     -0.259      0.078 
55596.2760      0.105      0.015     -0.283      0.017 
55600.2050      0.101      0.014     -0.229      0.016 
55601.2300      0.222      0.047     -0.267      0.047 
55602.2440      0.143      0.137     -0.382      0.186 
55603.2720      0.059      0.033      0.001      0.041 
55607.2210      0.223      0.022     -0.457      0.022 
55610.2730      0.131      0.024     -0.416      0.030 
55614.2110      0.002      0.009     -0.409      0.009 
55615.2300      0.012      0.007     -0.228      0.007 
55616.2520     -0.003      0.009     -0.370      0.008 
55617.2720     -0.089      0.032     -0.106      0.035 
55621.2130      0.133      0.012     -0.428      0.014 
55624.2790     -0.200      0.047     -0.121      0.047 
55628.2090      0.017      0.010     -0.324      0.011 
55631.2720     -0.108      0.062     -0.337      0.041 
55636.2080     -0.169      0.045     -0.215      0.041 
55638.2750     -0.001      0.044     -0.404      0.052 
55642.2100     -0.109      0.023     -0.387      0.024 
55645.2750     -0.043      0.024     -0.314      0.021 
55649.2040      0.017      0.018     -0.306      0.017 
55650.2270     -0.047      0.007     -0.261      0.007 
55652.2730     -0.084      0.023     -0.253      0.020 
55657.2320     -0.013      0.007     -0.381      0.007 
55659.2760     -0.037      0.033     -0.535      0.032 
55663.2170     -0.080      0.013     -0.211      0.014 
55665.2530     -0.203      0.011     -0.352      0.011 
55666.2740     -0.223      0.021     -0.221      0.024 
55670.2100     -0.196      0.012     -0.155      0.011 
55671.2730     -0.203      0.026     -0.174      0.024 
55678.2100     -0.266      0.018     -0.259      0.021 
55680.2720     -0.186      0.038     -0.047      0.035 
55684.2140     -0.088      0.013     -0.151      0.014 
55685.2300     -0.364      0.023     -0.026      0.022 
55687.2790     -0.324      0.051     -0.184      0.042 
55691.2080     -0.240      0.024     -0.181      0.032 
55694.2760     -0.421      0.020     -0.171      0.019 
55698.2070     -0.305      0.014     -0.065      0.017 
55701.2780     -0.211      0.021     -0.131      0.021 
55705.2070     -0.160      0.014     -0.055      0.013 
55708.2770     -0.143      0.042     -0.239      0.033 
55713.2090     -0.283      0.017     -0.006      0.017 
55719.2120     -0.359      0.019     -0.055      0.017 
55722.2730     -0.226      0.024     -0.245      0.028 
55727.2110     -0.282      0.012     -0.088      0.010 
55729.2830     -0.281      0.024     -0.047      0.024 
55733.2120     -0.311      0.012     -0.036      0.012 
55734.2330     -0.301      0.008     -0.028      0.008 
55736.2770     -0.118      0.021     -0.104      0.024 
55740.2110     -0.198      0.011      0.063      0.014 
55741.2310     -0.284      0.008      0.071      0.008 
55743.2730      0.006      0.033      0.111      0.032 
55748.2090     -0.254      0.017      0.089      0.018 
55750.2750     -0.293      0.023      0.073      0.022 
55755.2270     -0.211      0.013      0.006      0.014 
55757.2750     -0.074      0.023     -0.027      0.023 
55764.2690     -0.214      0.038      0.126      0.046 
55771.2690     -0.212      0.039      0.330      0.047 
55775.2120     -0.191      0.016      0.163      0.018 
55776.2320     -0.249      0.014      0.114      0.015 
55778.2810     -0.185      0.022      0.212      0.018 
55782.2100     -0.189      0.014      0.178      0.013 
55785.2760     -0.138      0.035      0.104      0.036 
55796.2120     -0.102      0.024      0.380      0.025 
55797.2270     -0.045      0.038      0.210      0.033 
55799.2780     -0.025      0.016      0.232      0.013 
55803.2090     -0.086      0.014      0.224      0.014 
55806.2910     -0.121      0.016      0.273      0.012 
55811.2120     -0.001      0.017      0.313      0.016 
55813.2770     -0.122      0.012      0.255      0.014 
55817.2110     -0.021      0.014      0.300      0.012 
55819.4940      0.002      0.005      0.185      0.005 
55820.4940      0.094      0.005      0.215      0.005 
55821.4980      0.072      0.006      0.240      0.005 
55822.4990      0.109      0.006      0.257      0.006 
55823.4970      0.047      0.005      0.253      0.005 
55824.4990      0.028      0.005      0.232      0.005 
55825.4950      0.024      0.006      0.159      0.005 
55826.4970      0.027      0.006      0.172      0.005 
55827.4970      0.112      0.005      0.128      0.005 
55828.4990      0.104      0.005      0.228      0.005 
55829.4980      0.036      0.005      0.211      0.005 
55830.4980      0.037      0.005      0.246      0.005 
55831.4970      0.012      0.004      0.177      0.004 
55832.4970      0.001      0.005      0.176      0.005 
55833.5030      0.021      0.006      0.191      0.006 
55838.2120      0.107      0.008      0.243      0.008 
55841.2720      0.300      0.028      0.043      0.031 
55845.2060      0.069      0.013      0.318      0.011 
55846.2220      0.153      0.018      0.109      0.016 
55847.2530      0.218      0.007      0.248      0.007 
55848.2760      0.072      0.019      0.228      0.021 
55852.2110      0.211      0.013      0.113      0.012 
55853.2770      0.201      0.017      0.073      0.018 
55859.2150      0.161      0.013      0.231      0.013 
55862.2710      0.064      0.019      0.231      0.017 
55867.1870      0.142      0.070      0.182      0.078 
55868.2160      0.150      0.013      0.276      0.014 
55869.2720      0.142      0.018      0.170      0.021 
55873.2130      0.192      0.014      0.278      0.016 
55874.2320      0.729      0.143      0.418      0.184 
55876.2710      0.357      0.031      0.163      0.026 
55880.2110      0.315      0.008      0.170      0.007 
55881.2370      0.254      0.016     -0.004      0.019 
55883.2710      0.362      0.019      0.118      0.018 
55887.2040      0.259      0.010      0.079      0.008 
55888.2760      0.261      0.022      0.043      0.024 
55894.2030      0.277      0.010      0.145      0.010 
55895.2290      0.357      0.013      0.106      0.012 
55897.2730      0.299      0.015      0.074      0.015 
55901.2110      0.383      0.011      0.128      0.010 
55902.2300      0.289      0.013      0.150      0.013 
55904.2680      0.258      0.013      0.088      0.011 
55908.2090      0.345      0.011      0.120      0.013 
55909.2280      0.125      0.013      0.073      0.015 
55911.2870      0.202      0.022      0.215      0.024 
55915.2080      0.386      0.016      0.015      0.016 
55916.2350      0.179      0.006     -0.077      0.007 
55917.2760      0.179      0.022     -0.022      0.026 
55923.2200      0.418      0.018     -0.081      0.020 
55925.2690      0.479      0.016     -0.074      0.020 
55930.2110      0.383      0.009     -0.010      0.010 
55932.2750      0.335      0.020     -0.179      0.023 
55936.2100      0.317      0.011     -0.139      0.010 
55939.2700      0.261      0.016     -0.322      0.016 
55944.2110      0.260      0.009     -0.281      0.009 
55946.3850      0.539      0.026     -0.257      0.019 
55950.2080      0.175      0.017     -0.394      0.015 
55951.2280      0.298      0.008     -0.219      0.008 
55953.2720      0.187      0.022     -0.242      0.019 
55957.2160      0.445      0.013     -0.108      0.012 
55960.2810      0.287      0.016     -0.149      0.015 
55964.2130      0.337      0.012     -0.350      0.011 
55966.2540      0.238      0.007     -0.205      0.008 
55967.2710      0.411      0.031     -0.427      0.027 
55971.2090      0.044      0.013     -0.253      0.013 
55972.2510      0.191      0.022     -0.180      0.021 
55974.2730      0.209      0.023     -0.250      0.024 
55979.2140      0.058      0.022     -0.340      0.022 
55981.2720      0.328      0.022     -0.316      0.024 
55985.2120      0.275      0.016     -0.464      0.015 
55988.2700      0.086      0.043     -0.165      0.045 
55992.2150      0.198      0.020     -0.367      0.016 
55995.2810      0.081      0.026     -0.300      0.020 
56000.2110      0.052      0.028     -0.293      0.022 
56002.2790      0.103      0.020     -0.292      0.021 
56006.2190      0.204      0.020     -0.183      0.017 
56009.2730      0.118      0.022     -0.219      0.020 
56013.2030      0.302      0.016     -0.177      0.015 
56014.2380      0.022      0.024     -0.178      0.023 
56016.2700      0.105      0.039     -0.444      0.036 
56020.1980      0.154      0.015     -0.365      0.014 
56021.2600      0.076      0.009     -0.285      0.009 
56022.2740      0.366      0.060     -0.039      0.064 
56028.2150      0.154      0.016     -0.336      0.020 
56030.2810      0.011      0.015     -0.317      0.015 
56034.2120      0.035      0.014     -0.288      0.014 
56036.2500      0.024      0.007     -0.312      0.007 
56037.2750      0.049      0.022     -0.281      0.024 
56041.2130      0.873      0.153      0.110      0.146 
56044.2710      0.029      0.017     -0.339      0.018 
56050.2190     -0.066      0.014     -0.338      0.015 
56051.2680     -0.138      0.021     -0.371      0.023 
56055.2100     -0.119      0.016     -0.415      0.015 
56058.2710     -0.065      0.013     -0.186      0.015 
56062.1990     -0.060      0.010     -0.419      0.011 
56065.2710     -0.122      0.020     -0.285      0.020 
56069.2120     -0.158      0.011     -0.196      0.011 
