   DATE        X           sigma      Y         sigma 
54329.2700     -0.082      0.046     -0.327      0.053 
54333.2080     -0.021      0.019     -0.320      0.017 
54336.2870     -0.107      0.039     -0.363      0.043 
54340.2080     -0.114      0.024     -0.402      0.024 
54343.2700     -0.067      0.044     -0.385      0.048 
54346.9950      0.132      0.186     -0.338      0.198 
54348.2070     -0.089      0.020     -0.278      0.019 
54350.2700     -0.086      0.039     -0.304      0.038 
54354.2080     -0.208      0.034     -0.344      0.036 
54355.2280      0.050      0.033     -0.258      0.031 
54356.2500     -0.115      0.024     -0.240      0.025 
54357.2700     -0.149      0.048     -0.313      0.054 
54361.2080     -0.149      0.025     -0.152      0.027 
54364.2700     -0.053      0.032     -0.154      0.033 
54368.2080     -0.054      0.024     -0.338      0.023 
54371.2700     -0.053      0.059     -0.234      0.057 
54378.2720      0.147      0.078     -0.048      0.082 
54383.2080     -0.069      0.024     -0.243      0.022 
54384.2290     -0.210      0.029     -0.122      0.029 
54385.2700     -0.049      0.035     -0.157      0.037 
54390.2080     -0.083      0.022     -0.145      0.020 
54391.2290      0.105      0.145     -0.274      0.140 
54392.2690     -0.146      0.039     -0.137      0.039 
54396.2080     -0.146      0.020     -0.200      0.020 
54398.2490     -0.033      0.043     -0.089      0.044 
54399.2710     -0.041      0.049     -0.190      0.048 
54403.2080     -0.200      0.021     -0.057      0.021 
54404.2700     -0.142      0.042     -0.115      0.047 
54410.2080     -0.032      0.016     -0.196      0.015 
54411.2270     -0.144      0.069      0.047      0.079 
54412.2480     -0.099      0.083      0.101      0.094 
54413.2700      0.143      0.052      0.039      0.050 
54417.2080     -0.136      0.029      0.001      0.027 
54418.2260     -0.084      0.082     -0.306      0.085 
54419.2480     -0.066      0.061     -0.084      0.074 
54420.2710      0.106      0.057      0.131      0.063 
54424.2080     -0.055      0.019     -0.090      0.017 
54425.2710      0.046      0.063     -0.029      0.067 
54426.9970      0.054      0.228     -0.253      0.245 
54431.2080      0.030      0.023      0.015      0.025 
54433.2880     -0.267      0.061     -0.035      0.067 
54434.2690      0.005      0.110      0.159      0.121 
54438.2080     -0.063      0.020      0.044      0.017 
54440.2500      0.020      0.032     -0.031      0.033 
54441.2700      0.001      0.066      0.321      0.071 
54445.2080     -0.093      0.021     -0.047      0.022 
54447.2500     -0.022      0.029     -0.050      0.035 
54448.2700     -0.240      0.055     -0.018      0.050 
54452.2080     -0.106      0.018     -0.048      0.017 
54455.2700     -0.100      0.042     -0.008      0.044 
54461.2080      0.039      0.032      0.165      0.029 
54462.2700     -0.006      0.051      0.006      0.048 
54468.2080      0.002      0.028      0.129      0.030 
54469.2860      0.383      0.090     -0.346      0.114 
54473.2080      0.027      0.030      0.129      0.027 
54476.2710      0.259      0.088      0.020      0.097 
54480.2080      0.070      0.036     -0.001      0.033 
54482.2530     -0.075      0.058     -0.102      0.071 
54483.2750     -0.047      0.056      0.026      0.051 
54488.2080     -0.013      0.040     -0.050      0.035 
54489.2500      0.133      0.028      0.057      0.027 
54490.2710      0.177      0.060     -0.073      0.058 
54494.2080      0.056      0.034      0.055      0.031 
54497.2710      0.200      0.043      0.128      0.040 
54501.2080      0.133      0.033      0.079      0.030 
54502.2240      0.113      0.034     -0.052      0.029 
54503.2470      0.072      0.157      0.540      0.180 
54504.2700      0.220      0.048     -0.079      0.047 
54508.2080     -0.031      0.037     -0.126      0.031 
54509.2260      0.038      0.093     -0.134      0.097 
54510.2490      0.045      0.083      0.037      0.101 
54511.2720      0.118      0.033      0.005      0.036 
54516.2080      0.169      0.033     -0.099      0.026 
54517.2500      0.095      0.023     -0.062      0.025 
54518.2720      0.153      0.042     -0.024      0.043 
54522.2080      0.288      0.025     -0.005      0.021 
54525.2720      0.217      0.055     -0.137      0.055 
54529.2080      0.350      0.020     -0.079      0.019 
54532.2710      0.146      0.066      0.008      0.069 
54537.2070      0.236      0.029      0.002      0.027 
54538.5830      0.799      0.383     -1.315      0.388 
54539.2700      0.243      0.057     -0.099      0.060 
54543.2080      0.385      0.020      0.070      0.022 
54545.2720      0.285      0.069     -0.201      0.079 
54551.2080      0.349      0.024     -0.008      0.022 
54553.2710      0.422      0.036     -0.162      0.038 
54557.2080      0.273      0.033      0.035      0.027 
54558.2270     -0.018      0.061     -0.229      0.077 
54559.2300      0.163      0.024     -0.356      0.026 
54560.2710      0.160      0.052     -0.218      0.048 
54564.0030      0.591      0.296      0.358      0.319 
54566.2490      0.091      0.043     -0.066      0.045 
54567.2710      0.238      0.038     -0.182      0.038 
54571.2080      0.237      0.025     -0.177      0.026 
54574.2710      0.226      0.046     -0.344      0.042 
54577.9950     -0.030      0.341     -0.244      0.377 
54579.2080      0.385      0.040     -0.196      0.039 
54581.2720      0.288      0.049     -0.261      0.041 
54585.2080      0.354      0.023     -0.196      0.022 
54586.2710     -0.087      0.154     -0.428      0.211 
54592.2080      0.260      0.044     -0.221      0.043 
54594.2710      0.391      0.036     -0.202      0.037 
54599.2080      0.301      0.022     -0.255      0.019 
54601.2500      0.355      0.023     -0.184      0.022 
54602.2710      0.292      0.045     -0.085      0.057 
54606.2080      0.495      0.069     -0.114      0.065 
54608.2500      0.294      0.069      0.169      0.070 
54609.2700      0.274      0.047     -0.406      0.052 
54614.2080      0.088      0.061     -0.411      0.057 
54616.2720      0.463      0.085     -0.163      0.102 
54620.2080      0.311      0.024     -0.236      0.024 
54621.2290     -0.061      0.158     -0.574      0.183 
54623.2710      0.194      0.043     -0.082      0.044 
54627.2070      0.200      0.049     -0.524      0.050 
54628.2720      0.193      0.065     -0.081      0.071 
54634.2080      0.365      0.043     -0.238      0.042 
54637.2700      0.427      0.035     -0.292      0.033 
54641.2080      0.262      0.050     -0.328      0.049 
54642.2260      0.350      0.070     -0.486      0.078 
54643.2490      0.102      0.092     -0.182      0.094 
54644.2730      0.208      0.080     -0.279      0.115 
54648.2080      0.076      0.044     -0.111      0.041 
54650.2700      0.548      0.119     -0.487      0.118 
54655.2070      0.257      0.037     -0.283      0.035 
54657.2500      0.104      0.035     -0.238      0.030 
54658.2720      0.176      0.051     -0.240      0.048 
54662.2070      0.358      0.028     -0.399      0.029 
54664.2480      0.007      0.150      0.246      0.176 
54665.2700      0.022      0.053     -0.483      0.055 
54669.2080      0.057      0.032     -0.392      0.029 
54672.2700      0.118      0.070     -0.608      0.080 
54676.2080      0.114      0.028     -0.341      0.029 
54677.2260     -0.178      0.080     -0.410      0.100 
54679.2700      0.104      0.062     -0.332      0.060 
54683.2080      0.020      0.034     -0.361      0.032 
54686.2700      0.093      0.074     -0.197      0.068 
54690.4980      0.040      0.018     -0.305      0.018 
54691.5000      0.179      0.014     -0.361      0.014 
54692.5000      0.037      0.014     -0.505      0.014 
54693.5000      0.080      0.016     -0.375      0.017 
54694.5010      0.169      0.022     -0.333      0.021 
54695.5010      0.031      0.021     -0.371      0.021 
54696.5010      0.068      0.021     -0.446      0.021 
54697.5000      0.043      0.016     -0.384      0.017 
54698.5010      0.108      0.021     -0.383      0.021 
54699.5000      0.085      0.013     -0.426      0.014 
54700.5000      0.192      0.016     -0.355      0.016 
54701.5000      0.197      0.015     -0.208      0.015 
54702.5000      0.097      0.014     -0.389      0.014 
54703.5000      0.100      0.017     -0.237      0.018 
54704.5010     -0.015      0.018     -0.265      0.019 
54707.2710      0.115      0.083     -0.265      0.078 
54712.2080      0.064      0.024     -0.432      0.025 
54713.2500      0.009      0.020     -0.430      0.019 
54714.2700      0.006      0.047     -0.278      0.049 
54718.2080      0.065      0.032     -0.345      0.033 
54719.2390      0.192      0.075     -0.252      0.070 
54720.2500      0.225      0.071     -0.277      0.067 
54721.2710      0.044      0.058     -0.452      0.061 
54725.2080      0.168      0.047     -0.578      0.053 
54728.2710     -0.123      0.052     -0.279      0.050 
54732.2080     -0.013      0.030     -0.181      0.029 
54733.2260      0.035      0.109     -0.485      0.107 
54735.2700     -0.094      0.045     -0.321      0.044 
54739.2080     -0.007      0.024     -0.505      0.025 
54742.2710      0.016      0.046     -0.495      0.052 
54746.2080     -0.073      0.050     -0.248      0.052 
54747.2290      0.130      0.132     -0.361      0.139 
54748.2490      0.112      0.047     -0.340      0.042 
54749.2720     -0.024      0.033     -0.556      0.032 
54754.2080     -0.134      0.046     -0.341      0.050 
54756.2710     -0.112      0.055     -0.477      0.053 
54760.2080     -0.023      0.022     -0.216      0.023 
54763.2850     -0.026      0.056     -0.452      0.060 
54767.2080     -0.122      0.050     -0.394      0.053 
54770.2730     -0.183      0.076     -0.396      0.070 
54774.2080     -0.132      0.034     -0.258      0.035 
54777.2720     -0.127      0.066     -0.311      0.064 
54781.1560     -0.101      0.032     -0.293      0.033 
54782.2280     -0.196      0.056     -0.334      0.058 
54783.2480     -0.324      0.109     -0.421      0.140 
54784.2690     -0.292      0.047     -0.242      0.045 
54788.2080     -0.220      0.074     -0.205      0.073 
54789.2290     -0.285      0.084     -0.356      0.062 
54790.2490     -0.313      0.080     -0.611      0.087 
54791.2730     -0.125      0.066     -0.141      0.060 
54795.2080     -0.299      0.029     -0.187      0.034 
54796.2700     -0.023      0.067     -0.130      0.061 
54797.9990     -0.133      0.177     -0.169      0.188 
54802.2080     -0.066      0.026     -0.297      0.026 
54803.2270      0.039      0.060     -0.016      0.069 
54805.2710     -0.039      0.061     -0.191      0.054 
54810.2070     -0.131      0.027     -0.320      0.027 
54812.2700     -0.137      0.054     -0.137      0.051 
54816.2080     -0.245      0.024     -0.227      0.024 
54817.2260     -0.177      0.045     -0.274      0.049 
54818.2490     -0.086      0.021     -0.128      0.021 
54819.2710     -0.142      0.059     -0.122      0.057 
54823.2080     -0.156      0.033     -0.181      0.036 
54824.2680     -0.414      0.137     -0.054      0.148 
54830.2070     -0.246      0.039     -0.216      0.041 
54831.2940     -0.265      0.084     -0.197      0.059 
54837.2080     -0.254      0.025     -0.160      0.026 
54840.2700     -0.298      0.026     -0.136      0.028 
54844.2070     -0.390      0.041     -0.357      0.038 
54845.2280     -0.022      0.075     -0.160      0.077 
54847.2680     -0.204      0.061     -0.164      0.061 
54852.2080     -0.177      0.020     -0.080      0.019 
54853.2500     -0.230      0.025     -0.165      0.025 
54854.2710     -0.155      0.053     -0.221      0.049 
54858.2080      0.043      0.080      0.110      0.084 
54861.2710     -0.223      0.028     -0.153      0.028 
54866.2260     -0.217      0.058     -0.209      0.056 
54867.2470     -0.478      0.116     -0.070      0.133 
54868.2710     -0.263      0.038      0.077      0.038 
54872.2080     -0.355      0.043     -0.102      0.051 
54873.2240     -0.161      0.110      0.010      0.110 
54874.2470     -0.275      0.113      0.111      0.109 
54875.2700     -0.044      0.046     -0.096      0.039 
54880.2080     -0.086      0.024      0.062      0.024 
54881.2500      0.235      0.078     -0.345      0.094 
54882.2700     -0.316      0.035     -0.014      0.032 
54886.1860      0.117      0.084     -0.202      0.098 
54887.2080     -0.017      0.039      0.022      0.043 
54889.2690     -0.002      0.073     -0.167      0.078 
54893.2070     -0.206      0.032      0.068      0.030 
54894.2290      0.081      0.082      0.292      0.096 
54896.2690     -0.218      0.069     -0.176      0.064 
54901.2080     -0.225      0.030      0.009      0.031 
54903.2710     -0.287      0.079     -0.002      0.076 
54907.2080     -0.021      0.020      0.214      0.020 
54910.2700     -0.012      0.041     -0.054      0.038 
54914.2080     -0.031      0.045      0.065      0.050 
54915.9990     -0.060      0.132     -0.106      0.140 
54917.2700     -0.006      0.044     -0.003      0.046 
54921.2080      0.184      0.032      0.219      0.036 
54924.2700      0.130      0.080     -0.133      0.084 
54928.2080     -0.103      0.034      0.144      0.030 
54929.2280     -0.011      0.043     -0.015      0.044 
54930.2700      0.017      0.057     -0.116      0.050 
54936.2070      0.126      0.032      0.205      0.034 
54937.2500      0.075      0.059      0.315      0.057 
54938.2710      0.060      0.045      0.061      0.041 
54942.2080      0.024      0.028     -0.051      0.028 
54943.2290      0.056      0.024     -0.165      0.024 
54945.2710      0.051      0.055      0.084      0.058 
54949.2080      0.068      0.033      0.252      0.032 
54951.2690      0.267      0.059      0.267      0.058 
54956.2080     -0.059      0.055     -0.093      0.060 
54958.2710      0.143      0.053     -0.047      0.055 
54963.2080      0.112      0.023      0.034      0.022 
54965.2510      0.063      0.021     -0.036      0.021 
54966.2700      0.165      0.044      0.082      0.042 
54970.2080      0.040      0.021     -0.049      0.019 
54971.2310      0.201      0.114     -0.408      0.124 
54973.2700      0.094      0.053      0.077      0.051 
54976.9990      0.332      0.092     -0.109      0.097 
54978.2070      0.198      0.043      0.256      0.041 
54980.2700      0.090      0.045      0.064      0.046 
54985.2080      0.240      0.034     -0.002      0.033 
54987.2710      0.165      0.065     -0.215      0.072 
54991.2080      0.108      0.030      0.126      0.027 
54993.2710      0.177      0.033     -0.175      0.029 
54998.2080      0.184      0.038     -0.109      0.038 
55001.2710      0.098      0.049     -0.017      0.048 
55005.2080      0.122      0.027     -0.111      0.026 
55008.2710      0.184      0.046     -0.116      0.042 
55012.2080      0.289      0.038     -0.201      0.041 
55014.2700      0.207      0.057     -0.054      0.051 
55019.2070     -0.014      0.039     -0.248      0.040 
55021.2490      0.141      0.063      0.004      0.068 
55022.2680      0.143      0.073     -0.057      0.067 
55026.2070      0.299      0.043     -0.032      0.046 
55029.2700      0.156      0.086     -0.118      0.083 
55034.2080      0.201      0.035     -0.054      0.034 
55035.2510      0.454      0.142     -0.360      0.158 
55036.2700      0.235      0.042     -0.132      0.044 
55040.2080      0.225      0.062     -0.178      0.048 
55042.2500      0.142      0.028     -0.193      0.029 
55043.2710      0.303      0.040     -0.081      0.042 
55047.2070      0.306      0.043     -0.198      0.049 
55050.2700      0.194      0.031     -0.268      0.029 
55054.2080      0.361      0.052      0.067      0.057 
55057.2700      0.079      0.076     -0.010      0.076 
55061.2080      0.379      0.041     -0.186      0.042 
55064.2700      0.016      0.114      0.085      0.113 
55068.2080      0.233      0.048     -0.032      0.054 
55069.2270      0.340      0.067     -0.078      0.075 
55071.2920      0.429      0.113     -0.120      0.078 
55075.2080      0.285      0.030     -0.141      0.030 
55077.2480      0.219      0.044     -0.293      0.047 
55078.2710      0.221      0.056     -0.386      0.048 
55083.2080      0.332      0.031     -0.217      0.028 
55085.2690      0.099      0.049     -0.329      0.040 
55089.2080      0.193      0.028     -0.160      0.026 
55092.2690      0.241      0.084     -0.120      0.083 
55096.2080      0.225      0.054     -0.203      0.056 
55098.2490      0.102      0.068     -0.174      0.067 
55099.2700      0.213      0.040     -0.084      0.037 
55103.2080      0.116      0.031     -0.238      0.031 
55106.2700      0.226      0.055     -0.386      0.043 
55110.2070      0.296      0.057     -0.261      0.059 
55111.2280      0.122      0.156     -0.968      0.175 
55112.2500      0.068      0.021     -0.294      0.020 
55113.2710      0.234      0.044     -0.396      0.045 
55118.2080      0.133      0.030     -0.402      0.031 
55119.2490      0.027      0.048     -0.233      0.047 
55120.2700      0.074      0.054     -0.463      0.056 
55124.2060      0.225      0.085     -0.061      0.081 
55127.2750      0.164      0.068     -0.245      0.067 
55131.2080      0.085      0.037     -0.274      0.031 
55134.2700      0.114      0.047     -0.201      0.045 
55138.2080      0.096      0.036     -0.382      0.040 
55141.2710      0.248      0.050     -0.302      0.045 
55145.2080     -0.209      0.058     -0.302      0.055 
55147.2430     -0.317      0.216     -0.049      0.263 
55148.2700      0.073      0.050     -0.234      0.046 
55152.2080      0.150      0.042     -0.318      0.039 
55153.2290     -0.027      0.064     -0.083      0.065 
55155.2790      0.145      0.112     -0.341      0.104 
55159.2080     -0.080      0.056     -0.286      0.052 
55160.2720     -0.367      0.252     -0.507      0.234 
55161.9990     -0.487      0.204     -0.292      0.226 
55166.2080     -0.011      0.032     -0.202      0.035 
55169.2710      0.311      0.068     -0.233      0.061 
55173.2080      0.098      0.028     -0.424      0.027 
55174.2290      0.137      0.097     -0.224      0.110 
55176.2710      0.193      0.079     -0.415      0.061 
55180.2080      0.048      0.022     -0.266      0.020 
55181.2290      0.024      0.052     -0.291      0.063 
55182.2490      0.021      0.051     -0.119      0.053 
55183.2710      0.093      0.077     -0.071      0.063 
55187.2080     -0.027      0.034     -0.385      0.031 
55188.2710     -0.007      0.059     -0.315      0.050 
55194.2080     -0.056      0.041     -0.083      0.043 
55195.2710      0.166      0.072     -0.150      0.061 
55201.2080     -0.060      0.025     -0.357      0.025 
55204.2710     -0.064      0.059     -0.246      0.051 
55208.2080     -0.128      0.037     -0.060      0.033 
55211.2700      0.041      0.044     -0.199      0.039 
55214.9980      0.103      0.153     -0.483      0.168 
55216.2080     -0.017      0.024     -0.366      0.026 
55218.2710     -0.049      0.055     -0.331      0.045 
55222.2080     -0.105      0.064      0.169      0.064 
55224.2500     -0.132      0.062      0.004      0.063 
55225.2700     -0.145      0.043     -0.387      0.048 
55229.2070     -0.130      0.034     -0.275      0.031 
55230.2290     -0.284      0.064      0.022      0.082 
55231.2500     -0.388      0.325     -0.628      0.319 
55232.2760     -0.008      0.133     -0.173      0.114 
55236.2080     -0.266      0.038     -0.170      0.039 
55237.2290     -0.031      0.093     -0.507      0.087 
55239.2720     -0.048      0.038     -0.362      0.035 
55244.2080     -0.146      0.030     -0.247      0.027 
55245.2290     -0.044      0.050     -0.368      0.051 
55246.2710     -0.100      0.055     -0.178      0.054 
55250.2080     -0.055      0.027     -0.355      0.031 
55253.2720     -0.133      0.145     -0.183      0.144 
55257.2080     -0.164      0.044     -0.079      0.043 
55264.2070     -0.213      0.035     -0.287      0.044 
55267.2700      0.137      0.048     -0.005      0.052 
55271.2080     -0.157      0.045     -0.172      0.041 
55274.2700     -0.073      0.042     -0.188      0.052 
55278.2070     -0.110      0.027     -0.118      0.029 
55281.2700     -0.070      0.044     -0.312      0.042 
55285.2080     -0.097      0.023     -0.258      0.024 
55287.2710     -0.101      0.033     -0.070      0.033 
55293.2080     -0.177      0.046     -0.074      0.049 
55294.2320      0.092      0.071     -0.063      0.063 
55295.2710     -0.186      0.030     -0.199      0.027 
55299.2080     -0.068      0.051     -0.068      0.048 
55302.2700     -0.077      0.061     -0.035      0.060 
55306.2080     -0.219      0.037     -0.066      0.027 
55309.2710     -0.246      0.044     -0.175      0.041 
55313.2080     -0.168      0.038      0.030      0.039 
55316.2700     -0.311      0.051     -0.175      0.050 
55320.2080     -0.110      0.039     -0.166      0.042 
55321.2300     -0.079      0.078     -0.011      0.071 
55323.2700     -0.029      0.054     -0.177      0.055 
55327.2080     -0.228      0.028     -0.121      0.026 
55330.2700     -0.041      0.034     -0.171      0.032 
55334.2080     -0.133      0.032     -0.035      0.030 
55336.2500     -0.117      0.142     -0.051      0.147 
55337.2700     -0.493      0.060     -0.119      0.061 
55342.2080     -0.274      0.044      0.031      0.047 
55344.2710     -0.220      0.037     -0.116      0.035 
55349.2080     -0.046      0.032      0.027      0.035 
55351.2700     -0.050      0.030     -0.042      0.028 
55355.2090     -0.045      0.040      0.051      0.038 
55358.2710      0.202      0.074      0.056      0.083 
55362.2080     -0.120      0.030     -0.008      0.033 
55365.2710     -0.108      0.047     -0.208      0.041 
55369.2080     -0.068      0.031      0.065      0.031 
55371.2500     -0.061      0.025     -0.186      0.025 
55372.2710      0.141      0.059      0.119      0.058 
55376.2080     -0.095      0.031      0.070      0.030 
55377.2290     -0.505      0.116      0.048      0.109 
55379.2700     -0.124      0.059     -0.128      0.065 
55384.2070     -0.041      0.044      0.041      0.043 
55386.2710     -0.045      0.048     -0.073      0.041 
55390.2080     -0.082      0.034     -0.056      0.033 
55393.2700     -0.035      0.098     -0.023      0.098 
55397.2080     -0.332      0.076      0.307      0.080 
55398.2280     -0.006      0.065     -0.210      0.063 
55400.2700      0.066      0.058      0.033      0.059 
55404.2080     -0.001      0.030     -0.098      0.031 
55407.2710      0.051      0.063     -0.072      0.059 
55411.2080      0.078      0.048      0.055      0.051 
55413.2500     -0.139      0.052      0.068      0.050 
55414.2700      0.016      0.101      0.185      0.105 
55418.2080     -0.047      0.038     -0.004      0.036 
55421.2710      0.071      0.045      0.005      0.043 
55425.2070      0.034      0.037     -0.015      0.036 
55428.2700      0.040      0.041      0.083      0.042 
55432.2080     -0.058      0.039      0.001      0.038 
55435.2710      0.053      0.054     -0.137      0.057 
55439.2080      0.170      0.024     -0.139      0.027 
55442.2710      0.126      0.077     -0.269      0.074 
55445.9990     -0.395      0.111     -0.326      0.105 
55447.2080      0.198      0.040      0.046      0.053 
55449.2700     -0.097      0.043     -0.039      0.047 
55453.2080      0.078      0.034      0.100      0.034 
55454.2290      0.220      0.024      0.006      0.023 
55456.2710      0.307      0.103      0.151      0.097 
55460.2070      0.036      0.032     -0.208      0.028 
55461.2290      0.003      0.111     -0.026      0.109 
55463.2700      0.194      0.051     -0.110      0.058 
55467.2080      0.500      0.049      0.043      0.053 
55470.2720      0.232      0.077      0.029      0.074 
55474.2080      0.284      0.041     -0.221      0.044 
55475.2290      0.261      0.076     -0.087      0.079 
55477.2700      0.130      0.052     -0.109      0.050 
55482.2080      0.193      0.069      0.104      0.071 
55483.2300      0.339      0.022     -0.096      0.022 
55484.2750      0.136      0.065     -0.024      0.068 
55488.2080      0.305      0.025     -0.156      0.024 
55491.2920      0.462      0.099     -0.086      0.082 
55495.2070      0.165      0.048      0.124      0.054 
55503.2070      0.256      0.041      0.050      0.037 
55505.2700      0.264      0.047     -0.070      0.054 
55509.2080      0.340      0.048      0.090      0.045 
55512.2700      0.367      0.065     -0.193      0.064 
55516.2080      0.310      0.025     -0.195      0.023 
55517.2280      0.355      0.042     -0.163      0.051 
55518.2490      0.353      0.032     -0.182      0.031 
55519.2730      0.168      0.076     -0.326      0.068 
55523.2090      0.276      0.037     -0.025      0.041 
55524.2700      0.480      0.105     -0.385      0.101 
55530.2090      0.289      0.018     -0.195      0.019 
55533.2710      0.117      0.144     -0.122      0.155 
55537.2080      0.296      0.023     -0.263      0.019 
55538.2300      0.269      0.019     -0.225      0.019 
55540.2710      0.140      0.068     -0.248      0.081 
55544.2080      0.351      0.024     -0.334      0.022 
55545.2400      0.513      0.154     -0.480      0.182 
55546.2500      0.118      0.070     -0.295      0.082 
55547.2710     -0.025      0.106      0.042      0.108 
55551.2080      0.326      0.019     -0.288      0.017 
55553.2700      0.148      0.079     -0.088      0.074 
55558.2080      0.093      0.046     -0.247      0.047 
55560.2710      0.120      0.057     -0.269      0.053 
55565.2080      0.202      0.020     -0.247      0.019 
55568.2710      0.320      0.095     -0.347      0.094 
55572.2080      0.111      0.023     -0.355      0.023 
55575.2720      0.260      0.109     -0.535      0.117 
55578.9990      0.135      0.084     -0.333      0.084 
55580.2080      0.127      0.018     -0.480      0.019 
55582.2710      0.176      0.041     -0.363      0.046 
55586.2080      0.157      0.030     -0.379      0.026 
55589.2700      0.200      0.041     -0.260      0.048 
55593.2080      0.131      0.024     -0.429      0.024 
55594.2300      0.159      0.032     -0.367      0.037 
55596.2710      0.144      0.045     -0.492      0.038 
55600.2080      0.047      0.026     -0.369      0.031 
55603.2700      0.145      0.091     -0.252      0.085 
55607.2090      0.009      0.053     -0.408      0.046 
55610.2710      0.466      0.073     -0.535      0.080 
55614.2090      0.042      0.031     -0.533      0.024 
55615.2290      0.016      0.017     -0.427      0.017 
55616.2500     -0.004      0.021     -0.473      0.020 
55621.2070      0.055      0.054     -0.486      0.057 
55624.2710     -0.054      0.083     -0.367      0.083 
55628.2080      0.069      0.025     -0.422      0.022 
55631.2720      0.149      0.064     -0.560      0.065 
55636.2090     -0.175      0.070     -0.415      0.069 
55638.2850     -0.035      0.068     -0.492      0.067 
55642.2080     -0.137      0.033     -0.490      0.040 
55643.2270     -0.032      0.126     -0.282      0.128 
55649.2070     -0.054      0.031     -0.426      0.025 
55650.2280     -0.077      0.018     -0.385      0.017 
55652.2700      0.014      0.050     -0.379      0.054 
55656.2080     -0.079      0.031     -0.412      0.029 
55657.2300      0.019      0.016     -0.459      0.015 
55659.2700     -0.052      0.073     -0.475      0.072 
55663.2090      0.017      0.030     -0.210      0.032 
55665.2490     -0.253      0.032     -0.328      0.033 
55666.2710     -0.170      0.051     -0.366      0.052 
55670.2080     -0.138      0.041     -0.344      0.037 
55671.2700     -0.075      0.053     -0.356      0.059 
55678.2090     -0.145      0.051     -0.294      0.068 
55680.2700     -0.019      0.070     -0.199      0.067 
55684.2080      0.048      0.029     -0.219      0.028 
55687.2710     -0.154      0.071     -0.195      0.071 
55691.2070     -0.270      0.083     -0.326      0.079 
55694.2710     -0.295      0.047     -0.244      0.039 
55698.2070     -0.216      0.035     -0.238      0.035 
55701.2710     -0.478      0.038     -0.278      0.036 
55705.2080     -0.176      0.028     -0.266      0.028 
55706.2290     -0.274      0.153     -0.229      0.147 
55708.2710     -0.193      0.064     -0.294      0.065 
55713.2080     -0.236      0.057     -0.131      0.057 
55715.2720     -0.298      0.098     -0.164      0.116 
55719.2070     -0.270      0.037     -0.129      0.044 
55722.2720     -0.282      0.049     -0.352      0.042 
55727.2080     -0.225      0.034     -0.054      0.037 
55729.2710     -0.229      0.059     -0.166      0.055 
55733.2080     -0.280      0.025     -0.118      0.026 
55734.2290     -0.261      0.021     -0.216      0.021 
55736.2710     -0.020      0.047     -0.153      0.051 
55740.2080      0.073      0.058      0.052      0.064 
55741.2300     -0.180      0.033      0.029      0.032 
55743.2690      0.075      0.064      0.192      0.072 
55746.9990     -0.934      0.332     -0.682      0.323 
55748.2080     -0.277      0.044     -0.075      0.040 
55750.2700     -0.215      0.046      0.016      0.039 
55754.2080     -0.407      0.058      0.332      0.058 
55755.2290     -0.205      0.031      0.018      0.033 
55757.2710     -0.251      0.061     -0.048      0.061 
55761.2080     -0.223      0.038      0.073      0.035 
55764.2710     -0.249      0.086      0.027      0.089 
55768.2080     -0.232      0.080     -0.067      0.074 
55771.2680     -0.143      0.100      0.479      0.087 
55775.2080     -0.141      0.052      0.202      0.054 
55776.2280     -0.287      0.042      0.050      0.043 
55778.2720     -0.086      0.040      0.039      0.042 
55782.2080     -0.166      0.041     -0.048      0.039 
55785.2920      0.011      0.131      0.041      0.108 
55790.2080     -0.125      0.038      0.080      0.035 
55792.2700      0.194      0.077     -0.279      0.090 
55796.2090     -0.110      0.070      0.277      0.087 
55799.2710     -0.057      0.053      0.128      0.051 
55803.2080     -0.121      0.039      0.035      0.038 
55806.2760      0.042      0.057      0.241      0.057 
55811.2090      0.062      0.053      0.299      0.050 
55813.2710     -0.122      0.053      0.141      0.044 
55817.2070     -0.315      0.074      0.146      0.075 
55819.4990      0.030      0.016      0.086      0.016 
55820.4990      0.176      0.017      0.168      0.017 
55821.4990      0.075      0.020      0.161      0.020 
55822.5000      0.214      0.024      0.140      0.024 
55823.4990      0.065      0.017      0.152      0.017 
55824.5000      0.018      0.016      0.230      0.017 
55825.4990      0.114      0.022      0.167      0.022 
55826.5000      0.003      0.020      0.028      0.020 
55827.4990      0.148      0.016      0.030      0.016 
55828.5000      0.110      0.016      0.170      0.016 
55829.4990     -0.003      0.019      0.101      0.019 
55830.4990      0.092      0.020      0.138      0.020 
55831.4990      0.050      0.016     -0.009      0.016 
55832.4990     -0.007      0.017      0.114      0.017 
55833.5000      0.037      0.018      0.092      0.017 
55838.2080      0.146      0.033      0.123      0.035 
55841.2710      0.423      0.057      0.236      0.057 
55845.2080      0.076      0.031      0.149      0.028 
55847.2500      0.117      0.021      0.152      0.020 
55848.2710      0.176      0.043      0.188      0.041 
55852.2080      0.303      0.038      0.069      0.030 
55853.2760      0.206      0.035      0.114      0.037 
55859.2080      0.204      0.042      0.121      0.038 
55862.2800      0.062      0.035      0.075      0.036 
55867.1890      0.219      3.380     -0.105      3.219 
55868.2080      0.176      0.031      0.207      0.027 
55869.2690      0.101      0.070      0.056      0.060 
55873.2080      0.140      0.041      0.079      0.039 
55874.2270      0.605      0.198     -0.163      0.169 
55876.2710      0.311      0.052     -0.094      0.055 
55880.2070      0.118      0.265      0.175      0.251 
