   DATE        X           sigma      Y         sigma 
54053.2070      0.149      0.031      0.059      0.029 
54056.2700      0.232      0.056      0.010      0.057 
54060.2070      0.214      0.028      0.033      0.028 
54061.2710      0.312      0.064     -0.075      0.076 
54067.2080      0.282      0.047     -0.010      0.039 
54070.2710     -0.014      0.068      0.072      0.064 
54074.2070      0.451      0.070     -0.046      0.055 
54077.2920      0.415      0.142     -0.099      0.170 
54081.2080      0.033      0.033      0.088      0.029 
54084.2710      0.219      0.085      0.061      0.104 
54088.2070      0.386      0.034     -0.032      0.030 
54091.2710      0.237      0.047      0.039      0.052 
54097.2070      0.083      0.082     -0.228      0.058 
54098.2700      0.177      0.094      0.202      0.103 
54103.2080      0.282      0.094     -0.430      0.092 
54105.2700      0.176      0.073     -0.307      0.087 
54110.2070      0.308      0.027     -0.269      0.025 
54112.2700      0.289      0.045     -0.145      0.043 
54116.2070      0.355      0.027     -0.340      0.033 
54119.2700      0.296      0.086     -0.163      0.070 
54123.2080      0.227      0.034     -0.348      0.037 
54126.2710      0.335      0.110     -0.176      0.093 
54130.2070      0.239      0.043     -0.227      0.040 
54133.2700      0.210      0.060     -0.206      0.051 
54137.2080      0.400      0.030     -0.216      0.032 
54140.2700      0.104      0.052     -0.244      0.042 
54144.2080      0.245      0.049     -0.392      0.062 
54147.2710      0.304      0.048     -0.188      0.042 
54152.2080      0.379      0.023     -0.353      0.024 
54154.2710      0.369      0.060     -0.047      0.054 
54158.2070      0.393      0.033     -0.172      0.031 
54161.2720      0.305      0.089     -0.246      0.084 
54165.2070      0.335      0.035     -0.267      0.036 
54166.2720      0.211      0.095     -0.316      0.090 
54172.2070      0.224      0.049     -0.151      0.043 
54175.2700      0.443      0.053     -0.143      0.058 
54182.2700      0.367      0.081     -0.210      0.090 
54186.2080      0.333      0.038     -0.299      0.043 
54189.2700      0.273      0.052     -0.362      0.057 
54193.2080      0.314      0.033     -0.316      0.035 
54195.2710      0.241      0.044     -0.449      0.057 
54201.2070      0.334      0.058     -0.336      0.052 
54203.2710      0.112      0.046     -0.270      0.051 
54208.2070      0.116      0.032     -0.462      0.031 
54210.2700      0.291      0.043     -0.257      0.055 
54214.2080      0.237      0.041     -0.196      0.038 
54217.2710      0.252      0.052     -0.349      0.076 
54223.2090      0.288      0.045     -0.199      0.056 
54224.2710      0.340      0.061     -0.397      0.065 
54228.2080      0.404      0.040     -0.364      0.037 
54231.2700      0.154      0.081     -0.248      0.089 
54235.2080      0.134      0.031     -0.501      0.027 
54238.2710      0.345      0.121     -0.239      0.106 
54242.2080      0.171      0.039     -0.359      0.035 
54245.2710      0.215      0.085     -0.052      0.092 
54250.2070      0.230      0.033     -0.469      0.032 
54252.2700      0.297      0.093     -0.221      0.086 
54256.2070      0.218      0.029     -0.372      0.022 
54259.2700      0.155      0.052     -0.302      0.067 
54263.2080      0.166      0.028     -0.482      0.026 
54266.2720     -0.117      0.090     -0.289      0.087 
54270.2080      0.183      0.043     -0.498      0.042 
54273.2700     -0.074      0.129     -0.620      0.139 
54277.2080      0.076      0.034     -0.414      0.029 
54280.2720      0.178      0.089     -0.426      0.107 
54284.2080      0.039      0.029     -0.581      0.035 
54287.2930     -0.206      0.109     -0.391      0.167 
54291.2080     -0.024      0.031     -0.457      0.031 
54294.2720      0.056      0.077     -0.146      0.106 
54298.2080      0.003      0.056     -0.533      0.051 
54301.2720      0.106      0.079     -0.297      0.073 
54305.2080      0.082      0.053     -0.720      0.049 
54308.2710     -0.046      0.103     -0.338      0.093 
54312.2080     -0.113      0.050     -0.517      0.045 
54315.2710     -0.070      0.087     -0.385      0.081 
54319.2070      0.007      0.040     -0.524      0.037 
54322.2710      0.181      0.058     -0.411      0.058 
54326.2080     -0.027      0.053     -0.334      0.052 
54329.2700     -0.111      0.079     -0.264      0.064 
54333.2080      0.015      0.027     -0.286      0.027 
54336.2720     -0.217      0.062     -0.363      0.052 
54340.2080      0.035      0.032     -0.378      0.032 
54343.2700     -0.015      0.084     -0.344      0.088 
54348.2070     -0.014      0.027     -0.293      0.027 
54350.2700      0.013      0.101      0.312      0.104 
54354.2080     -0.257      0.051     -0.109      0.052 
54357.2700      0.044      0.082     -0.127      0.087 
54361.2080     -0.158      0.033     -0.205      0.035 
54364.2700     -0.021      0.056     -0.083      0.060 
54368.2080     -0.176      0.035     -0.335      0.035 
54371.2700     -0.198      0.060     -0.202      0.055 
54375.2080     -0.075      0.040     -0.094      0.045 
54378.2720     -0.284      0.288     -0.103      0.320 
54383.2080      0.044      0.050     -0.088      0.043 
54385.2700     -0.112      0.070     -0.222      0.068 
54390.2080      0.016      0.032     -0.190      0.030 
54392.2690     -0.212      0.058     -0.133      0.067 
54396.2080     -0.080      0.025     -0.309      0.024 
54399.2710     -0.166      0.070     -0.130      0.080 
54403.2080     -0.157      0.029     -0.192      0.028 
54404.2700      0.296      0.066      0.038      0.069 
54410.2080     -0.158      0.033     -0.215      0.034 
54413.2700     -0.022      0.054     -0.025      0.058 
54417.2080     -0.106      0.039     -0.055      0.039 
54420.2710      0.171      0.075      0.300      0.077 
54424.2080      0.022      0.023     -0.090      0.023 
54425.2710     -0.075      0.064      0.274      0.071 
54431.2080      0.018      0.032     -0.102      0.036 
54434.2710     -0.071      0.137     -0.034      0.167 
54438.2080     -0.020      0.035      0.005      0.031 
54441.2700     -0.223      0.109      0.079      0.131 
54445.2080     -0.035      0.028     -0.077      0.027 
54448.2720     -0.368      0.064     -0.054      0.063 
54452.2080     -0.069      0.024      0.006      0.021 
54455.2700     -0.034      0.062      0.041      0.067 
54461.2080      0.236      0.048     -0.108      0.053 
54462.2940     -0.087      0.057      0.292      0.061 
54468.2080     -0.011      0.034      0.064      0.041 
54469.2710      0.274      0.115     -0.228      0.118 
54473.2080      0.072      0.035      0.097      0.030 
54476.2700      0.216      0.063      0.035      0.058 
54480.2080     -0.025      0.048      0.010      0.036 
54482.2500      0.071      0.098     -0.153      0.106 
54483.2750     -0.049      0.092      0.041      0.073 
54488.2080      0.058      0.068     -0.091      0.044 
54490.2710      0.304      0.073     -0.047      0.058 
54494.2080      0.120      0.037     -0.025      0.032 
54497.2710      0.276      0.062     -0.021      0.052 
54501.2080      0.219      0.039      0.014      0.035 
54504.2700      0.437      0.078     -0.406      0.063 
54508.2080     -0.046      0.053     -0.064      0.039 
54511.2700      0.239      0.045      0.008      0.044 
54516.2080      0.160      0.049     -0.135      0.036 
54518.2720      0.271      0.061      0.082      0.053 
54522.2080      0.297      0.031     -0.027      0.027 
54525.2720      0.416      0.055     -0.105      0.054 
54529.2080      0.354      0.027     -0.063      0.025 
54532.2710      0.048      0.129      0.138      0.130 
54537.2070      0.382      0.033     -0.011      0.032 
54539.2700      0.359      0.078      0.000      0.072 
54543.2080      0.407      0.028     -0.043      0.028 
54545.2720      0.191      0.111     -0.254      0.115 
54551.2080      0.403      0.029      0.020      0.029 
54553.2710      0.517      0.039     -0.136      0.036 
54557.2080      0.308      0.029     -0.102      0.032 
54560.2710      0.180      0.065     -0.154      0.061 
54564.2080      0.267      0.027      0.027      0.032 
54567.2710      0.326      0.044     -0.091      0.050 
54571.2080      0.197      0.030     -0.068      0.034 
54574.2710      0.316      0.084      0.134      0.090 
54579.2080      0.424      0.047     -0.325      0.058 
54581.2720      0.429      0.062     -0.164      0.055 
54585.2080      0.389      0.027     -0.197      0.030 
54586.2710      0.277      0.050     -0.238      0.068 
54592.2080      0.450      0.030     -0.211      0.040 
54594.2710      0.480      0.041     -0.008      0.057 
54599.2080      0.413      0.031     -0.286      0.027 
54602.2710      0.309      0.054     -0.108      0.057 
54606.2080      0.332      0.116     -0.211      0.095 
54609.2710      0.287      0.056     -0.400      0.069 
54614.2080      0.198      0.059     -0.263      0.058 
54616.2700      0.659      0.169      0.008      0.186 
54620.2080      0.366      0.029     -0.235      0.030 
54623.2710      0.206      0.056     -0.010      0.064 
54627.2070      0.325      0.066     -0.818      0.066 
54628.2700      0.355      0.071     -0.108      0.099 
54634.2080      0.311      0.044     -0.308      0.040 
54637.2700      0.415      0.051     -0.405      0.054 
54641.2080      0.321      0.107     -0.542      0.089 
54644.2730      0.044      0.138     -0.263      0.149 
54648.2080      0.216      0.053     -0.041      0.046 
54650.2700      0.227      0.148     -0.667      0.140 
54655.2070      0.341      0.066     -0.316      0.046 
54658.2720      0.204      0.061     -0.441      0.070 
54662.2080      0.442      0.048     -0.392      0.039 
54665.2700     -0.063      0.071     -0.520      0.085 
54669.2080      0.241      0.044     -0.369      0.036 
54672.2700      0.238      0.098     -0.305      0.106 
54676.2080      0.238      0.038     -0.294      0.034 
54679.2700      0.236      0.076     -0.440      0.062 
54683.2080      0.067      0.047     -0.427      0.039 
54686.2700     -0.066      0.093     -0.297      0.081 
54690.4980      0.193      0.025     -0.308      0.025 
54692.5000      0.247      0.017     -0.511      0.018 
54696.5010      0.213      0.027     -0.512      0.025 
54699.5000      0.198      0.016     -0.440      0.018 
54703.5000      0.264      0.025     -0.398      0.029 
54707.2710      0.139      0.063     -0.137      0.062 
54712.2080      0.101      0.033     -0.453      0.030 
54714.2700      0.017      0.061     -0.110      0.081 
54718.2080      0.270      0.035     -0.367      0.036 
54721.2710      0.186      0.074     -0.375      0.073 
54725.2080      0.082      0.069     -0.597      0.064 
54728.2710     -0.169      0.109     -0.231      0.114 
54732.2080      0.031      0.039     -0.267      0.047 
54735.2700     -0.020      0.064     -0.119      0.050 
54739.2080      0.009      0.033     -0.624      0.040 
54742.2710     -0.025      0.066     -0.223      0.069 
54746.2080      0.056      0.062     -0.283      0.063 
54749.2720     -0.083      0.045     -0.611      0.049 
54754.2080     -0.043      0.073     -0.350      0.067 
54756.2710     -0.069      0.070     -0.319      0.081 
54760.2080      0.024      0.029     -0.373      0.033 
54763.2730     -0.151      0.082     -0.400      0.089 
54767.2080     -0.216      0.070     -0.369      0.082 
54770.2700     -0.201      0.113     -0.325      0.113 
54774.2080     -0.074      0.036     -0.245      0.034 
54777.2720     -0.039      0.078     -0.386      0.103 
54781.2080     -0.202      0.041     -0.267      0.045 
54784.2690     -0.258      0.052     -0.319      0.058 
54788.2070     -0.315      0.105     -0.759      0.107 
54791.2730     -0.025      0.076     -0.177      0.082 
54795.2080     -0.341      0.043     -0.426      0.044 
54796.2700     -0.012      0.081     -0.092      0.082 
54802.2080     -0.258      0.039     -0.443      0.040 
54805.2710     -0.223      0.070     -0.190      0.084 
54810.2070     -0.192      0.038     -0.318      0.038 
54812.2700     -0.486      0.074     -0.270      0.088 
54816.2080     -0.257      0.035     -0.188      0.033 
54819.2710     -0.027      0.075     -0.160      0.089 
54823.2080     -0.329      0.048     -0.409      0.046 
54824.2680     -0.087      0.196      0.174      0.182 
54830.2070     -0.279      0.049     -0.365      0.049 
54831.2940     -0.150      0.089     -0.315      0.104 
54837.2080     -0.216      0.028     -0.205      0.034 
54840.2700     -0.137      0.053     -0.168      0.047 
54844.2070     -0.210      0.049     -0.317      0.052 
54847.2680     -0.171      0.084     -0.156      0.083 
54852.2080     -0.127      0.033     -0.216      0.031 
54854.2710      0.012      0.060     -0.241      0.052 
54858.2080      0.282      0.110      0.449      0.103 
54861.2710     -0.081      0.037     -0.020      0.036 
54865.2080     -0.108      0.053     -0.134      0.067 
54868.2710     -0.040      0.072      0.069      0.056 
54872.2080     -0.205      0.057     -0.064      0.060 
54875.2700      0.430      0.069     -0.017      0.049 
54880.2080     -0.013      0.037     -0.024      0.034 
54882.2700     -0.115      0.048      0.059      0.051 
54887.2080     -0.257      0.057      0.062      0.065 
54889.2690     -0.280      0.144     -0.308      0.134 
54893.2070     -0.130      0.041     -0.092      0.039 
54896.2690     -0.093      0.080     -0.190      0.055 
54901.2080     -0.119      0.039      0.012      0.041 
54903.2710     -0.072      0.051      0.133      0.049 
54907.2070     -0.011      0.033      0.133      0.030 
54910.2700      0.051      0.057     -0.024      0.053 
54914.2080      0.033      0.058     -0.003      0.051 
54917.2700     -0.024      0.063      0.004      0.054 
54921.2080      0.196      0.050      0.124      0.044 
54924.2700      0.248      0.114     -0.140      0.094 
54928.2080     -0.111      0.045      0.176      0.045 
54930.2700      0.231      0.079      0.029      0.063 
54936.2070      0.227      0.056      0.184      0.056 
54938.2710      0.202      0.060      0.122      0.057 
54942.2080      0.114      0.035     -0.244      0.044 
54945.2710      0.042      0.063      0.098      0.067 
54949.2080      0.018      0.045      0.123      0.049 
54951.2690      0.238      0.062      0.245      0.064 
54956.2080     -0.208      0.055      0.247      0.074 
54958.2710      0.163      0.051      0.429      0.072 
54963.2080      0.049      0.031     -0.028      0.030 
54966.2700      0.269      0.058     -0.046      0.060 
54970.2080      0.234      0.028     -0.110      0.027 
54973.2700      0.101      0.093     -0.027      0.089 
54978.2070      0.289      0.048      0.153      0.049 
54980.2700      0.331      0.070     -0.100      0.096 
54985.2080      0.081      0.049      0.011      0.048 
54987.2710      0.229      0.074     -0.012      0.081 
54991.2080      0.261      0.039     -0.112      0.037 
54993.2710      0.331      0.041     -0.096      0.036 
54998.2080      0.270      0.057     -0.127      0.061 
55001.2710      0.058      0.057      0.202      0.068 
55005.2080      0.229      0.037     -0.143      0.042 
55008.2710      0.307      0.054     -0.110      0.059 
55012.2080      0.090      0.051     -0.055      0.052 
55014.2700      0.387      0.065      0.094      0.072 
55019.2070     -0.133      0.052     -0.204      0.052 
55022.2680      0.278      0.086     -0.241      0.090 
55026.2070      0.252      0.093     -0.067      0.089 
55029.2700      0.503      0.091      0.027      0.088 
55034.2080      0.406      0.056     -0.013      0.049 
55036.2700      0.442      0.054     -0.147      0.050 
55040.2080      0.301      0.093     -0.239      0.069 
55043.2710      0.371      0.054     -0.055      0.045 
55047.2070      0.708      0.066     -0.498      0.085 
55050.2700      0.394      0.049     -0.204      0.047 
55054.2080      0.423      0.147     -0.307      0.150 
55057.2710     -0.008      0.107      0.042      0.144 
55061.2090      0.462      0.057     -0.303      0.055 
55064.2700     -0.127      0.146     -0.259      0.128 
55068.2080      0.251      0.067     -0.259      0.067 
55071.2920      1.122      0.163     -0.198      0.117 
55075.2080      0.475      0.048     -0.176      0.044 
55078.2710      0.377      0.079     -0.478      0.056 
55083.2080      0.123      0.043     -0.277      0.043 
55085.2710      0.080      0.089     -0.253      0.070 
55089.2080      0.304      0.036     -0.157      0.036 
55092.2690      0.056      0.142     -0.050      0.135 
55096.2080      0.164      0.073     -0.421      0.076 
55099.2700      0.282      0.050     -0.080      0.043 
55103.2080     -0.057      0.045     -0.392      0.054 
55106.2700      0.225      0.082     -0.156      0.071 
55110.2070      0.230      0.065     -0.498      0.078 
55113.2710      0.164      0.050     -0.394      0.049 
55118.2080      0.255      0.056     -0.406      0.054 
55120.2700     -0.006      0.070     -0.455      0.067 
55124.2080     -0.350      0.182     -0.346      0.165 
55127.2750      0.163      0.085     -0.430      0.081 
55131.2080      0.002      0.051     -0.087      0.051 
55134.2700      0.061      0.053     -0.271      0.061 
55138.2080     -0.049      0.065     -0.450      0.065 
55141.2710      0.104      0.051     -0.283      0.050 
55145.2080      0.047      0.084     -0.577      0.069 
55148.2700      0.085      0.053     -0.129      0.070 
55152.2080      0.286      0.051     -0.602      0.052 
55155.2700      0.164      0.113     -0.402      0.111 
55159.2080      0.051      0.056     -0.532      0.058 
55160.2700     -0.724      0.171     -0.302      0.167 
55166.2080     -0.157      0.038     -0.284      0.042 
55169.2720      0.081      0.124     -0.251      0.166 
55173.2080      0.071      0.040     -0.530      0.039 
55176.2710      0.064      0.102     -0.088      0.116 
55180.2080      0.060      0.030     -0.335      0.027 
55183.2710      0.104      0.076     -0.157      0.098 
55187.2080      0.130      0.038     -0.387      0.045 
55188.2710      0.074      0.078     -0.266      0.093 
55194.2080     -0.079      0.056     -0.124      0.055 
55195.2720      0.065      0.121     -0.028      0.098 
55201.2080      0.087      0.032     -0.308      0.033 
55204.2710      0.109      0.069     -0.296      0.092 
55208.2080     -0.201      0.045     -0.100      0.043 
55211.2700      0.057      0.054     -0.346      0.052 
55216.2080      0.204      0.037     -0.356      0.035 
55218.2710      0.039      0.046     -0.347      0.048 
55222.2080     -0.062      0.109     -0.340      0.093 
55225.2700      0.039      0.066     -0.393      0.053 
55229.2070     -0.073      0.046     -0.423      0.037 
55232.2700     -0.376      0.343      0.078      0.314 
55236.2080     -0.126      0.050     -0.406      0.052 
55239.2700      0.002      0.060     -0.343      0.052 
55244.2080      0.035      0.036     -0.433      0.033 
55246.2710     -0.052      0.072     -0.121      0.074 
55250.2080     -0.039      0.038     -0.511      0.036 
55253.2710      0.019      0.074     -0.141      0.061 
55257.2080     -0.445      0.060     -0.190      0.055 
55260.2710      0.063      0.092     -0.428      0.092 
55264.2070     -0.195      0.047     -0.199      0.056 
55267.2700      0.330      0.064      0.086      0.067 
55271.2080     -0.286      0.058     -0.280      0.075 
55274.2700      0.232      0.089     -0.214      0.104 
55278.2070     -0.109      0.037      0.081      0.042 
55281.2700     -0.045      0.033     -0.277      0.035 
55285.2080     -0.268      0.036      0.018      0.041 
55287.2710     -0.026      0.043     -0.092      0.046 
55294.2300      0.146      0.111     -0.539      0.112 
55295.2710     -0.153      0.048     -0.230      0.041 
55299.2080      0.000      0.091     -0.168      0.069 
55302.2700     -0.160      0.068     -0.218      0.067 
55306.2080     -0.153      0.058     -0.011      0.063 
55309.2710     -0.131      0.086      0.017      0.078 
55313.2080     -0.064      0.057     -0.074      0.065 
55316.2700     -0.256      0.129      0.000      0.124 
55320.2080     -0.283      0.058     -0.209      0.061 
55323.2700      0.021      0.105     -0.135      0.099 
55327.2080     -0.201      0.046     -0.205      0.050 
55330.2700     -0.024      0.051     -0.061      0.057 
55334.2080     -0.028      0.048      0.061      0.050 
55342.2080     -0.476      0.061     -0.203      0.069 
55344.2710     -0.009      0.051      0.000      0.050 
55349.2080     -0.045      0.063     -0.131      0.057 
55351.2700      0.168      0.054     -0.024      0.052 
55355.2070      0.034      0.072      0.201      0.067 
55358.2710      0.264      0.108      0.030      0.117 
55362.2080     -0.152      0.053      0.124      0.050 
55365.2710      0.114      0.066     -0.124      0.070 
55369.2080     -0.083      0.054     -0.072      0.051 
55372.2710      0.131      0.181      0.240      0.176 
55376.2080     -0.117      0.042      0.093      0.036 
55379.2700      0.150      0.128     -0.240      0.126 
55384.2080     -0.052      0.070      0.059      0.063 
55386.2710     -0.062      0.119     -0.369      0.119 
55390.2070     -0.048      0.052     -0.171      0.043 
55393.2700     -0.015      0.141     -0.104      0.145 
55397.2080     -0.481      0.107      0.325      0.130 
55400.2700      0.317      0.115      0.196      0.144 
55404.2080     -0.003      0.057     -0.288      0.062 
55407.2710      0.338      0.168     -0.129      0.198 
55411.2080      0.017      0.070     -0.077      0.064 
55414.2720     -0.184      0.115     -0.262      0.104 
55418.2080     -0.111      0.075     -0.210      0.073 
55421.2710     -0.039      0.082      0.213      0.094 
55425.2070      0.111      0.060      0.214      0.066 
55428.2720      0.153      0.130      0.336      0.117 
55432.2080      0.027      0.062     -0.103      0.063 
55435.2710     -0.018      0.103     -0.642      0.127 
55439.2080      0.269      0.034     -0.205      0.042 
55442.2710      0.150      0.194      0.438      0.199 
55447.2080      0.414      0.081     -0.147      0.088 
55449.2700      0.019      0.082      0.195      0.084 
55453.2090      0.027      0.060     -0.044      0.054 
55460.2080     -0.038      0.058     -0.556      0.058 
55463.2700      0.207      0.079     -0.303      0.094 
55467.2080      0.529      0.081     -0.252      0.083 
55470.2690      0.024      0.109     -0.079      0.101 
55474.2080      0.228      0.048     -0.286      0.061 
55477.2700      0.036      0.095      0.169      0.100 
55482.2080      0.178      0.051      0.069      0.051 
55484.2710      0.261      0.103     -0.488      0.107 
55491.2920      0.235      0.161     -0.218      0.153 
55495.2070      0.278      0.091     -0.104      0.087 
55498.2720      0.220      0.211     -0.545      0.172 
55503.2070      0.288      0.065      0.020      0.062 
55505.2700      0.247      0.101     -0.199      0.105 
55509.2080      0.090      0.146     -0.114      0.163 
55512.2700      0.383      0.161     -0.480      0.141 
55516.2080      0.273      0.056     -0.065      0.061 
55519.2700      0.172      0.128     -0.066      0.130 
55523.2090     -0.069      0.056     -0.201      0.059 
55524.2700      0.067      0.150     -0.756      0.129 
55530.2100      0.523      0.072     -0.395      0.061 
55533.2710      0.374      0.124     -0.248      0.110 
55537.2080      0.672      0.060     -0.466      0.056 
55540.2710     -0.299      0.161      0.232      0.140 
55544.2080      0.315      0.063     -0.072      0.058 
55547.2710      0.191      0.140     -0.205      0.132 
55551.2080      0.404      0.056     -0.437      0.046 
55553.2700      0.020      0.123     -0.168      0.115 
55558.2080      0.370      0.094     -1.085      0.103 
55560.2720     -0.128      0.185     -0.353      0.195 
55565.2080      0.246      0.047     -0.472      0.051 
55568.2710     -0.047      0.144     -1.343      0.146 
55572.2080      0.317      0.051     -0.419      0.065 
55575.2750      0.453      0.119     -0.180      0.120 
55580.2080      0.752      0.042     -0.460      0.051 
55582.2710      0.149      0.113     -0.469      0.113 
55586.2080      0.146      0.059     -0.348      0.059 
55589.2700      0.590      0.101     -0.112      0.105 
55593.2080      0.383      0.066     -0.430      0.065 
55596.2710      0.333      0.075     -0.230      0.089 
55600.2080      0.070      0.058     -0.198      0.072 
55603.2700      0.135      0.108     -0.348      0.126 
55610.2710      0.168      0.133     -1.006      0.145 
55614.2080      0.211      0.088     -1.388      0.101 
55617.2700     -0.161      0.100     -0.282      0.105 
55621.2080      0.253      0.070     -0.298      0.066 
55624.2710      0.446      0.138     -0.264      0.149 
55631.2940      0.264      0.190     -0.534      0.160 
55636.2090     -0.915      0.223      0.070      0.209 
55638.2710      0.107      0.094     -0.555      0.089 
55642.2080     -0.134      0.080     -0.473      0.086 
55645.2700      0.277      0.129      0.026      0.120 
55649.2070      0.145      0.078     -0.181      0.081 
55652.2700     -0.129      0.086     -0.323      0.090 
55656.2080     -0.037      0.054     -0.700      0.058 
55659.2700      0.274      0.142     -0.554      0.129 
55663.2090      0.225      0.083     -0.347      0.082 
55666.2710     -0.044      0.069     -0.528      0.078 
55670.2080     -0.215      0.063     -0.652      0.076 
55671.2700     -0.077      0.186     -0.259      0.162 
55678.2090      0.196      0.076     -0.417      0.088 
55680.2700     -0.063      0.085     -0.127      0.092 
55684.2080      0.190      0.073     -0.029      0.062 
55687.2710      0.034      0.092     -0.103      0.092 
55691.2070     -0.222      0.130     -0.408      0.151 
55694.2710     -0.604      0.080     -0.173      0.078 
55698.2080      0.009      0.063     -0.213      0.076 
55701.2720      0.510      0.106     -0.856      0.111 
55705.2080      0.106      0.126     -0.486      0.137 
55708.2710      0.292      0.111     -0.498      0.095 
55713.2080     -0.256      0.078     -0.185      0.070 
55715.2720     -0.190      0.132     -0.061      0.174 
55719.2070     -0.459      0.130      1.198      0.120 
55722.2720     -0.483      0.202     -0.230      0.184 
55727.2080      0.065      0.081      0.164      0.087 
55729.2710     -0.233      0.144      0.024      0.102 
55733.2080     -0.271      0.079     -0.189      0.072 
55736.2710      0.561      0.105     -0.468      0.100 
55740.2070     -0.045      0.045      0.080      0.052 
55743.2690      0.353      0.096     -0.104      0.088 
55748.2080     -0.054      0.086      0.003      0.065 
55750.2700     -0.133      0.118     -0.401      0.112 
55754.2080     -0.206      0.066      0.100      0.079 
55757.2710      0.143      0.149     -0.004      0.140 
55761.2080      0.170      0.058     -0.119      0.063 
55764.2710      0.052      0.132     -0.102      0.151 
55768.2080     -0.024      0.083     -0.279      0.083 
55771.2700     -0.208      0.132      0.429      0.137 
55775.2080     -0.278      0.067      0.288      0.083 
55778.2720      0.170      0.093     -0.235      0.078 
55782.2080      0.086      0.078     -0.104      0.056 
55785.2700      0.889      0.173     -0.221      0.181 
55790.2080     -0.602      0.105      0.469      0.102 
55792.2700     -0.445      0.200      1.182      0.246 
55796.2090      0.381      0.129      0.120      0.153 
55799.2710     -0.085      0.173      0.105      0.148 
55803.2080     -0.158      0.064      0.064      0.077 
55806.2710     -0.304      0.144      0.114      0.146 
55811.2090      0.328      0.062      0.367      0.085 
55813.2710     -0.072      0.053     -0.061      0.066 
55817.2070     -0.368      0.084     -0.113      0.094 
55819.4990      0.190      0.039      0.202      0.038 
55823.4990      0.326      0.055      0.078      0.052 
55826.5000      0.158      0.044      0.075      0.039 
55830.4990      0.144      0.036      0.166      0.034 
55838.2080      0.051      0.070      0.165      0.082 
55841.2710      0.177      0.068     -0.022      0.065 
55845.2080      0.133      0.049      0.100      0.039 
55848.2710      0.283      0.081      0.249      0.095 
55852.2080      0.143      0.079      0.031      0.086 
55853.2710      0.005      0.064     -0.100      0.080 
55859.2080      0.037      0.048      0.053      0.063 
55862.2760      0.139      0.063      0.173      0.065 
55868.2080      0.316      0.064      0.434      0.076 
55869.2690      0.188      0.064      0.083      0.080 
55873.2080      0.110      0.059      0.036      0.070 
55876.2710      0.393      0.130      0.232      0.136 
55880.2070      0.226      0.044      0.144      0.045 
55883.2700     -0.301      0.166      0.008      0.176 
55887.2070      0.511      0.062     -0.060      0.055 
55888.2700      0.154      0.111      0.212      0.103 
55894.2080      0.195      0.057      0.038      0.072 
55897.2700      0.427      0.079     -0.049      0.084 
55901.2080      0.910      0.087      0.205      0.086 
55904.2700      0.300      0.082     -0.129      0.081 
55908.2080      0.438      0.090      0.119      0.077 
55911.2700      0.218      0.096      0.202      0.107 
55915.2080      0.386      0.070     -0.247      0.078 
55923.2080      0.633      0.095      0.089      0.115 
55925.2700      0.435      0.099     -0.646      0.109 
55930.2080      0.546      0.053     -0.114      0.051 
55932.2710      0.231      0.136     -0.892      0.139 
55936.2070      0.526      0.073     -0.527      0.067 
55939.2710      0.234      0.081     -0.414      0.080 
55944.2080      0.454      0.045     -0.417      0.044 
55946.3850      0.514      0.099     -0.419      0.079 
55950.2080      0.236      0.099     -0.492      0.079 
55953.2700     -0.068      0.232     -0.542      0.271 
55960.2710      0.460      0.091      0.051      0.087 
55964.2080      0.365      0.062     -0.312      0.054 
55967.2720      0.663      0.080     -0.492      0.070 
55971.2080     -0.518      0.075     -0.817      0.065 
55974.2700      0.945      0.115     -0.218      0.119 
55979.2080     -0.124      0.161     -0.442      0.165 
55981.2700      0.222      0.185     -0.371      0.222 
55985.2080      0.406      0.114     -0.568      0.113 
55988.2690      0.282      0.115     -0.385      0.119 
55992.2080      0.033      0.086     -0.326      0.079 
55995.2740      0.026      0.128     -0.930      0.145 
56000.2080      0.212      0.105     -0.262      0.091 
56002.2710      0.241      0.091     -0.739      0.106 
56006.2080      0.585      0.130      0.167      0.117 
56009.2720     -0.011      0.101     -0.379      0.108 
56013.2070      0.682      0.077     -0.049      0.087 
56016.2700      0.523      0.153     -0.664      0.163 
56020.2070     -0.145      0.132     -0.446      0.137 
56022.2700      0.361      0.167     -0.311      0.178 
56028.2090      0.047      0.104     -0.436      0.153 
56030.2710     -0.075      0.071     -0.729      0.069 
56034.2080      0.018      0.086     -0.088      0.094 
56037.2710      0.161      0.092     -0.637      0.089 
56041.2080      0.014      0.069     -0.450      0.073 
56044.2670      0.271      0.147      0.062      0.166 
56050.2080     -0.024      0.105     -0.384      0.132 
56051.2680      0.104      0.109     -0.806      0.099 
56055.2080     -0.055      0.166     -0.536      0.160 
56058.2690      0.121      0.078     -0.457      0.068 
56062.2080      0.084      0.070     -0.544      0.081 
56065.2710      1.199      0.272     -0.390      0.317 
56069.2080     -0.313      0.047     -0.609      0.052 
56072.2710      0.170      0.116      0.240      0.116 
56077.2090     -0.130      0.082     -0.307      0.099 
56079.2710     -0.037      0.062     -0.179      0.058 
56084.2080     -0.192      0.084     -0.392      0.083 
56086.2720      0.328      0.099     -0.533      0.099 
56091.2070     -0.255      0.091     -0.839      0.094 
56093.2700      0.123      0.136      0.236      0.151 
56097.2070     -0.646      0.210     -0.340      0.161 
56100.2700      0.164      0.143      0.066      0.117 
56104.2080     -0.661      0.103     -0.443      0.065 
