   DATE        X           sigma      Y         sigma 
53493.2050      0.024      0.028     -0.117      0.027 
53496.2690     -0.079      0.047     -0.161      0.059 
53500.2040      0.163      0.069      0.068      0.068 
53503.2010     -0.123      0.063     -0.163      0.040 
53507.2060     -0.050      0.043     -0.107      0.051 
53509.2470     -0.265      0.050     -0.363      0.052 
53510.2690     -0.035      0.048     -0.200      0.054 
53514.2050     -0.076      0.050      0.006      0.047 
53517.2690      0.097      0.056     -0.329      0.061 
53522.2060     -0.154      0.061     -0.234      0.072 
53523.4180     -0.196      0.044     -0.062      0.049 
53524.2690      0.038      0.051     -0.142      0.066 
53528.2060     -0.223      0.042      0.053      0.044 
53531.2690      0.033      0.088     -0.134      0.087 
53535.2040      0.016      0.044     -0.005      0.042 
53537.2490     -0.454      0.164     -0.223      0.249 
53538.2690     -0.010      0.044     -0.088      0.051 
53542.2040     -0.077      0.040      0.020      0.038 
53543.2250     -0.017      0.047     -0.177      0.052 
53545.2690      0.025      0.049     -0.139      0.057 
53549.2060     -0.027      0.029      0.049      0.035 
53550.2250      0.102      0.060     -0.035      0.054 
53551.2490     -0.099      0.026     -0.140      0.036 
53552.2690      0.130      0.065     -0.103      0.066 
53555.9940     -0.318      0.304      0.061      0.323 
53557.2060      0.063      0.055     -0.095      0.060 
53559.2700      0.266      0.054      0.003      0.061 
53560.3150     -0.076      0.055      0.517      0.062 
53561.3560      0.328      0.054      0.075      0.072 
53563.2060      0.153      0.057     -0.066      0.058 
53564.2240      0.163      0.050     -0.209      0.051 
53565.2480     -0.317      0.179      1.080      0.237 
53566.2700      0.034      0.053     -0.026      0.049 
53570.2070      0.012      0.025     -0.007      0.033 
53572.4660      0.037      0.081      0.226      0.052 
53573.2700      0.091      0.045     -0.085      0.042 
53577.2050     -0.017      0.032      0.005      0.035 
53580.2690     -0.052      0.063      0.017      0.066 
53584.2030      0.071      0.064      0.129      0.066 
53587.2700      0.342      0.056      0.018      0.062 
53591.2050      0.218      0.060      0.005      0.045 
53593.2490     -0.102      0.176     -0.537      0.183 
53594.2690      0.144      0.086      0.077      0.074 
53598.2080      0.151      0.061      0.014      0.064 
53600.2470      0.072      0.047     -0.038      0.049 
53601.2690      0.250      0.057      0.009      0.049 
53605.2070      0.283      0.088     -0.223      0.077 
53607.2500      0.059      0.025      0.074      0.030 
53608.2700      0.271      0.054      0.047      0.046 
53612.2070      0.287      0.072      0.145      0.067 
53615.2690      0.155      0.057     -0.030      0.049 
53618.9970      0.089      0.180     -0.737      0.141 
53620.2030      0.173      0.132     -0.059      0.112 
53621.2490      0.823      0.167      0.294      0.157 
53622.2690      0.127      0.056     -0.102      0.048 
53626.4990      0.215      0.024     -0.089      0.021 
53627.4970      0.359      0.031     -0.037      0.029 
53628.4990      0.167      0.024      0.008      0.023 
53629.4990      0.190      0.023     -0.027      0.022 
53630.4990      0.097      0.021     -0.002      0.020 
53631.4990      0.186      0.022     -0.089      0.020 
53632.4990      0.158      0.022     -0.018      0.020 
53633.4990      0.097      0.024      0.049      0.025 
53634.4990      0.199      0.025     -0.018      0.022 
53635.4980      0.153      0.021      0.027      0.020 
53636.4990      0.237      0.024      0.020      0.024 
53637.4990      0.221      0.023      0.014      0.022 
53638.4980      0.229      0.022     -0.042      0.021 
53639.4990      0.228      0.023     -0.064      0.022 
53642.2490      0.162      0.035      0.038      0.030 
53643.2690      0.381      0.069     -0.016      0.066 
53647.2070      0.325      0.084      0.002      0.079 
53649.2490      0.282      0.220     -0.023      0.222 
53650.2690      0.375      0.046      0.045      0.051 
53654.2060      0.229      0.061      0.065      0.070 
53655.2270      0.342      0.044      0.021      0.063 
53657.2690      0.418      0.064      0.180      0.060 
53661.2060      0.175      0.075      0.195      0.081 
53662.2280      0.026      0.071      0.077      0.073 
53664.2690      0.302      0.063     -0.171      0.066 
53668.2060      0.427      0.053     -0.116      0.054 
53671.2680      0.305      0.059     -0.123      0.056 
53675.2050      0.254      0.050     -0.022      0.061 
53677.2430      0.178      0.142     -0.061      0.104 
53678.2690      0.374      0.077     -0.091      0.078 
53682.2040      0.311      0.064      0.085      0.073 
53685.2700      0.519      0.075     -0.060      0.073 
53689.2160      0.176      0.044      0.047      0.049 
53690.2280      0.189      0.041     -0.224      0.042 
53692.2690      0.350      0.049     -0.049      0.052 
53696.2040      0.286      0.049     -0.102      0.065 
53697.2690      0.154      0.049     -0.234      0.047 
53703.2040      0.062      0.093      0.135      0.089 
53704.2420      0.343      0.037     -0.138      0.039 
53706.2700      0.240      0.050     -0.220      0.052 
53710.2040      0.352      0.051     -0.115      0.057 
53711.2260      0.132      0.040     -0.098      0.041 
53712.2470      0.127      0.037     -0.078      0.036 
53713.2700      0.222      0.052     -0.154      0.050 
53717.2060      0.306      0.061     -0.135      0.056 
53718.2250      0.308      0.170     -0.280      0.134 
53719.2500      0.289      0.031     -0.247      0.033 
53720.2700      0.329      0.052     -0.098      0.046 
53724.2030      0.639      0.093     -0.384      0.091 
53725.2260      0.271      0.077     -0.159      0.086 
53727.2690      0.409      0.099     -0.300      0.094 
53732.2050      0.077      0.113     -0.667      0.128 
53733.2860      0.329      0.286      0.073      0.380 
53734.2700      0.328      0.075     -0.349      0.081 
53739.2060      0.322      0.050     -0.169      0.047 
53740.2690      0.107      0.083     -0.167      0.065 
53745.2030      0.303      0.053     -0.153      0.051 
53748.2870      0.126      0.070     -0.287      0.064 
53753.2030      0.204      0.040     -0.237      0.035 
53754.2550      0.317      0.110     -0.418      0.135 
53755.2690      0.133      0.073     -0.169      0.058 
53759.2030      0.123      0.063     -0.144      0.067 
53760.2260      0.079      0.174     -0.124      0.177 
53761.2470     -0.073      0.056     -0.473      0.052 
53762.2700      0.312      0.067     -0.382      0.053 
53766.2060      0.106      0.036     -0.334      0.036 
53768.2510      0.027      0.022     -0.294      0.023 
53769.2700      0.071      0.061     -0.291      0.051 
53773.2040      0.195      0.030     -0.206      0.034 
53774.2260      0.148      0.045     -0.252      0.045 
53776.2700      0.304      0.055     -0.469      0.053 
53780.2050      0.181      0.041     -0.262      0.037 
53783.2690     -0.025      0.085     -0.305      0.080 
53787.2060      0.189      0.045     -0.435      0.047 
53790.2690      0.265      0.064     -0.450      0.063 
53794.2280      0.103      0.048     -0.202      0.041 
53797.2700      0.120      0.064     -0.326      0.061 
53801.2050      0.058      0.029     -0.269      0.031 
53804.2700      0.321      0.061     -0.220      0.057 
53808.2040      0.089      0.039     -0.311      0.039 
53811.2690      0.081      0.100     -0.454      0.092 
53815.2060      0.075      0.060     -0.220      0.051 
53816.2240     -0.236      0.113     -0.448      0.159 
53818.2690      0.235      0.054     -0.265      0.055 
53822.2060      0.071      0.030     -0.371      0.036 
53824.2470     -0.149      0.056     -0.177      0.057 
53825.2690     -0.090      0.063     -0.407      0.081 
53829.2040      0.026      0.039     -0.249      0.036 
53832.2690      0.093      0.057     -0.477      0.065 
53836.2050      0.126      0.062     -0.297      0.059 
53838.2700     -0.020      0.085     -0.351      0.086 
53844.2050     -0.017      0.062     -0.181      0.057 
53846.2760      0.105      0.063     -0.280      0.086 
53850.2050      0.009      0.033     -0.319      0.047 
53851.2290     -0.125      0.029     -0.233      0.034 
53852.2480     -0.206      0.047     -0.059      0.056 
53853.2700     -0.024      0.053     -0.120      0.071 
53858.2030      0.094      0.033     -0.162      0.041 
53860.2690      0.013      0.062     -0.170      0.086 
53864.2060      0.018      0.033     -0.291      0.042 
53867.2690      0.161      0.072     -0.495      0.093 
53871.2060      0.090      0.086     -0.269      0.069 
53874.2700      0.091      0.050     -0.320      0.066 
53878.2070     -0.038      0.034     -0.237      0.036 
53879.2260     -0.175      0.056     -0.150      0.054 
53881.2690     -0.066      0.065     -0.198      0.071 
53884.9950     -0.115      0.122     -0.874      0.159 
53886.2040     -0.017      0.034     -0.189      0.034 
53888.2700      0.033      0.047     -0.276      0.056 
53893.2050      0.036      0.055     -0.036      0.060 
53895.2700     -0.077      0.049     -0.294      0.069 
53899.2060      0.123      0.045     -0.262      0.053 
53900.2690     -0.128      0.049     -0.457      0.063 
53906.2050     -0.062      0.055     -0.252      0.060 
53908.2500     -0.086      0.179     -0.159      0.189 
53909.2700     -0.012      0.052     -0.029      0.062 
53913.2040     -0.037      0.058     -0.167      0.059 
53914.2260      0.040      0.056     -0.166      0.050 
53915.2470      0.187      0.058     -0.132      0.060 
53916.2690      0.010      0.054     -0.163      0.057 
53919.9960      0.087      0.154      0.032      0.190 
53922.2040     -0.011      0.039     -0.142      0.035 
53923.2680     -0.026      0.068     -0.350      0.071 
53927.2040     -0.009      0.047     -0.232      0.041 
53928.2290     -0.200      0.029     -0.202      0.031 
53930.2700     -0.026      0.061     -0.154      0.057 
53934.2060     -0.144      0.033     -0.242      0.038 
53936.2460      0.041      0.072     -0.058      0.068 
53937.2690      0.069      0.076     -0.232      0.057 
53941.2060      0.174      0.036     -0.174      0.039 
53943.2900      0.216      0.311     -0.399      0.593 
53944.2710     -0.165      0.072     -0.203      0.071 
53948.2040     -0.125      0.063     -0.133      0.053 
53949.2270     -0.029      0.046     -0.173      0.050 
53950.2490     -0.039      0.124     -0.151      0.140 
53951.2690     -0.139      0.069     -0.315      0.052 
53955.2060     -0.132      0.040     -0.179      0.043 
53958.2690     -0.122      0.057     -0.289      0.059 
53964.2070     -0.069      0.032     -0.023      0.029 
53965.2690     -0.071      0.069     -0.148      0.054 
53969.2370     -0.069      0.034     -0.169      0.043 
53972.2700     -0.226      0.052     -0.141      0.064 
53976.2080     -0.102      0.029     -0.046      0.029 
53978.2490     -0.124      0.027     -0.006      0.027 
53979.2710      0.044      0.063     -0.160      0.069 
53982.9920     -0.174      0.107     -0.191      0.085 
53984.2090     -0.069      0.034     -0.133      0.035 
53986.2720      0.228      0.130      0.423      0.119 
53990.2070     -0.066      0.044      0.003      0.038 
53991.2280     -0.066      0.033      0.003      0.033 
53992.2500      0.013      0.027      0.016      0.026 
53993.2690      0.039      0.105     -0.115      0.116 
53997.2060      0.015      0.041      0.013      0.041 
53998.2280     -0.125      0.054      0.362      0.051 
54000.2690      0.054      0.072      0.021      0.090 
54004.2070      0.170      0.034      0.026      0.038 
54007.2690      0.009      0.071      0.004      0.068 
54013.2490     -0.067      0.052     -0.132      0.049 
54014.2690     -0.073      0.070      0.068      0.078 
54018.2180      0.086      0.045      0.028      0.056 
54019.2280     -0.087      0.036      0.102      0.050 
54021.2720     -0.121      0.065      0.008      0.068 
54025.2080      0.119      0.027      0.018      0.029 
54028.2690      0.190      0.076      0.185      0.067 
54032.2070      0.041      0.060      0.115      0.067 
54035.2690      0.007      0.073     -0.040      0.071 
54039.2070      0.109      0.030      0.036      0.030 
54042.2690      0.050      0.114      0.204      0.105 
54046.2070      0.109      0.028      0.039      0.027 
54048.2510      0.148      0.022      0.155      0.019 
54049.2700      0.126      0.067      0.123      0.072 
54053.2070      0.162      0.032      0.065      0.031 
54054.2250     -0.056      0.132     -0.193      0.118 
54055.2490      0.158      0.068      0.077      0.065 
54056.2690      0.051      0.061     -0.036      0.057 
54060.2070      0.101      0.026      0.088      0.026 
54061.2700      0.243      0.069     -0.026      0.074 
54068.2260      0.190      0.040      0.116      0.031 
54070.2700      0.083      0.086      0.048      0.074 
54074.2070      0.070      0.039      0.081      0.039 
54075.2260      0.200      0.050      0.168      0.053 
54076.2500     -0.004      0.025      0.175      0.025 
54081.2070      0.125      0.037      0.061      0.032 
54082.2280      0.376      0.065     -0.104      0.057 
54084.2700      0.285      0.138     -0.143      0.136 
54087.5610      0.246      0.053      0.096      0.037 
54088.2060      0.189      0.036      0.043      0.031 
54091.2700      0.288      0.050      0.000      0.054 
54097.2070      0.162      0.059     -0.100      0.041 
54098.2690      0.244      0.081      0.076      0.091 
54103.2070      0.052      0.085     -0.055      0.079 
54105.2690      0.129      0.079     -0.112      0.099 
54108.9960      0.332      0.097      0.035      0.103 
54110.2060      0.245      0.028     -0.127      0.029 
54112.2690      0.270      0.045     -0.089      0.048 
54116.2070      0.295      0.026     -0.225      0.030 
54119.2690      0.309      0.084     -0.071      0.074 
54123.2080      0.196      0.026     -0.224      0.027 
54125.2500      0.141      0.026     -0.241      0.035 
54126.2700      0.169      0.075     -0.229      0.073 
54130.2060      0.174      0.035     -0.165      0.032 
54133.2700      0.147      0.053     -0.197      0.047 
54137.2080      0.272      0.024     -0.167      0.026 
54138.2250      0.128      0.055     -0.202      0.041 
54140.2690      0.044      0.059     -0.087      0.053 
54144.2070      0.315      0.035     -0.280      0.047 
54147.2700      0.282      0.044     -0.154      0.042 
54150.9940      0.072      0.108     -0.386      0.075 
54152.2070      0.247      0.022     -0.286      0.025 
54153.2490      0.380      0.031     -0.099      0.040 
54154.2700      0.322      0.048     -0.067      0.042 
54158.2070      0.319      0.035     -0.220      0.034 
54161.2720      0.244      0.066      0.005      0.068 
54165.2070      0.301      0.027     -0.196      0.029 
54166.2720      0.243      0.077     -0.003      0.091 
54172.2070      0.224      0.029     -0.195      0.030 
54175.2690      0.355      0.048     -0.054      0.056 
54179.2070      0.195      0.035     -0.315      0.033 
54182.2690      0.127      0.052     -0.008      0.068 
54186.2070      0.290      0.028     -0.207      0.033 
54187.2300      0.320      0.026     -0.176      0.022 
54188.2490      0.236      0.028     -0.291      0.034 
54189.2690      0.336      0.055     -0.266      0.065 
54193.2080      0.271      0.028     -0.218      0.032 
54195.2700      0.216      0.043     -0.272      0.063 
54201.2070      0.257      0.031     -0.277      0.032 
54203.2700      0.131      0.051     -0.075      0.061 
54208.2070      0.148      0.028     -0.265      0.028 
54210.2690      0.174      0.046     -0.297      0.058 
54214.2070      0.223      0.042     -0.132      0.044 
54216.2490      0.146      0.031     -0.355      0.042 
54217.2690      0.224      0.053     -0.241      0.068 
54223.2080      0.259      0.049     -0.288      0.064 
54224.2700      0.329      0.064     -0.479      0.063 
54228.2080      0.329      0.044     -0.341      0.042 
54235.2070      0.096      0.025     -0.281      0.021 
54236.2250      0.193      0.044     -0.433      0.047 
54238.2700      0.012      0.103     -0.369      0.092 
54242.2080      0.079      0.029     -0.247      0.028 
54243.2270      0.408      0.144     -0.333      0.120 
54245.2700      0.140      0.064     -0.102      0.075 
54250.2070      0.112      0.027     -0.286      0.026 
54252.2690      0.150      0.049     -0.315      0.045 
54256.2070      0.071      0.025     -0.339      0.021 
54259.2700      0.123      0.060     -0.237      0.076 
54263.2080      0.020      0.028     -0.316      0.025 
54266.2720      0.046      0.072     -0.187      0.064 
54270.2080      0.098      0.029     -0.315      0.027 
54273.2700      0.120      0.052     -0.328      0.064 
54277.2080      0.038      0.029     -0.300      0.026 
54278.2290      0.236      0.031     -0.418      0.035 
54280.2710      0.203      0.084     -0.720      0.151 
54284.2080      0.021      0.029     -0.332      0.037 
54285.2240     -0.073      0.190     -0.620      0.146 
54287.2920      0.169      0.131     -0.569      0.182 
54291.2080     -0.042      0.031     -0.310      0.029 
54292.2280      0.021      0.041     -0.561      0.047 
54294.2720      0.014      0.067     -0.315      0.068 
54298.2080     -0.024      0.054     -0.423      0.048 
54301.2720      0.085      0.085     -0.234      0.083 
54305.2080      0.016      0.037     -0.503      0.036 
54308.2710      0.115      0.075     -0.254      0.063 
54312.2080     -0.035      0.032     -0.348      0.030 
54313.2260      0.024      0.065     -0.257      0.065 
54314.2490     -0.049      0.043     -0.316      0.044 
54315.2710     -0.226      0.066     -0.346      0.063 
54319.2070     -0.046      0.028     -0.307      0.025 
54322.2710      0.063      0.060     -0.399      0.061 
54326.2080      0.018      0.045     -0.230      0.045 
54329.2690     -0.173      0.069     -0.265      0.067 
54333.2080     -0.019      0.025     -0.237      0.025 
54336.2720     -0.219      0.063     -0.275      0.054 
54340.2080     -0.005      0.031     -0.285      0.032 
54343.2690     -0.199      0.058     -0.262      0.051 
54346.9950     -0.308      0.215     -0.353      0.144 
54348.2070     -0.062      0.022     -0.193      0.023 
54350.2690     -0.037      0.050     -0.081      0.053 
54354.2080     -0.090      0.045     -0.240      0.044 
54355.2280      0.058      0.036     -0.248      0.035 
54356.2490     -0.030      0.025     -0.117      0.034 
54357.2700     -0.151      0.066      0.040      0.083 
54361.2080     -0.135      0.030     -0.151      0.034 
54364.2690     -0.020      0.051     -0.197      0.053 
54368.2080     -0.013      0.030     -0.194      0.031 
54371.2690     -0.141      0.062     -0.101      0.055 
54375.2080     -0.079      0.035     -0.089      0.038 
54378.2720     -0.099      0.126     -0.236      0.126 
54383.2080     -0.060      0.025     -0.097      0.023 
54384.2280     -0.169      0.028     -0.072      0.035 
54385.2690      0.022      0.054      0.096      0.057 
54390.2070     -0.082      0.021     -0.082      0.020 
54392.2690     -0.118      0.063     -0.002      0.066 
54396.2080     -0.122      0.021     -0.144      0.021 
54398.2490     -0.009      0.053     -0.003      0.048 
54399.2700     -0.242      0.067     -0.190      0.082 
54403.2080     -0.150      0.028     -0.030      0.028 
54404.2690      0.083      0.065      0.005      0.066 
54410.2080     -0.051      0.019     -0.097      0.018 
54413.2690      0.004      0.060      0.206      0.058 
54417.2080     -0.053      0.033     -0.008      0.033 
54420.2700      0.129      0.072      0.181      0.070 
54424.2080     -0.070      0.025     -0.009      0.024 
54425.2700      0.015      0.071      0.175      0.068 
54426.9970      0.148      0.141      0.274      0.208 
54431.2080      0.058      0.026      0.014      0.029 
54432.2260      0.040      0.033      0.038      0.029 
54433.2880     -0.107      0.091     -0.050      0.091 
54434.2700      0.225      0.123     -0.270      0.108 
54438.2080     -0.018      0.025      0.050      0.023 
54440.2490      0.033      0.034      0.033      0.034 
54441.2700      0.097      0.096      0.280      0.091 
54445.2080     -0.012      0.029     -0.033      0.029 
54448.2690     -0.049      0.076     -0.119      0.073 
54452.2080     -0.062      0.025      0.095      0.022 
54455.2690     -0.057      0.061      0.051      0.062 
54461.2080      0.008      0.033     -0.012      0.039 
54462.2700     -0.083      0.067      0.301      0.070 
54468.2080     -0.040      0.035      0.126      0.041 
54469.2700      0.115      0.188     -0.364      0.163 
54473.2080      0.034      0.036      0.075      0.031 
54476.2690      0.133      0.069      0.047      0.070 
54480.2080      0.039      0.045      0.104      0.035 
54482.2490     -0.271      0.088      0.050      0.106 
54483.2740     -0.053      0.070      0.139      0.066 
54488.2070      0.178      0.052      0.064      0.038 
54489.2490      0.148      0.026      0.018      0.034 
54490.2700      0.234      0.070      0.143      0.056 
54494.2080      0.101      0.036      0.151      0.032 
54497.2710      0.308      0.064      0.020      0.063 
54501.2080      0.096      0.041      0.069      0.035 
54502.2240      0.104      0.032      0.041      0.032 
54504.2690      0.368      0.070     -0.060      0.062 
54508.2080      0.067      0.072      0.059      0.053 
54511.2690      0.215      0.050      0.000      0.057 
54516.2080      0.218      0.057      0.004      0.047 
54517.2500      0.333      0.040      0.035      0.031 
54518.2720      0.187      0.061     -0.098      0.064 
54522.2080      0.287      0.033      0.075      0.030 
54525.2720      0.322      0.054      0.070      0.056 
54529.2080      0.305      0.023     -0.061      0.022 
54532.2700      0.191      0.089     -0.084      0.106 
54537.2070      0.262      0.024      0.085      0.026 
54539.2700      0.255      0.077     -0.048      0.070 
54543.2080      0.344      0.025      0.061      0.024 
54545.2720      0.225      0.106     -0.082      0.115 
54551.2080      0.319      0.029      0.091      0.030 
54553.2700      0.349      0.052     -0.037      0.052 
54557.2080      0.233      0.037     -0.012      0.041 
54558.2270      0.102      0.051     -0.173      0.058 
54559.2290      0.373      0.033     -0.177      0.025 
54560.2700      0.235      0.055     -0.106      0.052 
54564.2080      0.162      0.027      0.131      0.033 
54567.2700      0.286      0.035     -0.193      0.045 
54571.2080      0.212      0.028     -0.023      0.032 
54574.2700      0.424      0.062     -0.121      0.060 
54579.2080      0.302      0.049     -0.179      0.065 
54581.2710      0.359      0.074     -0.116      0.057 
54585.2080      0.266      0.026     -0.118      0.028 
54586.2700      0.267      0.052     -0.192      0.064 
54592.2070      0.307      0.030     -0.168      0.039 
54594.2700      0.420      0.054     -0.029      0.061 
54599.2080      0.301      0.027     -0.079      0.023 
54601.2490      0.306      0.026     -0.112      0.026 
54602.2700      0.296      0.065     -0.044      0.062 
54606.2080      0.144      0.074     -0.090      0.061 
54608.2490      0.281      0.085     -0.054      0.082 
54609.2710      0.232      0.062     -0.369      0.064 
54612.9940      0.214      0.148     -0.546      0.196 
54614.2080      0.156      0.065     -0.216      0.061 
54616.2690      0.395      0.146      0.141      0.129 
54620.2080      0.266      0.027     -0.241      0.027 
54623.2710      0.099      0.054     -0.234      0.054 
54627.2070      0.278      0.056     -0.473      0.057 
54628.2690      0.246      0.082     -0.052      0.094 
54634.2080      0.223      0.031     -0.206      0.030 
54637.2690      0.386      0.039     -0.196      0.045 
54641.2080      0.083      0.076     -0.230      0.072 
54642.2260      0.357      0.065     -0.362      0.064 
54643.2490      0.283      0.100     -0.053      0.085 
54644.2720      0.133      0.162     -0.536      0.143 
54648.2080      0.171      0.044     -0.197      0.040 
54650.2690      0.426      0.087     -0.711      0.111 
54655.2070      0.279      0.092     -0.311      0.080 
54656.2280     -0.591      0.255     -0.370      0.223 
54657.2500      0.116      0.034     -0.102      0.036 
54658.2720      0.202      0.061     -0.359      0.069 
54662.2070      0.348      0.035     -0.350      0.029 
54664.2490      0.203      0.206     -0.189      0.174 
54665.2700      0.095      0.065     -0.443      0.078 
54669.2080      0.106      0.039     -0.307      0.034 
54672.2690      0.055      0.079     -0.436      0.088 
54676.2070      0.192      0.037     -0.256      0.035 
54677.2260     -0.115      0.058     -0.290      0.074 
54679.2690      0.263      0.072     -0.399      0.062 
54683.2080      0.112      0.041     -0.249      0.032 
54686.2700     -0.234      0.086     -0.316      0.081 
54690.4980      0.056      0.020     -0.236      0.020 
54691.5000      0.225      0.017     -0.350      0.018 
54692.4990      0.181      0.017     -0.345      0.018 
54693.4990      0.239      0.020     -0.281      0.020 
54694.5010      0.237      0.024     -0.399      0.022 
54695.5010      0.171      0.024     -0.264      0.024 
54696.5010      0.157      0.022     -0.342      0.021 
54697.4990      0.101      0.020     -0.268      0.021 
54698.5000      0.135      0.026     -0.344      0.024 
54699.4990      0.108      0.016     -0.352      0.017 
54700.5000      0.169      0.016     -0.264      0.017 
54701.5000      0.113      0.017     -0.227      0.018 
54702.5000      0.110      0.018     -0.251      0.019 
54703.4990      0.141      0.017     -0.342      0.018 
54704.5010      0.116      0.016     -0.248      0.017 
54707.2700      0.145      0.053     -0.183      0.045 
54710.9980      0.076      0.169     -0.504      0.124 
54712.2080      0.121      0.031     -0.294      0.027 
54713.2490      0.093      0.021     -0.334      0.019 
54714.2690      0.018      0.049     -0.318      0.064 
54718.2080      0.209      0.035     -0.297      0.036 
54719.2380      0.093      0.042     -0.282      0.046 
54720.2490      0.231      0.078     -0.177      0.060 
54721.2700      0.255      0.066     -0.376      0.075 
54725.2080      0.143      0.064     -0.299      0.061 
54728.2700     -0.105      0.072     -0.143      0.071 
54732.2080      0.026      0.038     -0.131      0.046 
54733.2250      0.143      0.042     -0.394      0.046 
54735.2690      0.000      0.074     -0.191      0.061 
54739.2080     -0.018      0.029     -0.323      0.035 
54742.2700      0.043      0.062     -0.340      0.062 
54746.2080      0.030      0.063     -0.144      0.065 
54747.2280      0.171      0.110     -0.275      0.141 
54748.2480      0.135      0.035     -0.324      0.045 
54749.2720     -0.015      0.044     -0.540      0.049 
54754.2080     -0.184      0.072     -0.190      0.069 
54756.2700     -0.059      0.069     -0.304      0.085 
54760.2070      0.024      0.025     -0.175      0.029 
54763.2720     -0.104      0.092     -0.419      0.096 
54767.2080     -0.121      0.057     -0.272      0.066 
54770.2690     -0.177      0.116     -0.263      0.113 
54774.2080     -0.025      0.041     -0.226      0.035 
54777.2720     -0.222      0.091     -0.273      0.116 
54781.2080     -0.213      0.035     -0.258      0.039 
54784.2690     -0.251      0.064     -0.170      0.072 
54788.2080     -0.019      0.102     -0.156      0.099 
54791.2730     -0.037      0.075     -0.017      0.089 
54795.2080     -0.344      0.051     -0.124      0.052 
54796.2690     -0.189      0.091      0.118      0.092 
54797.9990     -0.084      0.123     -0.350      0.205 
54802.2080     -0.118      0.031     -0.197      0.028 
54805.2700     -0.213      0.082     -0.172      0.077 
54810.2070     -0.233      0.031     -0.163      0.031 
54812.2700     -0.137      0.071     -0.120      0.082 
54816.2080     -0.178      0.029     -0.206      0.029 
54817.2260     -0.130      0.040     -0.286      0.044 
54818.2490     -0.159      0.022     -0.148      0.025 
54819.2700     -0.088      0.086     -0.123      0.102 
54823.2080     -0.184      0.040     -0.112      0.041 
54824.2670     -0.311      0.210     -0.009      0.173 
54830.2070     -0.123      0.050     -0.096      0.048 
54831.2930     -0.160      0.127     -0.304      0.184 
54837.2070     -0.281      0.029     -0.018      0.033 
54840.2690     -0.192      0.043     -0.108      0.038 
54844.2070     -0.177      0.041     -0.246      0.043 
54845.2280     -0.122      0.088     -0.117      0.088 
54847.2670     -0.246      0.056      0.045      0.070 
54850.9990     -0.388      0.192     -0.181      0.216 
54852.2080     -0.160      0.025     -0.013      0.026 
54853.2490     -0.133      0.023     -0.120      0.026 
54854.2700     -0.140      0.053     -0.063      0.054 
54858.2080     -0.017      0.113      0.149      0.104 
54861.2700     -0.126      0.041     -0.027      0.040 
54865.2080     -0.184      0.034      0.001      0.035 
54866.2250     -0.182      0.048     -0.062      0.047 
54868.2700     -0.146      0.059     -0.041      0.049 
54872.2070     -0.306      0.062     -0.129      0.063 
54875.2690     -0.089      0.060      0.017      0.050 
54880.2080     -0.101      0.031      0.120      0.029 
54881.2500     -0.136      0.125     -0.627      0.123 
54882.2700     -0.194      0.047      0.120      0.051 
54886.1860     -0.130      0.127     -0.046      0.104 
54887.2070      0.030      0.042      0.156      0.044 
54889.2700     -0.268      0.086     -0.108      0.095 
54893.2070     -0.143      0.039      0.123      0.039 
54894.2280     -0.012      0.111      0.114      0.116 
54896.2680      0.001      0.090     -0.026      0.073 
54901.2080     -0.108      0.032      0.111      0.036 
54903.2700     -0.167      0.041      0.199      0.040 
54907.2080     -0.063      0.026      0.200      0.028 
54910.2690     -0.049      0.056      0.043      0.056 
54914.2080     -0.030      0.057      0.187      0.049 
54915.9990     -0.186      0.133     -0.270      0.148 
54917.2690      0.003      0.068      0.154      0.061 
54921.2070      0.086      0.045      0.212      0.038 
54924.2690      0.010      0.074      0.034      0.069 
54928.2070     -0.057      0.044      0.298      0.041 
54929.2280      0.144      0.047      0.248      0.041 
54930.2690      0.037      0.085      0.097      0.072 
54936.2070      0.096      0.042      0.258      0.044 
54937.2490      0.082      0.068      0.155      0.076 
54938.2700      0.068      0.042      0.166      0.043 
54942.2080      0.034      0.034      0.075      0.040 
54943.2280      0.035      0.024      0.014      0.022 
54945.2700      0.030      0.069      0.179      0.079 
54949.2080      0.208      0.040      0.126      0.045 
54951.2680      0.241      0.079      0.221      0.074 
54956.2080      0.084      0.067      0.037      0.074 
54958.2700      0.035      0.070      0.121      0.073 
54963.2080      0.088      0.035      0.117      0.033 
54965.2500      0.124      0.022      0.079      0.022 
54966.2690      0.228      0.054      0.130      0.052 
54970.2080      0.154      0.026      0.047      0.025 
54973.2690      0.334      0.059     -0.016      0.062 
54978.2070      0.260      0.044      0.127      0.048 
54980.2690      0.121      0.051     -0.100      0.060 
54985.2070      0.167      0.047      0.020      0.054 
54987.2700      0.013      0.105     -0.167      0.084 
54991.2080      0.067      0.041      0.043      0.038 
54993.2700      0.232      0.045     -0.010      0.038 
54998.2070      0.290      0.044     -0.031      0.045 
55001.2700      0.121      0.057      0.093      0.064 
55005.2080      0.158      0.032     -0.059      0.035 
55006.2260      0.413      0.143     -0.042      0.169 
55008.2700      0.322      0.051      0.023      0.055 
55012.2070      0.142      0.043     -0.065      0.042 
55014.2690      0.203      0.071      0.102      0.078 
55019.2070      0.111      0.048     -0.166      0.049 
55021.2490      0.177      0.074      0.068      0.080 
55022.2670      0.069      0.086     -0.131      0.093 
