   DATE        X           sigma      Y         sigma 
54137.2080      0.325      0.023     -0.175      0.026 
54138.2250      0.159      0.053     -0.131      0.044 
54139.2450      0.579      0.099      0.243      0.130 
54140.2700      0.163      0.054     -0.161      0.043 
54144.2070      0.407      0.032     -0.226      0.046 
54145.2270      0.587      0.071     -0.220      0.084 
54146.2480      0.432      0.084     -0.145      0.091 
54147.2710      0.423      0.045     -0.164      0.039 
54150.9940      0.129      0.113     -0.296      0.093 
54152.2070      0.334      0.030     -0.263      0.031 
54153.2500      0.453      0.037     -0.140      0.048 
54154.2710      0.304      0.055     -0.124      0.049 
54158.2070      0.404      0.032     -0.236      0.032 
54161.2720      0.244      0.072     -0.098      0.067 
54165.2070      0.374      0.030     -0.187      0.030 
54166.2720      0.185      0.087     -0.147      0.088 
54172.2070      0.250      0.030     -0.158      0.033 
54173.2410      0.845      0.109     -0.201      0.192 
54175.2700      0.464      0.050     -0.057      0.053 
54179.2070      0.281      0.041     -0.325      0.037 
54182.2700      0.361      0.052     -0.074      0.055 
54186.2070      0.379      0.027     -0.184      0.031 
54187.2300      0.364      0.022     -0.132      0.018 
54188.2490      0.250      0.028     -0.171      0.035 
54189.2700      0.384      0.048     -0.343      0.049 
54193.2080      0.283      0.029     -0.196      0.032 
54195.2710      0.190      0.047     -0.339      0.064 
54201.2070      0.300      0.030     -0.277      0.029 
54203.2710      0.237      0.049     -0.209      0.056 
54207.0830      0.402      0.402     -0.282      0.382 
54208.2070      0.179      0.040     -0.204      0.041 
54210.2700      0.158      0.053     -0.256      0.061 
54214.2070      0.326      0.044     -0.170      0.043 
54216.2500      0.299      0.030     -0.452      0.040 
54217.2690      0.381      0.052     -0.318      0.064 
54223.2090      0.224      0.045     -0.105      0.057 
54224.2710      0.402      0.067     -0.482      0.066 
54228.2080      0.374      0.046     -0.237      0.044 
54231.2710      0.413      0.079     -0.339      0.068 
54235.2070      0.106      0.032     -0.246      0.026 
54236.2250      0.282      0.044     -0.404      0.049 
54238.2710     -0.080      0.115     -0.776      0.095 
54242.2080      0.206      0.031     -0.261      0.029 
54243.2270      0.330      0.155     -0.136      0.120 
54245.2710      0.152      0.057     -0.067      0.084 
54250.2070      0.162      0.030     -0.284      0.030 
54252.2700      0.315      0.066     -0.289      0.063 
54256.2070      0.136      0.030     -0.341      0.026 
54259.2710      0.136      0.062     -0.234      0.078 
54263.2080      0.012      0.033     -0.345      0.029 
54264.2300      0.438      0.142     -0.479      0.122 
54266.2720      0.053      0.092     -0.188      0.082 
54270.2080      0.230      0.033     -0.366      0.029 
54273.2710      0.141      0.056     -0.210      0.064 
54277.2080      0.109      0.034     -0.320      0.028 
54278.2300      0.210      0.028     -0.460      0.030 
54279.2500      0.022      0.060     -0.251      0.045 
54280.2710      0.342      0.089     -0.135      0.161 
54284.2080      0.045      0.027     -0.432      0.035 
54285.2240      0.023      0.201     -0.874      0.135 
54287.2930      0.156      0.173     -0.326      0.195 
54291.2080      0.009      0.025     -0.236      0.025 
54292.2290      0.083      0.031     -0.531      0.036 
54294.2720      0.188      0.072     -0.349      0.071 
54298.2080      0.045      0.055     -0.507      0.052 
54301.2720      0.106      0.097     -0.192      0.092 
54305.2080      0.104      0.038     -0.521      0.034 
54306.2320     -0.868      0.479      0.853      0.360 
54308.2710      0.287      0.081     -0.387      0.071 
54312.2080     -0.002      0.038     -0.374      0.033 
54313.2270      0.188      0.074     -0.274      0.073 
54314.2500     -0.007      0.047     -0.212      0.048 
54315.2710     -0.016      0.062     -0.355      0.055 
54319.2070     -0.100      0.032     -0.283      0.028 
54321.2500      0.381      0.101     -0.300      0.083 
54322.2710      0.089      0.053     -0.385      0.052 
54326.2080      0.025      0.045     -0.266      0.046 
54329.2700     -0.062      0.073     -0.258      0.069 
54333.2080     -0.033      0.023     -0.194      0.024 
54336.2720     -0.040      0.057     -0.344      0.054 
54340.2080     -0.067      0.030     -0.368      0.031 
54343.2700     -0.231      0.069     -0.277      0.061 
54346.9960      0.231      0.227     -0.174      0.134 
54348.2070     -0.056      0.022     -0.178      0.022 
54350.2700     -0.035      0.058     -0.124      0.057 
54354.2080      0.027      0.047     -0.192      0.047 
54355.2280      0.121      0.035     -0.165      0.035 
54356.2500     -0.083      0.026     -0.197      0.034 
54357.2710     -0.157      0.078     -0.308      0.084 
54361.2080     -0.074      0.031     -0.121      0.036 
54362.2300     -0.180      0.244      0.967      0.324 
54364.2700      0.091      0.042     -0.135      0.047 
54368.2080      0.029      0.034     -0.202      0.034 
54371.2700     -0.275      0.056     -0.121      0.057 
54375.2080     -0.079      0.035     -0.070      0.039 
54378.2730      0.212      0.120      0.005      0.120 
54383.2080     -0.051      0.029     -0.028      0.027 
54384.2280     -0.133      0.025     -0.042      0.032 
54385.2700     -0.087      0.057      0.158      0.061 
54390.2070     -0.044      0.023     -0.034      0.022 
54391.2290      0.196      0.104     -0.464      0.144 
54392.2690     -0.194      0.067      0.061      0.068 
54396.2080     -0.087      0.022     -0.106      0.023 
54398.2490     -0.032      0.058      0.061      0.059 
54399.2710     -0.248      0.072     -0.297      0.081 
54403.2080     -0.142      0.031      0.008      0.029 
54404.2700     -0.079      0.069      0.031      0.067 
54410.2080      0.006      0.021     -0.086      0.019 
54411.2270      0.130      0.067      0.236      0.070 
54412.2480      0.086      0.080      0.257      0.075 
54413.2700     -0.099      0.055      0.031      0.052 
54417.2080     -0.010      0.032      0.019      0.029 
54418.2260     -0.031      0.083      0.089      0.081 
54419.2480      0.045      0.073      0.232      0.077 
54420.2710      0.108      0.070      0.032      0.064 
54424.2080     -0.006      0.025      0.069      0.027 
54425.2710      0.006      0.067      0.199      0.055 
54426.9980      0.178      0.163      0.184      0.225 
54431.2080      0.046      0.028      0.028      0.031 
54432.2260      0.092      0.038      0.059      0.032 
54433.2890     -0.142      0.091      0.012      0.088 
54434.2710      0.520      0.121     -0.234      0.094 
54438.2080      0.021      0.025      0.088      0.022 
54440.2500      0.048      0.030      0.070      0.029 
54441.2710      0.068      0.087      0.232      0.072 
54445.2080     -0.012      0.029      0.049      0.029 
54447.2500      0.136      0.047      0.039      0.035 
54448.2700     -0.038      0.067     -0.111      0.067 
54452.2080     -0.095      0.023      0.142      0.022 
54455.2700     -0.007      0.057      0.055      0.059 
54461.2080      0.051      0.040      0.075      0.044 
54462.2710     -0.237      0.064      0.439      0.066 
54468.2080     -0.009      0.031      0.182      0.038 
54469.2710     -0.029      0.178     -0.287      0.155 
54473.2080      0.097      0.037      0.148      0.032 
54476.2690      0.243      0.064      0.070      0.061 
54480.2080      0.044      0.039      0.196      0.030 
54482.2500     -0.292      0.081      0.244      0.097 
54483.2750     -0.010      0.075      0.199      0.059 
54486.9950     -0.256      0.431      0.055      0.827 
54488.2070      0.259      0.047     -0.010      0.033 
54489.2500      0.143      0.022     -0.047      0.028 
54490.2710      0.260      0.064      0.189      0.044 
54494.2080      0.121      0.035      0.149      0.030 
54497.2710      0.295      0.061      0.178      0.049 
54501.2080      0.201      0.036      0.102      0.034 
54502.2240      0.201      0.038      0.087      0.039 
54503.2470      0.224      0.176      0.822      0.248 
54504.2700      0.330      0.059      0.024      0.053 
54508.2080      0.084      0.048      0.056      0.038 
54509.2260      0.187      0.080      0.073      0.101 
54510.2480      0.247      0.090      0.162      0.105 
54511.2700      0.116      0.048     -0.110      0.049 
54516.2080      0.248      0.037     -0.011      0.029 
54517.2500      0.291      0.043      0.030      0.033 
54518.2720      0.168      0.053      0.045      0.051 
54522.2080      0.331      0.028      0.077      0.026 
54523.2300      0.338      0.101      0.028      0.114 
54525.2720      0.290      0.045      0.025      0.046 
54529.2080      0.366      0.024     -0.016      0.023 
54532.2710      0.200      0.075      0.013      0.090 
54537.2070      0.316      0.031      0.096      0.030 
54539.2710      0.297      0.076     -0.048      0.073 
54543.2080      0.416      0.025      0.104      0.025 
54545.2720      0.198      0.081     -0.061      0.077 
54551.2080      0.414      0.030      0.156      0.030 
54553.2710      0.418      0.050      0.026      0.050 
54557.2080      0.361      0.029      0.064      0.034 
54558.2270      0.163      0.055     -0.119      0.054 
54559.2300      0.498      0.028     -0.153      0.021 
54560.2710      0.297      0.074     -0.172      0.074 
54564.0020      0.080      0.389      0.972      0.320 
54566.2490      0.121      0.050      0.083      0.048 
54567.2710      0.299      0.038     -0.049      0.047 
54571.2080      0.236      0.024      0.015      0.028 
54574.2710      0.514      0.066     -0.240      0.059 
54577.9960      1.241      0.590      0.388      0.392 
54579.2080      0.333      0.046     -0.185      0.052 
54581.2710      0.418      0.074      0.004      0.059 
54585.2080      0.344      0.028     -0.096      0.031 
54586.2710      0.322      0.050     -0.149      0.062 
54592.2070      0.342      0.036     -0.099      0.047 
54594.2710      0.620      0.058      0.252      0.058 
54599.2080      0.414      0.028     -0.102      0.024 
54601.2500      0.390      0.021     -0.013      0.020 
54602.2710      0.385      0.059     -0.025      0.054 
54606.2080      0.279      0.079     -0.094      0.060 
54608.2500      0.308      0.058     -0.024      0.062 
54609.2710      0.346      0.073     -0.330      0.065 
54612.9950      0.251      0.140     -0.461      0.184 
54614.2080      0.203      0.070     -0.133      0.061 
54616.2700      1.165      0.346      0.084      0.353 
54620.2080      0.307      0.030     -0.090      0.032 
54621.2290      0.507      0.137     -0.126      0.138 
54623.2710      0.248      0.067     -0.268      0.059 
54627.2070      0.565      0.049     -0.453      0.052 
54628.2690      0.345      0.078      0.028      0.098 
54634.2080      0.332      0.031     -0.233      0.030 
54637.2700      0.503      0.046     -0.204      0.049 
54641.2080      0.303      0.057     -0.271      0.049 
54642.2260      0.335      0.073     -0.339      0.074 
54643.2490      0.466      0.085     -0.093      0.076 
54644.2730      0.300      0.154     -0.511      0.142 
54648.2080      0.099      0.052     -0.143      0.048 
54650.2700      0.619      0.095     -0.805      0.107 
54655.2070      0.263      0.056     -0.270      0.040 
54656.2280     -0.899      0.319     -1.210      0.240 
54657.2500      0.168      0.033     -0.037      0.035 
54658.2720      0.284      0.067     -0.116      0.073 
54662.2070      0.459      0.035     -0.331      0.030 
54664.2490      0.231      0.201     -0.002      0.167 
54665.2710      0.326      0.074     -0.366      0.088 
54669.2080      0.097      0.039     -0.280      0.033 
54672.2700      0.083      0.083     -0.354      0.088 
54676.2070      0.203      0.039     -0.224      0.037 
54677.2260     -0.124      0.065     -0.201      0.084 
54679.2700      0.182      0.083     -0.424      0.072 
54683.2080      0.159      0.043     -0.243      0.035 
54684.2300      0.000      0.374     -0.239      0.426 
54686.2710     -0.086      0.080     -0.158      0.080 
54690.4980      0.070      0.025     -0.278      0.023 
54691.5000      0.230      0.021     -0.349      0.021 
54692.5000      0.214      0.021     -0.293      0.022 
54693.5000      0.111      0.027     -0.239      0.024 
54694.5010      0.291      0.026     -0.366      0.021 
54695.5010      0.149      0.026     -0.330      0.025 
54696.5010      0.192      0.025     -0.311      0.022 
54697.5000      0.129      0.025     -0.249      0.024 
54698.5000      0.142      0.029     -0.270      0.025 
54699.5000      0.172      0.020     -0.278      0.020 
54700.5000      0.193      0.019     -0.215      0.019 
54701.5000      0.149      0.021     -0.217      0.020 
54702.5000      0.132      0.020     -0.217      0.020 
54703.5000      0.195      0.020     -0.303      0.021 
54704.5010      0.115      0.020     -0.171      0.019 
54707.2710      0.178      0.056     -0.227      0.052 
54710.9980      0.060      0.175     -0.608      0.127 
54712.2080      0.121      0.033     -0.333      0.031 
54713.2500      0.108      0.020     -0.254      0.019 
54714.2700      0.070      0.042     -0.339      0.052 
54718.2080      0.248      0.033     -0.293      0.033 
54719.2390      0.111      0.043     -0.347      0.044 
54720.2500      0.132      0.083     -0.221      0.066 
54721.2710      0.022      0.078     -0.291      0.086 
54725.2080      0.060      0.058     -0.449      0.055 
54728.2710     -0.001      0.068     -0.252      0.061 
54732.2080     -0.042      0.037     -0.176      0.043 
54733.2250      0.256      0.051     -0.331      0.049 
54735.2700      0.008      0.073     -0.346      0.064 
54739.2080     -0.041      0.030     -0.332      0.037 
54741.2500      0.281      0.090     -0.409      0.107 
54742.2710      0.136      0.056     -0.271      0.051 
54746.2080     -0.003      0.068     -0.227      0.064 
54747.2290      0.220      0.104     -0.313      0.141 
54748.2480      0.215      0.034     -0.155      0.043 
54749.2720      0.057      0.040     -0.371      0.047 
54754.2080     -0.170      0.065     -0.205      0.061 
54756.2710     -0.065      0.078     -0.175      0.096 
54760.2070      0.021      0.027     -0.090      0.031 
54763.2730     -0.084      0.086     -0.298      0.082 
54767.2080      0.050      0.060     -0.074      0.073 
54770.2700      0.178      0.116     -0.030      0.117 
54774.2080     -0.021      0.040     -0.221      0.037 
54776.2480      0.048      0.181      0.236      0.229 
54777.2720     -0.012      0.066     -0.425      0.085 
54781.2080     -0.211      0.030     -0.202      0.033 
54782.2260     -0.223      0.059     -0.290      0.068 
54783.2480      0.101      0.154     -0.471      0.146 
54784.2690     -0.189      0.058     -0.119      0.061 
54788.2080      0.130      0.103      0.128      0.100 
54789.2290      0.343      0.104     -0.252      0.072 
54790.2490     -0.141      0.116     -0.495      0.088 
54791.2730     -0.022      0.065      0.054      0.070 
54795.2080     -0.341      0.041     -0.014      0.042 
54796.2700     -0.198      0.088      0.066      0.085 
54797.9990      0.169      0.123     -0.469      0.194 
54802.2080     -0.145      0.033     -0.219      0.033 
54803.2270      0.004      0.082     -0.065      0.093 
54805.2710     -0.202      0.057     -0.118      0.060 
54810.2070     -0.155      0.030     -0.099      0.029 
54812.2710     -0.110      0.067      0.066      0.075 
54816.2080     -0.154      0.030     -0.133      0.030 
54817.2270     -0.192      0.044     -0.214      0.043 
54818.2500     -0.123      0.021     -0.095      0.025 
54819.2710     -0.068      0.074      0.028      0.081 
54823.2080     -0.208      0.039     -0.070      0.037 
54824.2670     -0.471      0.188     -0.217      0.160 
54830.2070     -0.037      0.046     -0.205      0.046 
54831.2930     -0.134      0.135     -0.760      0.161 
54837.2070     -0.224      0.028      0.034      0.031 
54840.2700     -0.234      0.043     -0.062      0.035 
54844.2070     -0.132      0.041     -0.165      0.044 
54845.2280     -0.066      0.095     -0.244      0.094 
54847.2680     -0.287      0.055      0.186      0.068 
54850.9990     -0.662      0.202     -0.330      0.250 
54852.2080     -0.108      0.026      0.015      0.025 
54853.2500     -0.130      0.020     -0.092      0.022 
54854.2710     -0.283      0.053     -0.152      0.060 
54858.2080      0.093      0.122      0.287      0.097 
54861.2710     -0.141      0.040      0.071      0.042 
54865.2080     -0.201      0.041      0.029      0.039 
54866.2250     -0.180      0.055     -0.103      0.053 
54867.2460     -0.104      0.111      0.155      0.157 
54868.2710     -0.059      0.048      0.024      0.048 
54872.2070     -0.221      0.057     -0.062      0.060 
54873.2240     -0.149      0.099     -0.181      0.136 
54874.2470     -0.292      0.090      0.226      0.113 
54875.2700      0.095      0.064     -0.076      0.050 
54880.2080      0.023      0.034      0.146      0.031 
54881.2500     -0.068      0.095     -0.359      0.097 
54882.2710     -0.101      0.040      0.196      0.044 
54886.1860     -0.026      0.106      0.017      0.080 
54887.2070      0.039      0.039      0.357      0.039 
54889.2710      0.020      0.073      0.229      0.077 
54893.2070     -0.033      0.045      0.140      0.046 
54894.2290     -0.012      0.089      0.253      0.101 
54896.2680     -0.045      0.080      0.083      0.073 
54901.2080     -0.057      0.033      0.117      0.033 
54903.2710     -0.150      0.034      0.233      0.034 
54907.2080     -0.014      0.030      0.245      0.033 
54910.2690     -0.029      0.057      0.133      0.057 
54914.2080     -0.025      0.056      0.151      0.045 
54915.9990     -0.106      0.123     -0.035      0.131 
54917.2700     -0.050      0.068      0.047      0.056 
54921.2070      0.148      0.045      0.333      0.040 
54924.2700      0.173      0.079      0.249      0.081 
54928.2070     -0.098      0.052      0.238      0.048 
54929.2280      0.001      0.047      0.200      0.041 
54930.2690      0.052      0.094      0.017      0.074 
54936.2070      0.213      0.039      0.323      0.043 
54937.2500      0.007      0.060      0.181      0.073 
54938.2710      0.071      0.046      0.266      0.049 
54942.2080      0.086      0.034      0.051      0.039 
54943.2290      0.068      0.021      0.068      0.020 
54945.2710     -0.097      0.077      0.375      0.081 
54949.2080      0.097      0.044      0.189      0.046 
54951.2680      0.114      0.091      0.267      0.082 
54956.2080     -0.077      0.060      0.311      0.069 
54958.2710      0.296      0.070      0.321      0.069 
54963.2080      0.090      0.034      0.112      0.035 
54965.2500      0.190      0.020      0.190      0.020 
54966.2700      0.137      0.049      0.213      0.047 
54970.2080      0.156      0.024      0.067      0.024 
54971.2310      0.149      0.099     -0.222      0.128 
54973.2700      0.218      0.044      0.021      0.045 
54976.9990      0.529      0.077     -0.121      0.104 
54978.2070      0.242      0.052      0.155      0.054 
54980.2700      0.188      0.056     -0.171      0.064 
54985.2070      0.276      0.040      0.090      0.041 
54987.2710      0.163      0.071     -0.009      0.077 
54991.2080      0.146      0.051      0.048      0.044 
54993.2710      0.246      0.046      0.064      0.043 
54998.2070      0.279      0.055      0.025      0.064 
55001.2710      0.111      0.061      0.193      0.067 
55005.2080      0.205      0.037     -0.102      0.044 
55006.2260      0.236      0.148      0.097      0.174 
55008.2710      0.311      0.065      0.027      0.060 
55012.2070      0.189      0.041      0.026      0.043 
55014.2700      0.419      0.065      0.197      0.068 
55019.2070     -0.078      0.054     -0.145      0.058 
55021.2490      0.251      0.075      0.121      0.085 
55022.2680      0.116      0.083     -0.160      0.095 
55026.2070      0.245      0.055      0.117      0.056 
55029.2700      0.253      0.076      0.009      0.079 
55033.0000      0.173      0.252     -0.266      0.213 
55034.2080      0.393      0.050      0.057      0.043 
55035.2510      0.132      0.181     -0.178      0.169 
55036.2700      0.348      0.054      0.061      0.051 
55040.2080      0.394      0.084     -0.243      0.068 
55042.2500      0.301      0.026     -0.130      0.027 
55043.2710      0.267      0.063      0.146      0.056 
55047.2070      0.275      0.070     -0.136      0.082 
55050.2700      0.283      0.046     -0.020      0.044 
55054.2080      0.392      0.069      0.135      0.053 
55057.2710      0.008      0.057     -0.277      0.066 
55061.2080      0.469      0.045     -0.021      0.043 
55064.2700      0.176      0.093     -0.189      0.071 
55068.2080      0.416      0.051     -0.055      0.053 
55069.2270      0.424      0.082      0.023      0.083 
55071.2910      0.240      0.195     -0.222      0.139 
55075.2080      0.479      0.051      0.018      0.045 
55077.2500      0.339      0.042     -0.111      0.042 
55078.2710      0.338      0.067     -0.271      0.059 
55082.0000      0.278      0.147      0.002      0.141 
55083.2080      0.362      0.040     -0.022      0.037 
55085.2710      0.213      0.095     -0.135      0.091 
55089.2070      0.344      0.037     -0.109      0.035 
55092.2690      0.033      0.088     -0.040      0.108 
55096.2080      0.259      0.064     -0.253      0.066 
55098.2480      0.307      0.088     -0.157      0.087 
55099.2700      0.366      0.047     -0.010      0.045 
55103.2080      0.287      0.034     -0.066      0.042 
55106.2700      0.322      0.077     -0.194      0.082 
55110.2070      0.212      0.066     -0.217      0.083 
55111.2270      0.294      0.165     -1.023      0.191 
55112.2500      0.081      0.025     -0.103      0.021 
55113.2710      0.281      0.058     -0.217      0.058 
55118.2070      0.297      0.048     -0.044      0.041 
55119.2490      0.182      0.040     -0.140      0.058 
55120.2710      0.062      0.061     -0.195      0.060 
55124.2090      0.369      0.118     -0.181      0.084 
55125.2290      0.015      0.068      0.006      0.069 
55127.2750     -0.007      0.095     -0.321      0.088 
55131.2080      0.300      0.042     -0.299      0.040 
55134.2700     -0.054      0.061     -0.145      0.069 
55138.2080      0.168      0.065     -0.362      0.065 
55141.2710      0.247      0.048     -0.265      0.045 
55145.2080      0.051      0.068     -0.028      0.061 
55146.2270     -0.008      0.210     -0.593      0.222 
55147.2500      0.254      0.230     -0.057      0.242 
55148.2710      0.302      0.065      0.152      0.086 
55152.2080      0.231      0.055     -0.209      0.059 
55153.2290      0.019      0.051      0.223      0.060 
55154.2500      0.159      0.015     -0.061      0.016 
55155.2710     -0.198      0.137     -0.135      0.108 
55159.2080      0.224      0.049     -0.180      0.049 
55160.2700     -0.464      0.288     -0.743      0.213 
55161.9990     -0.060      0.103     -0.196      0.136 
55166.2080      0.104      0.034     -0.190      0.038 
55168.2500      0.054      0.018     -0.219      0.022 
55169.2710      0.413      0.063     -0.238      0.068 
55173.2070      0.185      0.031     -0.231      0.031 
55174.2290      0.049      0.097      0.035      0.091 
55176.2710      0.174      0.056     -0.184      0.054 
55180.2080      0.056      0.028     -0.165      0.026 
55181.2290      0.187      0.042      0.079      0.056 
55182.2490      0.189      0.067      0.020      0.083 
55183.2710      0.049      0.064      0.032      0.072 
55187.2070      0.084      0.031     -0.231      0.038 
55188.2710      0.153      0.048     -0.154      0.052 
55194.2080      0.069      0.044     -0.197      0.044 
55195.2720      0.272      0.078     -0.024      0.081 
55201.2080      0.050      0.033     -0.159      0.033 
55204.2710      0.069      0.052     -0.183      0.061 
55208.2080      0.036      0.036     -0.176      0.038 
55210.2480      0.880      0.495     -0.006      0.447 
55211.2700      0.020      0.041     -0.217      0.044 
55214.9980      0.462      0.131     -0.725      0.161 
55216.2070      0.077      0.030     -0.237      0.030 
55218.2710      0.167      0.043     -0.096      0.050 
55222.2080      0.172      0.034      0.089      0.041 
55224.2500      0.179      0.087     -0.045      0.093 
55225.2700     -0.043      0.050     -0.346      0.044 
55229.2070     -0.091      0.045     -0.251      0.035 
55230.2290     -0.234      0.062      0.052      0.066 
55231.2490     -0.161      0.301     -0.532      0.349 
55232.2700      0.128      0.151     -0.344      0.166 
55236.2080     -0.052      0.040     -0.154      0.039 
55237.2290      0.266      0.095     -0.259      0.100 
55238.2480      0.045      0.129     -0.116      0.191 
55239.2700      0.019      0.058     -0.260      0.048 
55244.2080      0.018      0.033     -0.101      0.032 
55245.2290      0.080      0.080     -0.417      0.073 
55246.2710     -0.006      0.042     -0.002      0.044 
55250.2080      0.035      0.036     -0.312      0.034 
55253.2710     -0.007      0.111     -0.026      0.098 
55257.2080     -0.164      0.057     -0.123      0.050 
55258.2290      0.558      0.140     -0.918      0.152 
55260.2710      0.101      0.065     -0.110      0.076 
55264.2070     -0.087      0.038     -0.147      0.045 
55267.2710      0.141      0.043     -0.067      0.050 
55271.2080     -0.038      0.048     -0.018      0.052 
55274.2710      0.023      0.060     -0.170      0.062 
55278.2070     -0.127      0.036      0.058      0.041 
55281.2700     -0.045      0.030     -0.172      0.035 
55285.2080     -0.178      0.026     -0.048      0.030 
55287.2710     -0.080      0.032     -0.080      0.046 
55293.2080     -0.139      0.047     -0.030      0.042 
55294.2300      0.179      0.092     -0.183      0.103 
55295.2710     -0.131      0.040      0.041      0.043 
55299.2070     -0.292      0.075      0.042      0.061 
55300.2290     -0.410      0.057      0.233      0.063 
55302.2710     -0.009      0.052     -0.057      0.050 
55306.2080     -0.091      0.045      0.079      0.044 
55309.2710     -0.111      0.044     -0.007      0.042 
55313.2080     -0.096      0.044      0.054      0.049 
55316.2710     -0.229      0.066      0.116      0.068 
55320.2080     -0.157      0.053      0.060      0.057 
55321.2300      0.284      0.108     -0.086      0.133 
55323.2700      0.049      0.053      0.100      0.059 
55327.2080     -0.166      0.038     -0.038      0.039 
55330.2700     -0.062      0.032      0.078      0.034 
55334.2080     -0.042      0.042      0.058      0.041 
55335.2280     -0.105      0.063      0.069      0.068 
55336.2500      0.230      0.182     -0.030      0.146 
55337.2700     -0.217      0.101     -0.015      0.082 
55342.2080     -0.278      0.057      0.006      0.072 
55344.2710     -0.157      0.040      0.065      0.041 
55349.2080     -0.015      0.051      0.160      0.046 
55351.2710      0.005      0.038      0.104      0.036 
55355.2080      0.026      0.052      0.143      0.043 
55358.2710     -0.027      0.047      0.111      0.057 
55362.2080      0.013      0.047      0.014      0.047 
55365.2710      0.111      0.046     -0.050      0.043 
55369.2080      0.012      0.047      0.119      0.040 
55371.2500      0.064      0.022      0.069      0.026 
55372.2710      0.320      0.082      0.093      0.110 
55376.2080     -0.101      0.037      0.232      0.032 
55377.2280     -0.386      0.144     -0.686      0.176 
55379.2700      0.021      0.083      0.068      0.102 
55382.9990     -0.177      0.137      0.372      0.150 
55384.2080     -0.013      0.068      0.037      0.059 
55386.2710     -0.053      0.060      0.090      0.070 
55390.2070     -0.047      0.046      0.105      0.038 
55393.2710     -0.380      0.098      0.317      0.102 
55397.2080     -0.378      0.086      0.161      0.100 
55398.2280      0.345      0.068     -0.082      0.070 
55400.2700      0.157      0.066     -0.110      0.082 
55404.2080      0.173      0.038      0.094      0.044 
55407.2710      0.314      0.092      0.063      0.080 
55411.2080      0.178      0.075      0.194      0.063 
55413.2500     -0.029      0.026      0.081      0.033 
55414.2710      0.104      0.041      0.211      0.035 
55418.2080      0.060      0.051      0.030      0.058 
55420.2490     -0.782      0.669      1.177      0.575 
55421.2710      0.131      0.052      0.112      0.052 
55425.2080      0.143      0.034      0.142      0.036 
55428.2710      0.238      0.055      0.171      0.042 
55432.2080      0.155      0.042     -0.027      0.041 
55435.2710      0.155      0.071      0.022      0.070 
55439.2080      0.278      0.029     -0.050      0.034 
55442.2710      0.203      0.073     -0.012      0.065 
55446.0000      0.547      0.126      0.098      0.098 
55447.2080      0.290      0.053      0.261      0.072 
55449.2700      0.136      0.046      0.034      0.044 
55453.2080      0.138      0.038      0.153      0.038 
55454.2290      0.179      0.025      0.166      0.027 
55456.2710      0.335      0.123      0.216      0.138 
55460.2080      0.048      0.041      0.080      0.042 
55461.2290      0.518      0.127      0.182      0.110 
55463.2710      0.345      0.057      0.188      0.071 
55467.2080      0.539      0.062     -0.068      0.068 
55470.2710      0.588      0.086      0.202      0.077 
55474.2080      0.367      0.044     -0.027      0.056 
55475.2290      0.585      0.102     -0.123      0.086 
55477.2700      0.138      0.054     -0.070      0.049 
55482.2080      0.180      0.031      0.212      0.030 
55483.2300      0.276      0.024     -0.011      0.022 
55484.2710      0.104      0.064      0.078      0.058 
55488.2080      0.354      0.026      0.034      0.024 
55491.2930      0.340      0.108     -0.026      0.129 
55495.2070      0.146      0.073      0.212      0.066 
55498.2730      0.593      0.139      0.115      0.106 
55503.2070      0.295      0.045      0.175      0.044 
55505.2710      0.315      0.063      0.014      0.058 
55509.2070      0.409      0.064      0.067      0.063 
55512.2710      0.318      0.071     -0.139      0.054 
55516.2080      0.337      0.030     -0.045      0.027 
55517.2280      0.405      0.043      0.028      0.064 
55518.2490      0.428      0.020     -0.031      0.018 
55519.2710      0.413      0.075     -0.093      0.086 
55523.2090      0.185      0.044      0.028      0.048 
55524.2700      0.351      0.104     -0.318      0.082 
55526.0000      0.627      0.116     -0.647      0.162 
55530.2090      0.323      0.029     -0.017      0.028 
55533.2710      0.445      0.070      0.054      0.073 
55537.2080      0.373      0.034     -0.122      0.032 
55538.2300      0.340      0.018     -0.133      0.018 
55540.2710      0.388      0.050     -0.285      0.060 
55544.2070      0.463      0.034     -0.159      0.039 
55545.2400      0.685      0.236     -0.119      0.200 
55546.2500      0.343      0.059     -0.047      0.063 
55547.2710      0.256      0.049     -0.101      0.060 
55551.2080      0.291      0.030     -0.226      0.027 
55553.2710      0.290      0.061     -0.335      0.053 
55558.2080      0.351      0.043     -0.142      0.048 
55560.2710      0.220      0.095     -0.235      0.093 
55565.2080      0.255      0.028     -0.210      0.029 
55568.2710      0.246      0.053     -0.340      0.060 
55572.2080      0.204      0.022     -0.200      0.025 
55575.2720      0.590      0.067     -0.239      0.072 
55578.9990      0.160      0.068     -0.386      0.073 
55580.2080      0.130      0.024     -0.350      0.029 
55582.2710      0.232      0.060     -0.188      0.049 
55586.2080      0.091      0.034     -0.241      0.037 
55589.2700      0.290      0.049     -0.201      0.057 
55593.2080      0.183      0.027     -0.277      0.027 
55594.2300      0.163      0.035     -0.273      0.039 
55595.2520      0.192      0.108     -0.401      0.125 
55596.2710      0.144      0.040     -0.175      0.047 
55600.2080      0.107      0.041     -0.178      0.047 
55601.2300      0.263      0.091     -0.279      0.103 
55602.2480      0.303      0.147     -0.235      0.218 
55603.2700      0.249      0.074     -0.463      0.082 
