   DATE        X           sigma      Y         sigma 
54658.2720      0.188      0.073     -0.368      0.077 
54662.2070      0.275      0.035     -0.359      0.029 
54664.2490      0.272      0.209     -0.050      0.173 
54665.2710      0.078      0.078     -0.485      0.092 
54669.2080      0.025      0.039     -0.317      0.033 
54670.2300     -0.222      0.602     -0.243      0.883 
54671.5810      0.605      0.205     -1.278      0.287 
54672.2700      0.067      0.082     -0.450      0.093 
54676.2070      0.086      0.040     -0.210      0.038 
54677.2260     -0.043      0.069     -0.553      0.088 
54679.2700      0.229      0.083     -0.351      0.073 
54683.2080      0.031      0.041     -0.317      0.034 
54686.2710     -0.276      0.091     -0.466      0.090 
54690.4980      0.041      0.024     -0.278      0.024 
54691.5000      0.172      0.020     -0.384      0.021 
54692.5000      0.135      0.019     -0.392      0.021 
54693.5000      0.170      0.023     -0.360      0.023 
54694.5010      0.159      0.028     -0.468      0.026 
54695.5010      0.088      0.028     -0.348      0.027 
54696.5010      0.089      0.026     -0.397      0.025 
54697.5000      0.039      0.024     -0.310      0.024 
54698.5000      0.061      0.030     -0.381      0.028 
54699.5000      0.054      0.019     -0.380      0.020 
54700.5000      0.116      0.020     -0.290      0.021 
54701.5000      0.072      0.020     -0.251      0.021 
54702.5000      0.065      0.021     -0.272      0.023 
54703.5000      0.116      0.020     -0.362      0.021 
54704.5010      0.070      0.019     -0.272      0.020 
54705.2360      1.888      1.345     -0.220      0.735 
54706.2300      0.419      0.478     -0.597      0.734 
54707.2710      0.056      0.066     -0.189      0.059 
54710.9980      0.286      0.169     -0.730      0.123 
54712.2080      0.036      0.034     -0.359      0.030 
54713.2500      0.020      0.024     -0.378      0.022 
54714.2700     -0.051      0.052     -0.345      0.066 
54718.2080      0.127      0.039     -0.306      0.039 
54719.2390      0.033      0.046     -0.285      0.052 
54720.2500      0.194      0.083     -0.212      0.063 
54721.2710      0.131      0.086     -0.410      0.089 
54723.3480      0.164      0.458     -0.100      0.286 
54725.2080      0.113      0.067     -0.500      0.063 
54726.2360      0.140      0.684     -0.588      0.540 
54728.2710     -0.177      0.081     -0.253      0.075 
54732.2080     -0.034      0.044     -0.262      0.051 
54733.2250      0.047      0.048     -0.413      0.050 
54735.2700     -0.056      0.075     -0.181      0.061 
54739.2080     -0.068      0.032     -0.443      0.038 
54741.2500      0.179      0.124     -0.478      0.148 
54742.2710     -0.066      0.064     -0.405      0.064 
54746.2080     -0.061      0.056     -0.334      0.060 
54747.2290      0.080      0.117     -0.329      0.153 
54748.2480      0.066      0.038     -0.320      0.049 
54749.2720     -0.057      0.054     -0.529      0.057 
54754.2080     -0.280      0.061     -0.297      0.059 
54756.2710     -0.035      0.079     -0.329      0.096 
54760.2070     -0.061      0.027     -0.331      0.031 
54763.2730     -0.197      0.093     -0.467      0.100 
54767.2080     -0.121      0.050     -0.320      0.060 
54768.0770     -2.769      1.689     -0.157      0.880 
54770.2700     -0.185      0.110     -0.314      0.104 
54774.2080     -0.125      0.037     -0.288      0.034 
54776.2480     -0.196      0.197      0.113      0.192 
54777.2720     -0.231      0.087     -0.322      0.104 
54781.2080     -0.279      0.037     -0.226      0.039 
54782.2260     -0.462      0.055     -0.362      0.065 
54783.2480     -0.069      0.136     -0.522      0.133 
54784.2690     -0.265      0.063     -0.193      0.070 
54788.2080     -0.107      0.110     -0.268      0.113 
54789.2290      0.261      0.115     -0.227      0.087 
54790.2490     -0.354      0.083     -0.511      0.069 
54791.2730     -0.091      0.080     -0.047      0.091 
54795.2080     -0.397      0.051     -0.119      0.051 
54796.2700     -0.259      0.095      0.039      0.099 
54797.9990     -0.561      0.131     -0.436      0.226 
54802.2080     -0.226      0.034     -0.265      0.032 
54803.2270     -0.167      0.093     -0.092      0.105 
54805.2710     -0.232      0.088     -0.172      0.086 
54810.2070     -0.249      0.033     -0.242      0.032 
54812.2710     -0.249      0.071     -0.137      0.084 
54816.2080     -0.201      0.033     -0.244      0.034 
54817.2270     -0.248      0.056     -0.289      0.052 
54818.2500     -0.200      0.025     -0.213      0.029 
54819.2710     -0.149      0.088     -0.077      0.111 
54823.2080     -0.219      0.043     -0.233      0.044 
54824.2670     -0.530      0.224     -0.110      0.185 
54830.2070     -0.202      0.052     -0.158      0.050 
54831.2930     -0.223      0.133     -0.418      0.188 
54837.2070     -0.311      0.031     -0.096      0.035 
54840.2700     -0.315      0.047     -0.065      0.041 
54844.2070     -0.167      0.040     -0.289      0.043 
54845.2280     -0.158      0.082     -0.144      0.084 
54847.2680     -0.310      0.068     -0.079      0.077 
54850.9990     -0.333      0.117     -0.403      0.134 
54852.2080     -0.223      0.027     -0.035      0.027 
54853.2500     -0.228      0.027     -0.184      0.030 
54854.2710     -0.266      0.061     -0.057      0.061 
54858.2080     -0.110      0.112      0.122      0.097 
54861.2710     -0.222      0.049     -0.025      0.049 
54865.2080     -0.241      0.032      0.004      0.040 
54866.2250     -0.360      0.063     -0.075      0.064 
54867.2460     -0.258      0.113      0.068      0.151 
54868.2710     -0.189      0.059     -0.093      0.047 
54872.2070     -0.279      0.059     -0.157      0.062 
54873.2240     -0.317      0.100     -0.179      0.131 
54874.2470     -0.421      0.089      0.161      0.112 
54875.2700     -0.096      0.065     -0.021      0.053 
54880.2080     -0.169      0.037      0.059      0.035 
54881.2500     -0.327      0.131     -0.742      0.144 
54882.2710     -0.259      0.047      0.111      0.051 
54886.1860     -0.176      0.129     -0.109      0.105 
54887.2070     -0.117      0.045      0.023      0.046 
54889.2710     -0.317      0.084     -0.117      0.095 
54893.2070     -0.240      0.042      0.049      0.040 
54894.2290      0.029      0.105      0.074      0.110 
54895.5820     -0.152      0.305     -0.569      0.278 
54896.2680     -0.071      0.095     -0.119      0.074 
54901.2080     -0.148      0.034      0.083      0.038 
54903.2710     -0.231      0.037      0.133      0.037 
54907.2080     -0.142      0.028      0.119      0.030 
54910.2690     -0.103      0.060      0.041      0.059 
54914.2080     -0.135      0.056      0.161      0.049 
54915.9990     -0.304      0.134     -0.097      0.149 
54917.2700     -0.068      0.066      0.097      0.055 
54921.2070     -0.008      0.045      0.177      0.040 
54924.2700     -0.088      0.077     -0.050      0.070 
54928.2070     -0.206      0.046      0.286      0.042 
54929.2280      0.013      0.067      0.144      0.056 
54930.2690      0.043      0.085      0.046      0.070 
54936.2070      0.068      0.045      0.108      0.047 
54937.2500      0.002      0.069      0.123      0.078 
54938.2710      0.040      0.042      0.103      0.042 
54942.2080     -0.030      0.038     -0.012      0.045 
54943.2290     -0.010      0.028      0.004      0.026 
54945.2710     -0.035      0.081      0.251      0.091 
54949.2080      0.074      0.041      0.095      0.043 
54951.2680      0.115      0.087      0.199      0.085 
54956.2080     -0.090      0.068      0.094      0.078 
54958.2710      0.037      0.068      0.121      0.079 
54963.2080      0.008      0.034      0.060      0.033 
54965.2500      0.107      0.023      0.039      0.023 
54966.2700      0.112      0.056      0.072      0.055 
54970.2080      0.089      0.028      0.011      0.028 
54971.2310      0.211      0.132     -0.243      0.160 
54972.5820     -0.117      0.325      0.306      0.295 
54973.2700      0.226      0.058      0.068      0.061 
54976.9990      0.255      0.101     -0.054      0.144 
54978.2070      0.180      0.046      0.080      0.049 
54980.2700      0.056      0.050     -0.118      0.063 
54985.2070      0.064      0.024      0.115      0.028 
54987.2710      0.000      0.072     -0.130      0.076 
54991.2080      0.035      0.044     -0.002      0.042 
54993.2710      0.140      0.048     -0.020      0.042 
54998.2070      0.249      0.033      0.017      0.037 
55001.2710     -0.008      0.075      0.046      0.083 
55005.2080      0.125      0.034     -0.058      0.037 
55006.2260      0.196      0.130     -0.093      0.150 
55008.2710      0.225      0.060      0.013      0.063 
55012.2070      0.131      0.047     -0.080      0.047 
55019.2070      0.073      0.053     -0.131      0.054 
55021.2490      0.195      0.080     -0.004      0.084 
55022.2680     -0.025      0.087     -0.159      0.095 
55026.2070      0.106      0.058      0.023      0.055 
55028.5830      0.295      0.249     -0.236      0.324 
55029.2700      0.069      0.098     -0.152      0.102 
55033.0000     -0.260      0.258     -0.010      0.211 
55034.2080      0.277      0.045     -0.031      0.040 
55035.2510      0.243      0.196     -0.090      0.172 
55036.2700      0.202      0.060     -0.037      0.057 
55040.2080      0.301      0.075     -0.141      0.060 
55042.2500      0.148      0.032     -0.202      0.033 
55043.2710      0.169      0.076     -0.030      0.062 
55047.2070      0.259      0.062     -0.133      0.076 
55050.2700      0.123      0.046     -0.053      0.044 
55054.2080      0.339      0.063      0.139      0.061 
55057.2710     -0.189      0.091     -0.113      0.104 
55061.2080      0.281      0.050     -0.119      0.047 
55063.5820     -0.367      0.342     -0.643      0.343 
55064.2700     -0.120      0.090     -0.058      0.063 
55068.2080      0.180      0.062     -0.218      0.064 
55069.2270      0.128      0.098     -0.017      0.103 
55071.2910      0.239      0.167     -0.262      0.102 
55075.2080      0.338      0.046     -0.172      0.043 
55077.2500      0.279      0.048     -0.122      0.050 
55078.2710      0.129      0.079     -0.322      0.074 
55082.0000      0.288      0.179      0.009      0.162 
55083.2080      0.222      0.038     -0.194      0.035 
55085.2690      0.097      0.072     -0.311      0.055 
55089.2070      0.141      0.037     -0.207      0.035 
55092.2690     -0.052      0.094     -0.055      0.128 
55096.2080      0.133      0.063     -0.271      0.066 
55098.2480      0.220      0.084     -0.178      0.082 
55099.2700      0.283      0.065     -0.017      0.058 
55103.2080      0.173      0.040     -0.073      0.046 
55106.2700      0.072      0.077     -0.149      0.070 
55110.2070      0.103      0.072     -0.298      0.089 
55111.2270      0.008      0.194     -0.888      0.223 
55112.2500     -0.013      0.029     -0.256      0.024 
55113.2710      0.074      0.062     -0.286      0.060 
55118.2070      0.208      0.051     -0.283      0.045 
55119.2490      0.055      0.040     -0.183      0.059 
55120.2710     -0.019      0.078     -0.297      0.073 
55124.2090      0.087      0.117     -0.167      0.100 
55125.2290     -0.305      0.092     -0.014      0.083 
55127.2750      0.070      0.110     -0.391      0.106 
55131.2080      0.042      0.047     -0.289      0.044 
55134.2700     -0.029      0.078     -0.115      0.087 
55138.2080      0.025      0.053     -0.286      0.055 
55141.2710      0.038      0.062     -0.296      0.058 
55145.2080      0.058      0.067     -0.358      0.059 
55146.2270      0.005      0.194     -0.537      0.196 
55147.2500      0.148      0.232      0.021      0.217 
55148.2710      0.055      0.071      0.009      0.094 
55152.2080      0.128      0.037     -0.217      0.037 
55153.2290     -0.070      0.094     -0.052      0.102 
55154.2500      0.101      0.021     -0.062      0.022 
55155.2710     -0.124      0.176     -0.320      0.147 
55159.2080      0.025      0.059     -0.343      0.061 
55160.2700     -0.620      0.311     -0.479      0.243 
55161.9990     -0.282      0.131     -0.456      0.174 
55166.2080     -0.067      0.037     -0.314      0.042 
55168.2500     -0.042      0.023     -0.280      0.027 
55169.2710      0.155      0.087     -0.175      0.097 
55173.2070      0.065      0.039     -0.330      0.036 
55174.2290      0.004      0.152     -0.090      0.145 
55176.2710      0.042      0.086     -0.215      0.082 
55180.2080     -0.020      0.031     -0.239      0.029 
55181.2290      0.157      0.041     -0.031      0.052 
55182.2490      0.181      0.072     -0.070      0.086 
55183.2710     -0.097      0.090      0.061      0.098 
55187.2070      0.026      0.039     -0.314      0.045 
55188.2710      0.037      0.062     -0.163      0.071 
55194.2080     -0.105      0.044     -0.253      0.046 
55195.2720      0.009      0.074     -0.043      0.073 
55201.2080      0.034      0.035     -0.227      0.035 
55204.2710     -0.060      0.054     -0.116      0.062 
55208.2080     -0.053      0.043     -0.297      0.042 
55210.2480      0.857      0.556     -0.350      0.554 
55211.2700      0.006      0.055     -0.284      0.059 
55214.9980      0.291      0.159     -0.772      0.186 
55216.2070     -0.059      0.033     -0.300      0.032 
55218.2710     -0.064      0.059     -0.183      0.064 
55222.2080     -0.167      0.042     -0.253      0.048 
55224.2500     -0.026      0.088     -0.094      0.088 
55225.2700     -0.193      0.072     -0.343      0.060 
55229.2070     -0.116      0.044     -0.291      0.036 
55230.2290     -0.172      0.087     -0.213      0.096 
55231.2490     -0.434      0.339     -0.740      0.430 
55232.2700      0.382      0.205     -0.873      0.222 
55236.2080     -0.105      0.045     -0.292      0.044 
55237.2290     -0.017      0.091     -0.272      0.103 
55238.2480     -0.263      0.141      0.132      0.183 
55239.2700     -0.054      0.061     -0.255      0.055 
55244.2080     -0.149      0.036     -0.283      0.035 
55245.2290     -0.039      0.080     -0.467      0.068 
55246.2710     -0.239      0.047     -0.127      0.046 
55250.2080      0.012      0.033     -0.347      0.032 
55253.2710     -0.162      0.077     -0.178      0.068 
55257.2080     -0.149      0.043     -0.115      0.040 
55258.2290      0.895      0.148     -0.849      0.165 
55264.2070     -0.226      0.043     -0.194      0.053 
55266.5820     -0.723      0.434     -0.454      0.316 
55267.2710     -0.045      0.058     -0.140      0.064 
55269.7060     -0.626      0.436     -1.965      0.275 
55271.2080     -0.184      0.040     -0.095      0.044 
55274.2710     -0.072      0.070     -0.154      0.068 
55278.2070     -0.185      0.034      0.033      0.042 
55278.8960     -5.440      3.787      3.111      4.561 
55279.8960     -4.449      4.965     -1.324      5.071 
55281.2700     -0.165      0.041     -0.187      0.044 
55281.8960      2.154      5.127      0.897      3.848 
55285.2080     -0.230      0.028     -0.084      0.031 
55285.8960     -0.102      5.096     -3.464      3.735 
55287.2710     -0.132      0.039     -0.017      0.044 
55287.8960      4.948      5.091     -0.161      2.956 
55293.2080     -0.307      0.051     -0.133      0.045 
55294.2300      0.040      0.100     -0.221      0.094 
55295.2710     -0.226      0.053     -0.204      0.046 
55299.2070     -0.176      0.078     -0.123      0.062 
55300.2290     -0.422      0.083     -0.049      0.087 
55302.2710     -0.094      0.053     -0.033      0.056 
55306.2080     -0.222      0.044     -0.083      0.041 
55309.2710     -0.202      0.052     -0.083      0.054 
55313.2080     -0.172      0.041     -0.097      0.048 
55316.2710     -0.269      0.061     -0.067      0.069 
55320.2080     -0.142      0.053     -0.098      0.058 
55321.2300     -0.155      0.107     -0.171      0.114 
55323.2700     -0.123      0.059     -0.077      0.065 
55327.2080     -0.197      0.036     -0.117      0.037 
55330.2700     -0.092      0.035      0.028      0.035 
55334.2080     -0.093      0.040     -0.019      0.035 
55335.2280     -0.233      0.069      0.031      0.077 
55336.2500      0.022      0.271     -0.115      0.203 
55337.2700     -0.529      0.089     -0.161      0.070 
55342.2080     -0.356      0.050     -0.061      0.061 
55343.2490      0.069      0.820     -4.050      1.151 
55344.2710     -0.228      0.039      0.045      0.041 
55349.2080     -0.148      0.043      0.018      0.037 
55351.2710     -0.055      0.040      0.048      0.046 
55355.2080     -0.084      0.048      0.023      0.037 
55358.2710     -0.296      0.071      0.027      0.073 
55362.2080     -0.087      0.043     -0.038      0.045 
55365.2710     -0.087      0.043     -0.047      0.043 
55369.2080     -0.004      0.050      0.051      0.042 
55370.2290     -0.605      0.305      0.703      0.377 
55371.2500     -0.040      0.028     -0.043      0.030 
55372.2710      0.093      0.067      0.065      0.094 
55376.2080     -0.141      0.046      0.133      0.040 
55377.2280     -0.248      0.123     -0.182      0.160 
55379.2700     -0.096      0.112     -0.118      0.133 
55382.9990     -0.048      0.241     -0.035      0.246 
55384.2080     -0.101      0.081      0.085      0.067 
55386.2710     -0.169      0.063      0.030      0.073 
55390.2070     -0.133      0.050     -0.056      0.042 
55393.2710     -0.516      0.146     -0.633      0.148 
55397.2080     -0.189      0.088      0.188      0.110 
55398.2280     -0.107      0.095     -0.046      0.097 
55400.2700     -0.010      0.082     -0.135      0.103 
55404.2080      0.014      0.034      0.056      0.039 
55407.2710      0.197      0.103     -0.134      0.077 
55411.2080      0.074      0.080      0.141      0.068 
55412.2290      1.532      0.834      0.930      0.593 
55413.2500     -0.104      0.033     -0.018      0.039 
55414.2710     -1.646      0.070      0.783      0.063 
55418.2080     -0.033      0.047     -0.019      0.056 
55420.2490     -0.254      0.714      0.800      0.638 
55421.2710      0.086      0.063      0.141      0.056 
55425.2080      0.000      0.030     -0.004      0.033 
55428.2710      0.058      0.075      0.042      0.058 
55432.2080      0.053      0.046     -0.057      0.043 
55435.2710      0.049      0.091     -0.072      0.092 
55439.2080      0.133      0.032     -0.099      0.039 
55442.2710      0.057      0.077     -0.060      0.067 
55446.0000      0.068      0.179     -0.174      0.142 
55447.2080      0.116      0.040      0.026      0.050 
55449.2700      0.011      0.078      0.045      0.060 
55453.2080     -0.018      0.041      0.064      0.040 
55454.2290      0.051      0.029      0.026      0.031 
55456.2710      0.336      0.121      0.013      0.129 
55460.2080     -0.013      0.043     -0.040      0.040 
55461.2290      0.230      0.157     -0.038      0.129 
55463.2710      0.103      0.066      0.153      0.075 
55467.2080      0.288      0.054     -0.129      0.060 
55470.2710      0.292      0.194      0.122      0.173 
55474.2080      0.245      0.047     -0.061      0.060 
55475.2290      0.351      0.137     -0.224      0.109 
55477.2700      0.065      0.068      0.041      0.061 
55482.2080      0.061      0.032      0.096      0.031 
55483.2300      0.208      0.029     -0.127      0.028 
55484.2710     -0.004      0.066      0.090      0.062 
55488.2080      0.293      0.029     -0.047      0.026 
55489.2500     -0.705      1.298      3.896      1.646 
55491.2930      0.279      0.110     -0.251      0.144 
55495.2070      0.037      0.068      0.007      0.062 
55498.2730      0.507      0.194     -0.162      0.135 
55503.2070      0.193      0.042      0.031      0.043 
55505.2710      0.302      0.073     -0.091      0.066 
55509.2070      0.309      0.054     -0.026      0.056 
55512.2710      0.226      0.085     -0.227      0.071 
55516.2080      0.292      0.032     -0.064      0.027 
55517.2280      0.293      0.073     -0.031      0.100 
55518.2490      0.286      0.025     -0.112      0.023 
55519.2710      0.288      0.063     -0.186      0.068 
55523.2090      0.272      0.041     -0.121      0.044 
55524.2700     -4.081      0.143     -5.180      0.113 
55525.7910     -0.823      1.042      0.721      1.218 
55530.2090      0.220      0.024     -0.144      0.024 
55533.2710     -5.697      0.133     -1.504      0.121 
55537.2080      0.293      0.026     -0.206      0.024 
55538.2300      0.253      0.023     -0.227      0.022 
55539.2490     -0.008      0.218     -0.090      0.142 
55540.2710      0.189      0.067     -0.400      0.083 
55544.2070      0.328      0.031     -0.213      0.035 
55545.2400      0.316      0.242     -0.336      0.199 
55546.2500      0.072      0.074     -0.102      0.076 
55547.2710      0.169      0.071     -0.216      0.094 
55551.2080      0.219      0.028     -0.271      0.026 
55558.2080      0.135      0.046     -0.214      0.057 
55560.2710      0.106      0.077     -0.305      0.074 
55565.2080      0.176      0.025     -0.269      0.026 
55568.2710      1.904      0.093      2.885      0.111 
55572.2080      0.152      0.024     -0.342      0.026 
55574.5820     -0.238      0.195     -0.316      0.301 
55575.2720      0.472      0.104     -0.469      0.109 
55578.9990     -0.028      0.147     -0.515      0.154 
55580.2080      0.056      0.021     -0.442      0.026 
55582.2710      0.144      0.102     -0.291      0.083 
55586.2080      0.123      0.035     -0.265      0.041 
55589.2700      0.201      0.051     -0.199      0.062 
55590.7490      1.201      0.514     -0.733      0.360 
55593.2080      0.118      0.028     -0.365      0.028 
55594.2300      0.081      0.042     -0.359      0.045 
55595.2520     -0.036      0.106     -0.304      0.127 
55596.2710      0.058      0.060     -0.281      0.074 
55600.2080      0.041      0.043     -0.320      0.049 
55601.2300      0.120      0.094     -0.328      0.104 
55602.2480      0.052      0.154     -0.496      0.225 
55603.2700     -0.017      0.112     -0.087      0.109 
55607.2090      0.226      0.059     -0.534      0.063 
55610.2710     -0.304      0.082     -0.338      0.102 
55614.2090     -0.023      0.025     -0.431      0.028 
55615.2290     -0.028      0.024     -0.329      0.022 
55616.2500     -0.105      0.029     -0.393      0.025 
55617.2710     -0.144      0.070     -0.172      0.083 
55621.2070      0.055      0.035     -0.441      0.041 
55624.2710     -0.246      0.111     -0.169      0.112 
55628.2070     -0.013      0.029     -0.355      0.032 
55631.2720     -0.135      0.134     -0.360      0.095 
55636.2090     -0.206      0.102     -0.283      0.093 
55638.2710     -0.023      0.090     -0.360      0.097 
55642.2080     -0.165      0.059     -0.457      0.061 
55643.2270     -0.171      0.171     -0.242      0.151 
55644.2490     -0.492      0.121     -0.425      0.100 
55645.2710     -0.105      0.071     -0.396      0.063 
55649.2070     -0.091      0.047     -0.417      0.046 
55650.2280     -0.078      0.025     -0.341      0.024 
55651.2680      2.009      1.536     -0.365      1.479 
55652.2700     -0.136      0.083     -0.279      0.076 
55656.2080     -0.112      0.032     -0.349      0.030 
55657.2300     -0.076      0.023     -0.411      0.023 
55659.2710      0.539      0.109     -0.945      0.097 
55663.2090     -0.090      0.044     -0.227      0.046 
55664.2280     -1.591      0.662     -2.747      0.742 
55665.2490     -0.226      0.036     -0.436      0.037 
55666.2710     -0.275      0.117     -0.067      0.118 
55670.2080     -0.201      0.035     -0.245      0.033 
55671.2700     -0.127      0.078     -0.227      0.069 
55678.2090     -0.272      0.062     -0.471      0.071 
55680.2700     -0.275      0.106     -0.020      0.108 
55684.2080     -0.122      0.042     -0.211      0.044 
55685.2280     -0.375      0.067     -0.045      0.067 
55687.2710     -0.349      0.131     -0.034      0.117 
55691.2070     -0.230      0.063     -0.334      0.084 
55694.2710     -0.473      0.080     -0.226      0.075 
55698.2070     -0.338      0.041     -0.019      0.051 
55700.2490     -0.351      0.535     -0.805      0.571 
55701.2720     -0.323      0.068     -0.090      0.068 
55705.2080     -0.216      0.040     -0.113      0.037 
55706.2290     -0.547      0.273      0.009      0.185 
55708.2710     -0.105      0.116     -0.320      0.100 
55713.2070     -0.296      0.048     -0.037      0.048 
55715.2720     -0.171      0.098     -0.163      0.134 
55719.2070     -0.369      0.051     -0.056      0.046 
55722.2720     -0.257      0.069     -0.142      0.079 
55727.2080     -0.284      0.032     -0.085      0.028 
55728.2510     -0.881      0.595     -0.647      0.472 
55729.2710     -0.274      0.052     -0.052      0.063 
55733.2080     -0.363      0.030     -0.085      0.031 
55734.2290     -0.366      0.021     -0.095      0.024 
55735.5790     -1.810      1.367     -0.229      1.629 
55736.2710     -0.097      0.063     -0.139      0.072 
55740.2070     -0.256      0.026      0.027      0.034 
55741.2300     -0.296      0.025      0.022      0.024 
55743.2690     -0.071      0.088      0.070      0.087 
55746.9990     -1.370      0.224     -0.521      0.252 
55748.2080     -0.302      0.037      1.681      0.041 
55750.2700     -0.217      0.058      0.096      0.057 
55754.2070     -0.434      0.049      0.121      0.059 
55755.2290     -0.215      0.039      0.005      0.044 
55757.2710     -0.173      0.067     -0.027      0.065 
55761.2070     -0.297      0.033      0.154      0.034 
55762.2290      2.086      2.859     -4.450      3.656 
55763.2490      0.062      0.094     -0.122      0.070 
55764.2710     -0.159      0.125      0.037      0.137 
55768.2080     -0.166      0.061     -0.145      0.059 
55771.2700     -0.058      0.091      0.356      0.109 
55775.2080     -0.194      0.049      0.112      0.054 
55776.2280     -0.235      0.044      0.030      0.044 
55778.2720     -0.252      0.063      0.141      0.050 
55782.2080     -0.227      0.040      0.148      0.037 
55783.2270     -0.021      0.162      0.307      0.112 
55784.2500     -0.222      0.715     -0.670      0.543 
55785.2700     -0.058      0.129      0.029      0.139 
55790.2080     -0.200      0.037      0.195      0.036 
55791.2500      0.223      0.193      0.068      0.121 
55792.2690     -0.003      0.094      0.083      0.122 
55796.2090     -0.192      0.071      0.366      0.072 
55797.2280     -0.008      0.091      0.179      0.080 
55799.2710     -0.070      0.057      0.179      0.050 
55803.2080     -0.125      0.032      0.180      0.032 
55806.2710     -0.167      0.054      0.206      0.039 
55810.0000     -0.512      0.256      0.079      0.176 
55811.2090     -0.066      0.049      0.270      0.046 
55812.5830      0.753      0.337     -0.272      0.278 
55813.2710     -0.167      0.058      0.147      0.062 
55817.2070     -0.046      0.037      0.219      0.034 
55819.4980     -0.045      0.016      0.171      0.017 
55820.4980      0.051      0.018      0.195      0.018 
55821.4990      0.017      0.018      0.225      0.018 
55822.5000      0.066      0.018      0.259      0.018 
55823.4990      0.028      0.017      0.243      0.017 
55824.5000     -0.010      0.018      0.200      0.018 
55825.4990     -0.021      0.019      0.153      0.018 
55826.5000     -0.006      0.020      0.146      0.019 
55827.4990      0.080      0.017      0.104      0.018 
55828.5000      0.038      0.016      0.201      0.016 
55829.4990     -0.005      0.017      0.184      0.017 
55830.5000      0.006      0.016      0.212      0.016 
55831.4980     -0.034      0.016      0.151      0.016 
55832.4990     -0.026      0.017      0.163      0.017 
55833.5000     -0.008      0.018      0.175      0.018 
55838.2080      0.046      0.022      0.198      0.021 
55840.2520      2.351      0.969      0.600      0.735 
55841.2710      0.197      0.084     -0.052      0.094 
55845.2070     -0.001      0.039      0.257      0.031 
55847.2500      0.191      0.023      0.209      0.024 
55848.2710      0.090      0.057      0.168      0.061 
55852.2080      0.234      0.038      0.027      0.035 
55853.2710      0.188      0.057      0.018      0.063 
55859.2080      0.100      0.036      0.208      0.035 
55861.2520      0.308      0.172      0.064      0.249 
55862.2710      0.004      0.057      0.201      0.050 
55867.1890      0.010      0.145      0.107      0.128 
55868.2080      0.141      0.037      0.200      0.041 
55869.2690      0.124      0.079      0.280      0.089 
55873.2070      0.185      0.039      0.240      0.042 
55874.2270      0.640      0.233      0.393      0.308 
55875.2510      0.130      0.264      0.326      0.350 
55876.2710      0.200      0.114      0.243      0.103 
55880.2070      0.270      0.020      0.123      0.019 
55881.2300      0.275      0.043      0.001      0.051 
55882.2510      0.346      0.854     -1.092      1.031 
55883.2700      0.370      0.081     -0.023      0.075 
55887.2070      0.222      0.026      0.015      0.023 
55888.2700     -0.043      0.114      0.269      0.099 
55894.2070      0.230      0.027      0.055      0.027 
55895.2290      0.325      0.038      0.038      0.036 
55896.2520     -0.076      0.867     -0.473      0.638 
55897.2700      0.261      0.061      0.111      0.056 
55901.2080      0.310      0.030      0.100      0.029 
55902.2290      0.284      0.045      0.074      0.042 
55903.5820     -1.753      0.939     -0.520      1.313 
55904.2710      0.250      0.043     -0.024      0.040 
55908.2080      0.321      0.030      0.103      0.034 
55911.2690      0.189      0.090      0.187      0.100 
55915.2070      0.331      0.043     -0.024      0.042 
55916.2300      0.150      0.020     -0.081      0.021 
55917.2710      0.091      0.060     -0.009      0.071 
55923.2080      0.455      0.051     -0.220      0.057 
55925.2710      0.444      0.051     -0.088      0.066 
55930.2090      0.409      0.026     -0.067      0.029 
55932.2710      0.255      0.057     -0.236      0.064 
55936.2070      0.282      0.028     -0.159      0.027 
55937.5410      0.551      0.369     -1.282      0.601 
55938.5820      0.600      0.225     -0.473      0.350 
55939.2710      0.224      0.048     -0.320      0.051 
55943.0000      0.340      0.202     -0.038      0.186 
55944.2070      0.184      0.025     -0.273      0.025 
55946.3850      0.461      0.095     -0.333      0.070 
55950.2070      0.088      0.049     -0.443      0.042 
55951.2290      0.284      0.026     -0.234      0.026 
55953.2700      0.180      0.075     -0.230      0.063 
55957.2090      0.401      0.035     -0.184      0.032 
55959.2490     -0.720      0.733     -0.071      0.862 
55960.2710      0.192      0.054     -0.174      0.048 
55964.2080      0.235      0.032     -0.366      0.031 
55966.2500      0.190      0.025     -0.229      0.025 
55967.2710      0.334      0.090     -0.327      0.082 
55971.2080      0.006      0.039     -0.291      0.037 
55972.2290      0.156      0.052     -0.172      0.048 
55973.2490      0.288      0.180     -0.022      0.154 
55974.2710      0.106      0.064     -0.291      0.068 
55979.2080      0.010      0.054     -0.306      0.051 
55981.2710      0.268      0.069     -0.334      0.082 
55985.2080      0.193      0.041     -0.515      0.042 
55986.2270      0.134      0.734     -0.929      0.363 
55987.2480      0.716      0.263     -1.153      0.186 
55988.2680      0.084      0.092     -0.266      0.098 
55992.2080      0.099      0.050     -0.436      0.042 
55995.2730      0.103      0.080     -0.327      0.062 
56000.2090     -0.018      0.063     -0.466      0.048 
56002.2710     -0.006      0.092     -0.100      0.104 
56006.2080      0.195      0.047     -0.245      0.040 
56007.5410      0.916      0.403     -0.809      0.353 
56009.2710      0.018      0.077     -0.216      0.070 
56013.2070      0.326      0.039     -0.255      0.038 
56014.2290      0.008      0.068     -0.168      0.066 
56015.2500     -0.368      0.215     -0.706      0.258 
