   DATE        X           sigma  
 2019.9347  -171.8692     0.0247 
 2019.9375  -172.2580     0.0246 
 2019.9402  -172.5328     0.0220 
 2019.9429  -172.6447     0.0222 
 2019.9457  -172.6038     0.0195 
 2019.9484  -172.4615     0.0159 
 2019.9511  -172.2755     0.0153 
 2019.9539  -172.0987     0.0198 
 2019.9566  -171.9881     0.0262 
 2019.9594  -172.0160     0.0255 
 2019.9621  -172.2465     0.0169 
 2019.9648  -172.7072     0.0138 
 2019.9676  -173.3478     0.0118 
 2019.9703  -174.0624     0.0113 
 2019.9730  -174.7481     0.0125 
 2019.9758  -175.3276     0.0149 
 2019.9785  -175.7573     0.0165 
 2019.9813  -176.0295     0.0163 
 2019.9840  -176.1670     0.0144 
 2019.9867  -176.2171     0.0127 
 2019.9895  -176.2420     0.0124 
 2019.9922  -176.3095     0.0135 
 2019.9950  -176.4758     0.0154 
 2019.9977  -176.7666     0.0166 
 2020.0004  -177.1665     0.0159 
 2020.0032  -177.6348     0.0144 
 2020.0059  -178.1202     0.0145 
 2020.0086  -178.5835     0.0194 
 2020.0114  -178.9956     0.0299 
 2020.0141  -179.3163     0.0299 
 2020.0169  -179.5048     0.0191 
 2020.0196  -179.5310     0.0132 
 2020.0223  -179.3882     0.0117 
 2020.0251  -179.1259     0.0121 
 2020.0278  -178.8580     0.0163 
 2020.0305  -178.7408     0.0243 
 2020.0333  -178.8886     0.0229 
 2020.0360  -179.3218     0.0183 
 2020.0388  -179.9757     0.0210 
 2020.0415  -180.8003     0.0260 
 2020.0442  -181.7503     0.0239 
 2020.0470  -182.7667     0.0242 
 2020.0497  -183.7291     0.0287 
 2020.0524  -184.5267     0.0297 
 2020.0552  -185.2055     0.0215 
 2020.0579  -185.7878     0.0143 
 2020.0607  -186.1984     0.0118 
 2020.0634  -186.4848     0.0116 
 2020.0661  -186.7838     0.0150 
 2020.0689  -187.1793     0.0213 
 2020.0716  -187.6967     0.0184 
 2020.0744  -188.3275     0.0128 
 2020.0771  -189.0533     0.0111 
 2020.0798  -189.8096     0.0111 
 2020.0826  -190.5231     0.0120 
 2020.0853  -191.1444     0.0168 
 2020.0880  -191.6770     0.0254 
 2020.0908  -192.1321     0.0214 
 2020.0935  -192.5002     0.0142 
 2020.0963  -192.7514     0.0119 
 2020.0990  -192.8816     0.0113 
 2020.1017  -192.9372     0.0120 
 2020.1045  -193.0187     0.0164 
 2020.1072  -193.2669     0.0253 
 2020.1099  -193.7880     0.0289 
 2020.1127  -194.5827     0.0293 
 2020.1154  -195.5451     0.0431 
 2020.1182  -196.5430     0.0691 
 2020.1209  -197.4194     0.0563 
 2020.1236  -198.1346     0.0422 
 2020.1264  -198.6342     0.0340 
 2020.1291  -198.9405     0.0227 
 2020.1318  -199.0821     0.0150 
 2020.1346  -199.1085     0.0125 
 2020.1373  -199.1190     0.0116 
 2020.1401  -199.2302     0.0120 
 2020.1428  -199.5265     0.0160 
 2020.1455  -199.9994     0.0230 
 2020.1483  -200.5875     0.0197 
 2020.1510  -201.2507     0.0133 
 2020.1538  -201.9781     0.0109 
 2020.1565  -202.7479     0.0095 
 2020.1592  -203.5241     0.0086 
 2020.1620  -204.2684     0.0083 
 2020.1647  -204.9609     0.0081 
 2020.1674  -205.5959     0.0080 
 2020.1702  -206.1684     0.0080 
 2020.1729  -206.6780     0.0084 
 2020.1757  -207.1599     0.0094 
 2020.1784  -207.6905     0.0109 
 2020.1811  -208.3661     0.0149 
 2020.1839  -209.2521     0.0214 
 2020.1866  -210.3761     0.0186 
 2020.1893  -211.7225     0.0127 
 2020.1921  -213.2382     0.0105 
 2020.1948  -214.7661     0.0093 
 2020.1976  -216.1395     0.0085 
 2020.2003  -217.2553     0.0081 
 2020.2030  -218.1113     0.0078 
 2020.2058  -218.7640     0.0075 
 2020.2085  -219.2698     0.0075 
 2020.2112  -219.6620     0.0079 
 2020.2140  -219.9715     0.0089 
 2020.2167  -220.2511     0.0104 
 2020.2195  -220.5622     0.0144 
 2020.2222  -220.9435     0.0210 
 2020.2249  -221.4075     0.0181 
 2020.2277  -221.9358     0.0125 
 2020.2304  -222.4951     0.0108 
 2020.2331  -223.0507     0.0104 
 2020.2359  -223.5718     0.0110 
 2020.2386  -224.0364     0.0147 
 2020.2414  -224.4234     0.0212 
 2020.2441  -224.7212     0.0183 
 2020.2468  -224.9503     0.0126 
 2020.2496  -225.1540     0.0108 
 2020.2523  -225.4082     0.0104 
 2020.2551  -225.8052     0.0110 
 2020.2578  -226.4348     0.0147 
 2020.2605  -227.3495     0.0211 
 2020.2633  -228.5571     0.0183 
 2020.2660  -230.0132     0.0128 
 2020.2687  -231.6156     0.0113 
 2020.2715  -233.2048     0.0120 
 2020.2742  -234.6225     0.0164 
 2020.2770  -235.7614     0.0250 
 2020.2797  -236.5934     0.0300 
 2020.2824  -237.1817     0.0252 
 2020.2852  -237.5852     0.0157 
 2020.2879  -237.8512     0.0107 
 2020.2906  -238.0330     0.0098 
 2020.2934  -238.2458     0.0106 
 2020.2961  -238.5795     0.0143 
 2020.2989  -239.0243     0.0208 
 2020.3016  -239.5123     0.0187 
 2020.3043  -239.9970     0.0138 
 2020.3071  -240.4671     0.0135 
 2020.3098  -240.9529     0.0160 
 2020.3125  -241.4597     0.0229 
 2020.3153  -241.7085     0.0318 
 2020.3180  -241.7971     0.0345 
 2020.3208  -241.9297     0.0332 
 2020.3235  -242.0446     0.0283 
 2020.3262  -242.1291     0.0200 
 2020.3290  -242.2378     0.0159 
 2020.3317  -242.4644     0.0187 
 2020.3345  -242.9212     0.0258 
 2020.3372  -243.6591     0.0283 
 2020.3399  -244.6119     0.0207 
 2020.3427  -245.6764     0.0140 
 2020.3454  -246.7818     0.0117 
 2020.3481  -247.8213     0.0109 
 2020.3509  -248.6853     0.0113 
 2020.3536  -249.3090     0.0149 
 2020.3564  -249.7138     0.0212 
 2020.3591  -249.9699     0.0183 
 2020.3618  -250.1571     0.0126 
 2020.3646  -250.3300     0.0109 
 2020.3673  -250.5198     0.0105 
 2020.3700  -250.7538     0.0112 
 2020.3728  -251.0653     0.0149 
 2020.3755  -251.4874     0.0213 
 2020.3783  -252.0184     0.0184 
 2020.3810  -252.6075     0.0128 
 2020.3837  -253.1655     0.0113 
 2020.3865  -253.6296     0.0116 
 2020.3892  -253.9657     0.0129 
 2020.3919  -254.1581     0.0173 
 2020.3947  -254.1826     0.0252 
 2020.3974  -254.0534     0.0277 
 2020.4002  -253.8590     0.0203 
 2020.4029  -253.6816     0.0139 
 2020.4056  -253.5610     0.0118 
 2020.4084  -253.5538     0.0120 
 2020.4111  -253.7227     0.0157 
 2020.4139  -254.0983     0.0231 
 2020.4166  -254.6473     0.0230 
 2020.4193  -255.2647     0.0151 
 2020.4221  -255.8046     0.0108 
 2020.4248  -256.1382     0.0101 
 2020.4275  -256.2120     0.0111 
 2020.4303  -256.0446     0.0149 
 2020.4330  -255.6869     0.0212 
 2020.4358  -255.1953     0.0189 
 2020.4385  -254.6244     0.0138 
 2020.4412  -254.0138     0.0131 
 2020.4440  -253.3844     0.0149 
 2020.4467  -252.7543     0.0197 
 2020.4494  -252.1449     0.0271 
 2020.4522  -251.5899     0.0295 
 2020.4549  -251.1312     0.0222 
 2020.4577  -250.7464     0.0155 
 2020.4604  -250.3289     0.0130 
 2020.4631  -249.7800     0.0121 
 2020.4659  -249.0414     0.0123 
 2020.4686  -248.1101     0.0158 
 2020.4713  -247.0288     0.0218 
 2020.4741  -245.8662     0.0185 
 2020.4768  -244.6993     0.0127 
 2020.4796  -243.6000     0.0110 
 2020.4823  -242.6398     0.0108 
 2020.4850  -241.8807     0.0116 
 2020.4878  -241.3524     0.0155 
 2020.4905  -241.0273     0.0223 
 2020.4933  -240.8131     0.0198 
 2020.4960  -240.5663     0.0147 
 2020.4987  -240.1466     0.0146 
 2020.5015  -239.4911     0.0175 
 2020.5042  -238.5994     0.0234 
 2020.5069  -237.5031     0.0295 
 2020.5097  -236.2357     0.0298 
 2020.5124  -234.9033     0.0234 
 2020.5152  -233.6085     0.0170 
 2020.5179  -232.3967     0.0147 
 2020.5206  -231.2742     0.0139 
 2020.5234  -230.2215     0.0143 
 2020.5261  -229.2115     0.0177 
 2020.5288  -228.2120     0.0232 
 2020.5316  -227.1893     0.0207 
 2020.5343  -226.1183     0.0154 
 2020.5371  -224.9796     0.0138 
 2020.5398  -223.7679     0.0137 
 2020.5425  -222.4800     0.0145 
 2020.5453  -221.1141     0.0183 
 2020.5480  -219.6826     0.0241 
 2020.5507  -218.2343     0.0214 
 2020.5535  -216.8641     0.0157 
 2020.5562  -215.6696     0.0140 
 2020.5590  -214.7099     0.0139 
 2020.5617  -213.9843     0.0148 
 2020.5644  -213.4321     0.0189 
 2020.5672  -212.9547     0.0255 
 2020.5699  -212.4430     0.0229 
 2020.5727  -211.8274     0.0168 
 2020.5754  -211.0766     0.0148 
 2020.5781  -210.1870     0.0142 
 2020.5809  -209.1794     0.0148 
 2020.5836  -208.0989     0.0190 
 2020.5863  -207.0341     0.0270 
 2020.5891  -206.0611     0.0308 
 2020.5918  -205.2219     0.0292 
 2020.5946  -204.5080     0.0251 
 2020.5973  -203.9083     0.0195 
 2020.6000  -203.4253     0.0168 
 2020.6028  -203.0482     0.0195 
 2020.6055  -202.7171     0.0259 
 2020.6082  -202.3380     0.0278 
 2020.6110  -201.8407     0.0242 
 2020.6137  -201.2015     0.0209 
 2020.6165  -200.4261     0.0189 
 2020.6192  -199.5064     0.0184 
 2020.6219  -198.4350     0.0233 
 2020.6247  -197.2989     0.0327 
 2020.6274  -196.2150     0.0343 
 2020.6301  -195.1951     0.0253 
 2020.6329  -194.3024     0.0178 
 2020.6356  -193.6831     0.0156 
 2020.6384  -193.3592     0.0159 
 2020.6411  -193.2292     0.0194 
 2020.6438  -193.1628     0.0246 
 2020.6466  -193.0327     0.0215 
 2020.6493  -192.7067     0.0158 
 2020.6521  -192.0949     0.0142 
 2020.6548  -191.2122     0.0144 
 2020.6575  -190.1258     0.0156 
 2020.6603  -188.9186     0.0198 
 2020.6630  -187.6667     0.0260 
 2020.6657  -186.4510     0.0233 
 2020.6685  -185.3521     0.0174 
 2020.6712  -184.4273     0.0155 
 2020.6740  -183.6679     0.0152 
 2020.6767  -183.0232     0.0160 
 2020.6794  -182.4292     0.0200 
 2020.6822  -181.8733     0.0269 
 2020.6849  -181.3279     0.0290 
 2020.6876  -180.7009     0.0228 
 2020.6904  -179.9624     0.0167 
 2020.6931  -179.1681     0.0148 
 2020.6959  -178.3514     0.0152 
 2020.6986  -177.5211     0.0186 
 2020.7013  -176.7416     0.0239 
 2020.7041  -176.1133     0.0211 
 2020.7068  -175.7079     0.0156 
 2020.7095  -175.5478     0.0139 
 2020.7123  -175.6482     0.0137 
 2020.7150  -175.9738     0.0146 
 2020.7178  -176.4175     0.0186 
 2020.7205  -176.8199     0.0258 
 2020.7232  -177.0466     0.0289 
 2020.7260  -177.0351     0.0270 
 2020.7287  -176.8145     0.0239 
 2020.7314  -176.4496     0.0196 
 2020.7342  -176.0104     0.0176 
 2020.7369  -175.5348     0.0199 
 2020.7397  -175.0337     0.0241 
 2020.7424  -174.5294     0.0210 
 2020.7451  -174.0706     0.0157 
 2020.7479  -173.7046     0.0142 
 2020.7506  -173.4391     0.0143 
 2020.7534  -173.2495     0.0153 
 2020.7561  -173.1015     0.0191 
 2020.7588  -172.9596     0.0251 
 2020.7616  -172.7832     0.0230 
 2020.7643  -172.5093     0.0175 
 2020.7670  -172.0910     0.0156 
 2020.7698  -171.5461     0.0151 
 2020.7725  -170.9397     0.0158 
 2020.7753  -170.3544     0.0199 
 2020.7780  -169.8330     0.0270 
 2020.7807  -169.4333     0.0291 
 2020.7835  -169.2936     0.0230 
 2020.7862  -169.4808     0.0172 
 2020.7889  -169.9495     0.0161 
 2020.7917  -170.6425     0.0175 
 2020.7944  -171.4673     0.0211 
 2020.7972  -172.2360     0.0259 
 2020.7999  -172.7665     0.0246 
 2020.8026  -173.0248     0.0202 
 2020.8054  -173.1059     0.0183 
 2020.8081  -173.1127     0.0176 
 2020.8108  -173.1254     0.0178 
 2020.8136  -173.1879     0.0210 
 2020.8163  -173.3155     0.0262 
 2020.8191  -173.5075     0.0260 
 2020.8218  -173.7662     0.0224 
 2020.8245  -174.0845     0.0200 
 2020.8273  -174.4338     0.0179 
 2020.8300  -174.7765     0.0174 
 2020.8328  -175.0777     0.0209 
 2020.8355  -175.3167     0.0280 
 2020.8382  -175.4759     0.0311 
 2020.8410  -175.5407     0.0288 
 2020.8437  -175.4828     0.0258 
 2020.8464  -175.2980     0.0221 
 2020.8492  -175.0179     0.0196 
 2020.8519  -174.7290     0.0216 
 2020.8547  -174.5568     0.0258 
 2020.8574  -174.6111     0.0220 
 2020.8601  -174.9374     0.0164 
 2020.8629  -175.5090     0.0157 
 2020.8656  -176.2720     0.0180 
 2020.8683  -177.1399     0.0208 
 2020.8711  -177.9854     0.0239 
 2020.8738  -178.6566     0.0263 
 2020.8766  -179.0451     0.0219 
 2020.8793  -179.1283     0.0163 
 2020.8820  -178.9804     0.0148 
 2020.8848  -178.7170     0.0152 
 2020.8875  -178.4448     0.0165 
 2020.8902  -178.2360     0.0208 
 2020.8930  -178.1441     0.0281 
 2020.8957  -178.2088     0.0278 
 2020.8985  -178.3997     0.0202 
 2020.9012  -178.6575     0.0164 
 2020.9039  -178.9061     0.0186 
 2020.9067  -179.1048     0.0242 
 2020.9094  -179.2349     0.0285 
 2020.9122  -179.2824     0.0299 
 2020.9149  -179.2216     0.0266 
 2020.9176  -179.0352     0.0220 
 2020.9204  -179.2125     0.0144 
 2020.9231  -178.5326     0.0145 
 2020.9258  -177.9298     0.0152 
 2020.9286  -177.6340     0.0180 
 2020.9313  -177.5405     0.0180 
 2020.9341  -177.6667     0.0175 
 2020.9368  -177.9862     0.0209 
 2020.9395  -178.4687     0.0264 
 2020.9423  -179.0814     0.0275 
 2020.9450  -179.7284     0.0250 
 2020.9477  -180.2415     0.0309 
 2020.9505  -180.4414     0.0275 
 2020.9532  -180.3445     0.0169 
 2020.9560  -180.1027     0.0119 
 2020.9587  -179.6986     0.0120 
 2020.9614  -179.2174     0.0147 
 2020.9642  -178.7777     0.0160 
 2020.9669  -178.4674     0.0150 
 2020.9696  -178.3130     0.0151 
 2020.9724  -178.2998     0.0195 
 2020.9751  -178.4020     0.0268 
 2020.9779  -178.5604     0.0271 
 2020.9806  -178.6426     0.0273 
 2020.9833  -178.6347     0.0303 
 2020.9861  -178.5415     0.0366 
 2020.9888  -178.2400     0.0526 
 2020.9916  -177.7868     0.1027 
 2020.9943  -177.2460     0.2403 
 2020.9970  -176.6460     0.2158 
 2020.9998  -175.9878     0.1132 
 2021.0025  -175.3654     0.0178 
 2021.0052  -174.8321     0.0186 
 2021.0080  -174.4775     0.0174 
 2021.0107  -174.3395     0.0144 
 2021.0135  -174.3848     0.0118 
 2021.0162  -174.5868     0.0106 
 2021.0189  -174.8551     0.0100 
 2021.0217  -175.0697     0.0099 
 2021.0244  -175.1184     0.0107 
 2021.0271  -174.9062     0.0108 
 2021.0299  -174.4818     0.0087 
 2021.0326  -173.9706     0.0066 
 2021.0354  -173.4346     0.0057 
 2021.0381  -172.9210     0.0057 
 2021.0408  -172.4656     0.0065 
 2021.0436  -172.0832     0.0081 
 2021.0463  -171.7953     0.0095 
 2021.0490  -171.5872     0.0091 
 2021.0518  -171.4169     0.0085 
 2021.0545  -171.2451     0.0088 
 2021.0573  -171.0498     0.0099 
 2021.0600  -170.7991     0.0113 
 2021.0627  -170.4630     0.0137 
 2021.0655  -169.9921     0.0154 
 2021.0682  -169.3853     0.0137 
 2021.0710  -168.7014     0.0115 
 2021.0737  -167.9942     0.0108 
 2021.0764  -167.3581     0.0112 
 2021.0792  -166.9134     0.0134 
 2021.0819  -166.6909     0.0180 
 2021.0846  -166.7181     0.0214 
 2021.0874  -167.0245     0.0180 
 2021.0901  -167.5592     0.0138 
 2021.0929  -168.2057     0.0115 
 2021.0956  -168.8224     0.0099 
 2021.0983  -169.2859     0.0090 
 2021.1011  -169.5087     0.0095 
 2021.1038  -169.5690     0.0103 
 2021.1065  -169.5155     0.0099 
 2021.1093  -169.3460     0.0093 
 2021.1120  -169.2494     0.0098 
 2021.1148  -169.2754     0.0113 
 2021.1175  -169.4207     0.0141 
 2021.1202  -169.7551     0.0197 
 2021.1230  -170.1999     0.0278 
 2021.1257  -170.6778     0.0325 
 2021.1284  -171.1796     0.0259 
 2021.1312  -171.6446     0.0188 
 2021.1339  -171.9447     0.0153 
 2021.1367  -172.0183     0.0138 
 2021.1394  -171.9244     0.0140 
 2021.1421  -171.5958     0.0136 
 2021.1449  -171.0571     0.0109 
 2021.1476  -170.4559     0.0086 
 2021.1503  -169.8329     0.0075 
 2021.1531  -169.3250     0.0070 
 2021.1558  -169.0478     0.0069 
 2021.1586  -169.0439     0.0074 
 2021.1613  -169.3121     0.0084 
 2021.1640  -169.7945     0.0094 
 2021.1668  -170.4041     0.0107 
 2021.1695  -171.0458     0.0140 
 2021.1723  -171.5845     0.0200 
 2021.1750  -171.8959     0.0269 
 2021.1777  -171.9603     0.0357 
 2021.1805  -171.8389     0.0404 
 2021.1832  -171.6016     0.0337 
 2021.1859  -171.3123     0.0277 
 2021.1887  -171.0924     0.0266 
 2021.1914  -171.0009     0.0282 
 2021.1942  -171.0606     0.0314 
 2021.1969  -171.2862     0.0380 
 2021.1996  -171.6062     0.0408 
 2021.2024  -171.9537     0.0317 
 2021.2051  -172.2389     0.0229 
 2021.2078  -172.3975     0.0175 
 2021.2106  -172.4127     0.0136 
 2021.2133  -172.2908     0.0111 
 2021.2161  -172.0256     0.0105 
 2021.2188  -171.6874     0.0103 
 2021.2215  -171.3378     0.0092 
 2021.2243  -170.9782     0.0073 
 2021.2270  -170.6746     0.0057 
 2021.2297  -170.5216     0.0047 
 2021.2325  -170.5912     0.0046 
 2021.2352  -170.9208     0.0052 
 2021.2380  -171.4991     0.0064 
 2021.2407  -172.2501     0.0073 
 2021.2434  -173.0419     0.0079 
 2021.2462  -173.7240     0.0089 
 2021.2489  -174.2183     0.0105 
 2021.2517  -174.4519     0.0132 
 2021.2544  -174.5407     0.0153 
 2021.2571  -174.4986     0.0151 
 2021.2599  -174.4406     0.0147 
 2021.2626  -174.4631     0.0147 
 2021.2653  -174.6060     0.0156 
 2021.2681  -174.8877     0.0189 
 2021.2708  -175.2860     0.0252 
 2021.2736  -175.7765     0.0350 
 2021.2763  -176.3086     0.0414 
 2021.2790  -176.8214     0.0333 
 2021.2818  -177.2651     0.0240 
 2021.2845  -177.6127     0.0173 
 2021.2872  -177.8562     0.0129 
 2021.2900  -177.9960     0.0110 
 2021.2927  -178.0572     0.0111 
 2021.2955  -178.0146     0.0118 
 2021.2982  -177.8954     0.0120 
 2021.3009  -177.8464     0.0125 
 2021.3037  -177.9110     0.0154 
 2021.3064  -178.1256     0.0210 
 2021.3091  -178.5420     0.0279 
 2021.3119  -179.1732     0.0372 
 2021.3146  -179.9836     0.0413 
 2021.3174  -180.9356     0.0322 
 2021.3201  -181.8999     0.0236 
 2021.3228  -182.6840     0.0183 
 2021.3256  -183.1791     0.0148 
 2021.3283  -183.3723     0.0129 
 2021.3311  -183.3027     0.0128 
 2021.3338  -183.0908     0.0133 
 2021.3365  -182.8101     0.0139 
 2021.3393  -182.5261     0.0150 
 2021.3420  -182.3901     0.0178 
 2021.3447  -182.4007     0.0232 
 2021.3475  -182.5646     0.0327 
 2021.3502  -182.8068     0.0493 
 2021.3530  -183.0554     0.0617 
 2021.3557  -183.2543     0.0491 
 2021.3584  -183.3828     0.0347 
 2021.3612  -183.4108     0.0258 
 2021.3639  -183.3085     0.0193 
 2021.3666  -183.0978     0.0146 
 2021.3694  -182.8018     0.0124 
 2021.3721  -182.4886     0.0112 
 2021.3749  -182.2341     0.0097 
 2021.3776  -182.0462     0.0076 
 2021.3803  -181.9752     0.0059 
 2021.3831  -182.1323     0.0053 
 2021.3858  -182.5053     0.0057 
 2021.3885  -183.0454     0.0071 
 2021.3913  -183.7173     0.0087 
 2021.3940  -184.4309     0.0087 
 2021.3968  -185.0336     0.0073 
 2021.3995  -185.4200     0.0063 
 2021.4022  -185.5514     0.0062 
 2021.4050  -185.4126     0.0068 
 2021.4077  -185.0476     0.0083 
 2021.4105  -184.5987     0.0099 
 2021.4132  -184.1908     0.0096 
 2021.4159  -183.8810     0.0087 
 2021.4187  -183.7133     0.0085 
 2021.4214  -183.6772     0.0088 
 2021.4241  -183.7151     0.0094 
 2021.4269  -183.7527     0.0110 
 2021.4296  -183.6725     0.0122 
 2021.4324  -183.4546     0.0110 
 2021.4351  -183.1165     0.0092 
 2021.4378  -182.5950     0.0082 
 2021.4406  -181.9176     0.0082 
 2021.4433  -181.1051     0.0092 
 2021.4460  -180.2184     0.0107 
 2021.4488  -179.2919     0.0117 
 2021.4515  -178.3694     0.0118 
 2021.4543  -177.5844     0.0117 
 2021.4570  -176.9507     0.0129 
 2021.4597  -176.5138     0.0154 
 2021.4625  -176.2898     0.0187 
 2021.4652  -176.2412     0.0238 
 2021.4679  -176.2658     0.0269 
 2021.4707  -176.2143     0.0221 
 2021.4734  -175.9578     0.0165 
 2021.4762  -175.4509     0.0129 
 2021.4789  -174.6589     0.0106 
 2021.4816  -173.6007     0.0097 
 2021.4844  -172.3822     0.0103 
 2021.4871  -171.1403     0.0114 
 2021.4899  -169.9918     0.0111 
 2021.4926  -168.9938     0.0101 
 2021.4953  -168.1553     0.0094 
 2021.4981  -167.4274     0.0089 
 2021.5008  -166.7354     0.0087 
 2021.5035  -166.0075     0.0090 
 2021.5063  -165.1774     0.0091 
 2021.5090  -164.1994     0.0080 
 2021.5118  -163.0739     0.0064 
 2021.5145  -161.8281     0.0051 
 2021.5172  -160.4690     0.0044 
 2021.5200  -159.0385     0.0045 
 2021.5227  -157.5896     0.0052 
 2021.5254  -156.2012     0.0060 
 2021.5282  -154.9573     0.0053 
 2021.5309  -153.9000     0.0044 
 2021.5337  -153.0471     0.0043 
 2021.5364  -152.4163     0.0046 
 2021.5391  -152.0002     0.0051 
 2021.5419  -151.7411     0.0064 
 2021.5446  -151.5149     0.0080 
 2021.5473  -151.1969     0.0076 
 2021.5501  -150.7139     0.0062 
 2021.5528  -150.0588     0.0058 
 2021.5556  -149.2656     0.0059 
 2021.5583  -148.3927     0.0063 
 2021.5610  -147.5181     0.0077 
 2021.5638  -146.7313     0.0099 
 2021.5665  -146.0771     0.0110 
 2021.5692  -145.5390     0.0114 
 2021.5720  -145.0840     0.0126 
 2021.5747  -144.7083     0.0122 
 2021.5775  -144.3588     0.0111 
 2021.5802  -143.9161     0.0112 
 2021.5829  -143.3397     0.0115 
 2021.5857  -142.6449     0.0101 
 2021.5884  -141.8309     0.0083 
 2021.5912  -140.8799     0.0076 
 2021.5939  -139.8620     0.0080 
 2021.5966  -138.8132     0.0096 
 2021.5994  -137.7700     0.0118 
 2021.6021  -136.7631     0.0128 
 2021.6048  -135.8403     0.0121 
 2021.6076  -135.0783     0.0101 
 2021.6103  -134.5121     0.0085 
 2021.6131  -134.1287     0.0084 
 2021.6158  -133.8425     0.0093 
 2021.6185  -133.5380     0.0115 
 2021.6213  -133.1398     0.0135 
 2021.6240  -132.5765     0.0124 
 2021.6267  -131.7653     0.0096 
 2021.6295  -130.7259     0.0074 
 2021.6322  -129.5561     0.0067 
 2021.6350  -128.3706     0.0068 
 2021.6377  -127.2723     0.0081 
 2021.6404  -126.3324     0.0100 
 2021.6432  -125.5690     0.0092 
 2021.6459  -124.9614     0.0073 
 2021.6486  -124.4789     0.0065 
 2021.6514  -124.0309     0.0063 
 2021.6541  -123.5138     0.0067 
 2021.6569  -122.8787     0.0083 
 2021.6596  -122.1198     0.0105 
 2021.6623  -121.2627     0.0101 
 2021.6651  -120.3249     0.0083 
 2021.6678  -119.3152     0.0075 
 2021.6706  -118.2695     0.0073 
 2021.6733  -117.2365     0.0075 
 2021.6760  -116.2805     0.0087 
 2021.6788  -115.4672     0.0097 
 2021.6815  -114.8896     0.0092 
 2021.6842  -114.5667     0.0077 
 2021.6870  -114.4328     0.0065 
 2021.6897  -114.4430     0.0061 
 2021.6925  -114.4996     0.0064 
 2021.6952  -114.5211     0.0075 
 2021.6979  -114.3486     0.0083 
 2021.7007  -113.9080     0.0074 
 2021.7034  -113.2502     0.0063 
 2021.7061  -112.4218     0.0059 
 2021.7089  -111.5561     0.0060 
 2021.7116  -110.7893     0.0063 
 2021.7144  -110.2118     0.0073 
 2021.7171  -109.7975     0.0080 
 2021.7198  -109.5283     0.0072 
 2021.7226  -109.3888     0.0063 
 2021.7253  -109.3014     0.0062 
 2021.7280  -109.2121     0.0065 
 2021.7308  -109.0747     0.0074 
 2021.7335  -108.8718     0.0089 
 2021.7363  -108.5208     0.0100 
 2021.7390  -108.0068     0.0087 
 2021.7417  -107.3984     0.0068 
 2021.7445  -106.7050     0.0054 
 2021.7472  -105.9719     0.0041 
 2021.7500  -105.2637     0.0032 
 2021.7527  -104.6525     0.0029 
 2021.7554  -104.2205     0.0030 
 2021.7582  -104.0407     0.0032 
 2021.7609  -104.1470     0.0034 
 2021.7636  -104.5055     0.0039 
 2021.7664  -105.0245     0.0043 
 2021.7691  -105.5583     0.0043 
 2021.7719  -105.9323     0.0046 
 2021.7746  -106.0565     0.0054 
 2021.7773  -105.9487     0.0060 
 2021.7801  -105.6952     0.0053 
 2021.7828  -105.3787     0.0044 
 2021.7855  -105.0598     0.0041 
 2021.7883  -104.8187     0.0043 
 2021.7910  -104.7205     0.0051 
 2021.7938  -104.7904     0.0061 
 2021.7965  -105.0118     0.0058 
 2021.7992  -105.3340     0.0050 
 2021.8020  -105.6772     0.0049 
 2021.8047  -105.9731     0.0052 
 2021.8074  -106.1629     0.0057 
 2021.8102  -106.2043     0.0065 
 2021.8129  -105.9773     0.0071 
 2021.8157  -105.5442     0.0066 
 2021.8184  -105.0713     0.0057 
 2021.8211  -104.5758     0.0051 
 2021.8239  -104.1190     0.0046 
 2021.8266  -103.7748     0.0044 
 2021.8294  -103.6092     0.0051 
 2021.8321  -103.6889     0.0064 
 2021.8348  -104.0655     0.0068 
 2021.8376  -104.7162     0.0060 
 2021.8403  -105.5344     0.0053 
 2021.8430  -106.3594     0.0052 
 2021.8458  -107.0302     0.0055 
 2021.8485  -107.4347     0.0064 
 2021.8513  -107.5215     0.0075 
 2021.8540  -107.3828     0.0075 
 2021.8567  -107.1790     0.0069 
 2021.8595  -106.9878     0.0068 
 2021.8622  -106.9071     0.0072 
 2021.8649  -107.0006     0.0080 
 2021.8677  -107.2694     0.0096 
 2021.8704  -107.6332     0.0116 
 2021.8732  -107.9871     0.0107 
 2021.8759  -108.2655     0.0087 
 2021.8786  -108.4622     0.0081 
 2021.8814  -108.5420     0.0083 
 2021.8841  -108.4600     0.0086 
 2021.8868  -108.1937     0.0084 
 2021.8896  -107.7761     0.0078 
 2021.8923  -107.2749     0.0066 
 2021.8951  -106.7440     0.0054 
 2021.8978  -106.2251     0.0050 
 2021.9005  -105.7283     0.0055 
 2021.9033  -105.3799     0.0068 
 2021.9060  -105.2711     0.0094 
 2021.9088  -105.4076     0.0133 
 2021.9115  -105.7407     0.0162 
 2021.9142  -106.2295     0.0182 
 2021.9170  -106.8185     0.0231 
 2021.9197  -107.3656     0.0343 
 2021.9224  -107.7703     0.0534 
 2021.9252  -107.9125     0.0807 
 2021.9279  -107.7792     0.0979 
 2021.9307  -107.5132     0.0787 
 2021.9334  -107.2690     0.0573 
 2021.9361  -107.1321     0.0420 
 2021.9389  -107.1586     0.0279 
 2021.9416  -107.3943     0.0190 
 2021.9443  -107.7685     0.0150 
 2021.9471  -108.2059     0.0128 
