   DATE        X           sigma  
 2018.1934    11.4440     0.0710 
 2018.1961    12.9090     0.0710 
 2018.1989    13.9230     0.0720 
 2018.2016    14.5640     0.0710 
 2018.2044    14.8760     0.0720 
 2018.2071    14.9600     0.0720 
 2018.2098    15.0990     0.0720 
 2018.2126    15.7750     0.0710 
 2018.2153    16.8620     0.0710 
 2018.2180    17.8850     0.0710 
 2018.2208    19.2770     0.0720 
 2018.2235    20.8880     0.0720 
 2018.2263    22.2640     0.0720 
 2018.2290    23.4310     0.0710 
 2018.2317    24.4930     0.0710 
 2018.2345    25.7270     0.0700 
 2018.2372    27.0230     0.0710 
 2018.2400    28.2410     0.0710 
 2018.2427    29.5510     0.0720 
 2018.2454    31.0270     0.0720 
 2018.2482    32.2880     0.0710 
 2018.2509    33.1460     0.0710 
 2018.2536    33.7670     0.0700 
 2018.2564    34.0970     0.0700 
 2018.2591    34.3540     0.0690 
 2018.2619    34.4430     0.0700 
 2018.2646    34.4920     0.0700 
 2018.2673    34.9640     0.0700 
 2018.2701    35.7370     0.0700 
 2018.2728    36.8190     0.0700 
 2018.2755    38.0480     0.0700 
 2018.2783    38.8190     0.0690 
 2018.2810    39.1670     0.0690 
 2018.2838    40.1050     0.0690 
 2018.2865    41.9230     0.0690 
 2018.2892    44.0480     0.0690 
 2018.2920    45.9250     0.0690 
 2018.2947    47.5760     0.0690 
 2018.2974    49.5790     0.0690 
 2018.3002    51.8270     0.0690 
 2018.3029    54.0490     0.0690 
 2018.3057    56.1750     0.0690 
 2018.3084    58.1120     0.0690 
 2018.3111    59.9390     0.0700 
 2018.3139    61.5150     0.0700 
 2018.3166    62.7500     0.0690 
 2018.3194    63.8230     0.0690 
 2018.3221    65.0660     0.0690 
 2018.3248    66.4230     0.0690 
 2018.3276    67.7130     0.0690 
 2018.3303    68.8260     0.0690 
 2018.3330    69.6090     0.0680 
 2018.3358    70.5010     0.0680 
 2018.3385    71.5040     0.0680 
 2018.3413    72.3690     0.0680 
 2018.3440    73.3020     0.0680 
 2018.3467    74.2820     0.0680 
 2018.3495    75.4050     0.0680 
 2018.3522    76.6340     0.0680 
 2018.3549    77.9040     0.0680 
 2018.3577    79.1130     0.0680 
 2018.3604    80.8050     0.0680 
 2018.3632    83.0770     0.0680 
 2018.3659    85.2770     0.0680 
 2018.3686    87.5440     0.0680 
 2018.3714    89.7460     0.0680 
 2018.3741    91.9100     0.0690 
 2018.3768    94.0270     0.0690 
 2018.3796    95.7160     0.0700 
 2018.3823    97.0490     0.0700 
 2018.3851    98.1890     0.0690 
 2018.3878    99.3440     0.0680 
 2018.3905   100.8420     0.0680 
 2018.3933   102.6440     0.0680 
 2018.3960   104.4930     0.0680 
 2018.3988   106.0980     0.0680 
 2018.4015   107.5790     0.0680 
 2018.4042   109.1410     0.0690 
 2018.4070   110.6990     0.0690 
 2018.4097   112.1490     0.0690 
 2018.4124   113.2710     0.0690 
 2018.4152   114.3770     0.0690 
 2018.4179   116.0320     0.0690 
 2018.4207   117.6880     0.0690 
 2018.4234   118.9950     0.0690 
 2018.4261   120.3990     0.0690 
 2018.4289   121.7590     0.0680 
 2018.4316   122.6780     0.0680 
 2018.4343   123.5680     0.0680 
 2018.4371   124.6620     0.0680 
 2018.4398   125.8800     0.0680 
 2018.4426   127.3880     0.0680 
 2018.4453   129.0170     0.0680 
 2018.4480   130.6660     0.0680 
 2018.4508   132.0860     0.0680 
 2018.4535   133.1860     0.0680 
 2018.4562   134.2730     0.0680 
 2018.4590   135.5230     0.0690 
 2018.4617   136.9200     0.0690 
 2018.4645   138.5550     0.0700 
 2018.4672   140.5100     0.0700 
 2018.4699   142.5890     0.0700 
 2018.4727   144.6390     0.0700 
 2018.4754   146.7030     0.0700 
 2018.4782   148.5880     0.0700 
 2018.4809   150.3550     0.0700 
 2018.4836   152.2170     0.0690 
 2018.4864   154.0980     0.0690 
 2018.4891   156.2030     0.0690 
 2018.4918   158.6320     0.0680 
 2018.4946   160.9800     0.0680 
 2018.4973   163.0130     0.0680 
 2018.5001   164.9910     0.0690 
 2018.5028   167.1030     0.0690 
 2018.5055   169.6350     0.0690 
 2018.5083   172.3860     0.0690 
 2018.5110   174.5840     0.0690 
 2018.5137   176.3110     0.0690 
 2018.5165   177.8240     0.0690 
 2018.5192   178.7720     0.0690 
 2018.5220   179.3610     0.0690 
 2018.5247   180.2930     0.0690 
 2018.5274   181.4270     0.0690 
 2018.5302   182.6130     0.0700 
 2018.5329   184.1310     0.0710 
 2018.5356   185.5450     0.0710 
 2018.5384   186.4710     0.0700 
 2018.5411   187.3480     0.0690 
 2018.5439   188.3770     0.0690 
 2018.5466   189.4480     0.0690 
 2018.5493   190.5940     0.0690 
 2018.5521   191.6970     0.0690 
 2018.5548   192.7270     0.0690 
 2018.5575   193.7880     0.0700 
 2018.5603   194.8140     0.0700 
 2018.5630   195.5420     0.0700 
 2018.5658   195.9660     0.0700 
 2018.5685   196.4490     0.0700 
 2018.5712   197.0090     0.0700 
 2018.5740   197.6600     0.0700 
 2018.5767   198.2950     0.0700 
 2018.5795   198.5410     0.0690 
 2018.5822   198.7460     0.0690 
 2018.5849   199.0840     0.0690 
 2018.5877   199.5500     0.0690 
 2018.5904   200.0480     0.0690 
 2018.5931   200.3480     0.0690 
 2018.5959   200.5470     0.0690 
 2018.5986   200.7640     0.0690 
 2018.6014   200.8900     0.0690 
 2018.6041   200.9650     0.0690 
 2018.6068   201.3640     0.0690 
 2018.6096   202.1510     0.0690 
 2018.6123   203.1470     0.0700 
 2018.6150   203.9300     0.0710 
 2018.6178   204.2910     0.0710 
 2018.6205   204.4210     0.0700 
 2018.6233   204.5900     0.0700 
 2018.6260   204.8600     0.0700 
 2018.6287   205.3010     0.0700 
 2018.6315   205.8430     0.0700 
 2018.6342   206.4260     0.0700 
 2018.6369   207.2490     0.0690 
 2018.6397   208.1070     0.0690 
 2018.6424   208.7480     0.0700 
 2018.6452   209.2440     0.0700 
 2018.6479   209.8100     0.0700 
 2018.6506   210.4810     0.0700 
 2018.6534   211.0260     0.0700 
 2018.6561   211.2540     0.0700 
 2018.6589   211.3290     0.0700 
 2018.6616   211.6500     0.0700 
 2018.6643   211.8890     0.0700 
 2018.6671   211.7710     0.0710 
 2018.6698   211.6960     0.0710 
 2018.6725   211.7690     0.0720 
 2018.6753   211.7120     0.0720 
 2018.6780   211.7340     0.0730 
 2018.6808   212.1220     0.0730 
 2018.6835   212.5630     0.0720 
 2018.6862   212.7700     0.0720 
 2018.6890   212.7840     0.0720 
 2018.6917   213.1250     0.0720 
 2018.6944   213.7820     0.0710 
 2018.6972   214.2000     0.0710 
 2018.6999   214.0690     0.0710 
 2018.7027   213.5480     0.0710 
 2018.7054   212.9700     0.0710 
 2018.7081   212.4010     0.0710 
 2018.7109   212.1260     0.0710 
 2018.7136   212.1450     0.0710 
 2018.7163   212.1400     0.0710 
 2018.7191   212.0300     0.0710 
 2018.7218   211.9620     0.0710 
 2018.7246   211.8460     0.0710 
 2018.7273   211.7200     0.0700 
 2018.7300   211.8890     0.0700 
 2018.7328   211.9140     0.0700 
 2018.7355   211.3710     0.0700 
 2018.7383   210.7560     0.0710 
 2018.7410   210.5650     0.0710 
 2018.7437   210.6200     0.0710 
 2018.7465   210.6020     0.0710 
 2018.7492   210.6380     0.0710 
 2018.7519   210.6550     0.0710 
 2018.7547   210.4120     0.0710 
 2018.7574   209.7450     0.0710 
 2018.7602   208.7040     0.0700 
 2018.7629   207.9130     0.0690 
 2018.7656   207.4980     0.0690 
 2018.7684   207.0670     0.0690 
 2018.7711   206.5050     0.0690 
 2018.7738   205.8980     0.0690 
 2018.7766   205.1040     0.0690 
 2018.7793   204.1510     0.0700 
 2018.7821   203.2240     0.0700 
 2018.7848   202.4300     0.0700 
 2018.7875   201.9420     0.0700 
 2018.7903   201.6450     0.0690 
 2018.7930   201.1170     0.0690 
 2018.7957   200.2520     0.0690 
 2018.7985   199.1650     0.0690 
 2018.8012   198.0130     0.0700 
 2018.8040   196.8080     0.0700 
 2018.8067   195.6130     0.0700 
 2018.8094   194.6940     0.0690 
 2018.8122   193.9110     0.0680 
 2018.8149   193.2820     0.0680 
 2018.8177   192.6800     0.0680 
 2018.8204   192.1720     0.0680 
 2018.8231   191.5860     0.0690 
 2018.8259   190.1690     0.0690 
 2018.8286   188.2490     0.0690 
 2018.8313   186.3650     0.0690 
 2018.8341   184.6230     0.0690 
 2018.8368   183.2580     0.0690 
 2018.8396   182.2640     0.0700 
 2018.8423   181.2500     0.0710 
 2018.8450   180.2320     0.0710 
 2018.8478   179.3490     0.0710 
 2018.8505   178.3920     0.0710 
 2018.8532   177.7950     0.0710 
 2018.8560   177.5350     0.0710 
 2018.8587   176.9260     0.0710 
 2018.8615   175.9300     0.0710 
 2018.8642   174.8340     0.0710 
 2018.8669   173.6870     0.0710 
 2018.8697   172.4810     0.0710 
 2018.8724   171.1560     0.0710 
 2018.8751   169.5580     0.0710 
 2018.8779   168.1350     0.0700 
 2018.8806   167.0700     0.0700 
 2018.8834   166.0530     0.0700 
 2018.8861   164.9870     0.0690 
 2018.8888   163.9180     0.0690 
 2018.8916   162.9630     0.0700 
 2018.8943   161.9130     0.0700 
 2018.8971   160.5670     0.0700 
 2018.8998   159.3340     0.0700 
 2018.9025   158.2890     0.0700 
 2018.9053   156.7950     0.0700 
 2018.9080   154.7190     0.0690 
 2018.9107   152.5940     0.0690 
 2018.9135   150.6280     0.0690 
 2018.9162   148.5520     0.0690 
 2018.9190   146.1910     0.0690 
 2018.9217   143.8650     0.0700 
 2018.9244   141.8890     0.0700 
 2018.9272   139.7620     0.0700 
 2018.9299   137.2670     0.0700 
 2018.9326   134.8740     0.0700 
 2018.9354   133.0650     0.0700 
 2018.9381   131.7610     0.0690 
 2018.9409   130.3170     0.0690 
 2018.9436   128.6890     0.0680 
 2018.9463   126.8550     0.0680 
 2018.9491   124.8890     0.0690 
 2018.9518   123.1110     0.0700 
 2018.9545   121.1590     0.0700 
 2018.9573   119.2580     0.0690 
 2018.9600   117.4790     0.0680 
 2018.9628   115.4310     0.0680 
 2018.9655   113.4250     0.0680 
 2018.9682   111.6890     0.0680 
 2018.9710   109.8910     0.0680 
 2018.9737   107.8660     0.0690 
 2018.9764   105.7630     0.0680 
 2018.9792   103.6110     0.0680 
 2018.9819   101.4550     0.0680 
 2018.9847    99.3250     0.0680 
 2018.9874    97.3260     0.0680 
 2018.9901    95.4040     0.0680 
 2018.9929    93.2600     0.0680 
 2018.9956    90.8650     0.0680 
 2018.9984    88.4660     0.0680 
 2019.0011    86.3920     0.0710 
 2019.0038    84.3740     0.0710 
 2019.0066    81.8770     0.0710 
 2019.0093    79.1090     0.0710 
 2019.0120    76.5010     0.0710 
 2019.0148    74.1920     0.0720 
 2019.0175    72.2970     0.0730 
 2019.0203    71.1810     0.0730 
 2019.0230    70.5940     0.0720 
 2019.0257    69.7380     0.0720 
 2019.0285    68.8710     0.0720 
 2019.0312    68.2700     0.0710 
 2019.0339    67.6520     0.0710 
 2019.0367    66.9980     0.0720 
 2019.0394    66.3030     0.0710 
 2019.0422    65.5080     0.0710 
 2019.0449    64.4000     0.0710 
 2019.0476    63.0660     0.0710 
 2019.0504    61.9250     0.0710 
 2019.0531    60.9270     0.0710 
 2019.0558    60.0590     0.0720 
 2019.0586    59.5010     0.0730 
 2019.0613    59.0230     0.0730 
 2019.0641    58.3180     0.0720 
 2019.0668    57.0310     0.0720 
 2019.0695    55.4890     0.0720 
 2019.0723    54.3240     0.0720 
 2019.0750    53.4810     0.0720 
 2019.0778    52.6130     0.0720 
 2019.0805    51.6330     0.0720 
 2019.0832    50.6560     0.0730 
 2019.0860    49.8590     0.0730 
 2019.0887    48.9800     0.0720 
 2019.0914    47.5480     0.0720 
 2019.0942    46.0230     0.0720 
 2019.0969    44.8530     0.0720 
 2019.0997    43.9220     0.0720 
 2019.1024    43.0570     0.0720 
 2019.1051    42.3210     0.0720 
 2019.1079    41.8090     0.0720 
 2019.1106    41.1700     0.0720 
 2019.1133    40.1130     0.0720 
 2019.1161    38.8390     0.0720 
 2019.1188    37.6800     0.0720 
 2019.1216    36.4300     0.0720 
 2019.1243    35.3370     0.0720 
 2019.1270    35.0350     0.0730 
 2019.1298    35.4990     0.0730 
 2019.1325    36.3450     0.0730 
 2019.1352    37.1090     0.0730 
 2019.1380    37.4540     0.0730 
 2019.1407    37.3500     0.0730 
 2019.1435    36.7640     0.0740 
 2019.1462    35.8230     0.0740 
 2019.1489    35.3150     0.0740 
 2019.1517    35.4590     0.0740 
 2019.1544    35.8210     0.0730 
 2019.1572    36.3960     0.0730 
 2019.1599    37.3840     0.0730 
 2019.1626    38.6280     0.0740 
 2019.1654    40.1230     0.0740 
 2019.1681    41.7080     0.0740 
 2019.1708    43.0190     0.0740 
 2019.1736    43.9420     0.0730 
 2019.1763    44.7080     0.0720 
 2019.1791    45.4570     0.0730 
 2019.1818    45.7130     0.0730 
 2019.1845    45.4760     0.0730 
 2019.1873    45.3290     0.0730 
 2019.1900    45.4580     0.0730 
 2019.1927    45.3830     0.0730 
 2019.1955    44.9930     0.0730 
 2019.1982    44.7060     0.0730 
 2019.2010    44.7310     0.0730 
 2019.2037    44.9230     0.0730 
 2019.2064    45.1580     0.0730 
 2019.2092    45.5670     0.0730 
 2019.2119    45.8250     0.0730 
 2019.2146    45.6480     0.0730 
 2019.2174    45.3950     0.0730 
 2019.2201    45.2040     0.0730 
 2019.2229    45.1730     0.0730 
 2019.2256    45.4350     0.0730 
 2019.2283    45.8400     0.0730 
 2019.2311    45.9800     0.0720 
 2019.2338    45.9740     0.0720 
 2019.2366    46.2210     0.0720 
 2019.2393    46.5550     0.0710 
 2019.2420    47.1650     0.0710 
 2019.2448    48.0180     0.0710 
 2019.2475    48.8720     0.0710 
 2019.2502    49.7990     0.0710 
 2019.2530    50.5790     0.0710 
 2019.2557    51.0840     0.0710 
 2019.2585    51.3730     0.0720 
 2019.2612    51.6580     0.0720 
 2019.2639    51.8310     0.0710 
 2019.2667    51.9060     0.0710 
 2019.2694    52.1500     0.0710 
 2019.2721    52.5660     0.0710 
 2019.2749    53.1680     0.0710 
 2019.2776    53.8820     0.0710 
 2019.2804    54.6580     0.0710 
 2019.2831    55.0720     0.0710 
 2019.2858    55.2820     0.0710 
 2019.2886    55.8690     0.0710 
 2019.2913    56.7670     0.0710 
 2019.2940    57.8200     0.0710 
 2019.2968    58.6230     0.0710 
 2019.2995    59.2780     0.0710 
 2019.3023    60.2900     0.0710 
 2019.3050    61.3530     0.0710 
 2019.3077    62.1870     0.0710 
 2019.3105    62.8550     0.0720 
 2019.3132    63.5470     0.0720 
 2019.3160    64.5450     0.0720 
 2019.3187    65.7840     0.0720 
 2019.3214    67.1660     0.0720 
 2019.3242    68.6370     0.0730 
 2019.3269    70.2880     0.0730 
 2019.3296    72.2250     0.0720 
 2019.3324    74.2160     0.0720 
 2019.3351    75.7670     0.0730 
 2019.3379    76.7860     0.0720 
 2019.3406    77.5960     0.0720 
 2019.3433    78.2600     0.0720 
 2019.3461    79.0530     0.0720 
 2019.3488    80.2120     0.0710 
 2019.3515    81.7070     0.0710 
 2019.3543    83.1970     0.0710 
 2019.3570    84.3220     0.0710 
 2019.3598    85.1190     0.0720 
 2019.3625    85.8710     0.0710 
 2019.3652    86.6820     0.0700 
 2019.3680    87.6990     0.0700 
 2019.3707    89.0620     0.0700 
 2019.3734    90.6280     0.0700 
 2019.3762    92.1340     0.0700 
 2019.3789    93.3570     0.0700 
 2019.3817    94.3470     0.0700 
 2019.3844    95.2400     0.0700 
 2019.3871    96.3160     0.0700 
 2019.3899    97.6590     0.0700 
 2019.3926    99.1460     0.0690 
 2019.3953   100.6950     0.0690 
 2019.3981   102.0030     0.0690 
 2019.4008   102.8620     0.0690 
 2019.4036   103.5320     0.0700 
 2019.4063   104.3040     0.0700 
 2019.4090   105.3630     0.0700 
 2019.4118   107.0270     0.0710 
 2019.4145   109.3250     0.0710 
 2019.4173   111.8170     0.0710 
 2019.4200   114.4070     0.0710 
 2019.4227   117.0540     0.0710 
 2019.4255   119.3060     0.0710 
 2019.4282   121.0840     0.0710 
 2019.4309   122.7920     0.0710 
 2019.4337   124.5080     0.0710 
 2019.4364   126.2910     0.0700 
 2019.4392   128.3700     0.0710 
 2019.4419   130.4640     0.0710 
 2019.4446   132.4010     0.0710 
 2019.4474   134.4840     0.0710 
 2019.4501   136.7420     0.0710 
 2019.4528   138.7330     0.0700 
 2019.4556   140.2810     0.0700 
 2019.4583   141.7860     0.0700 
 2019.4611   143.3200     0.0710 
 2019.4638   144.6360     0.0700 
 2019.4665   145.8930     0.0700 
 2019.4693   147.2070     0.0700 
 2019.4720   148.4530     0.0710 
 2019.4747   149.2770     0.0710 
 2019.4775   149.7560     0.0700 
 2019.4802   150.5060     0.0710 
 2019.4830   151.6390     0.0710 
 2019.4857   153.2000     0.0710 
 2019.4884   154.9910     0.0710 
 2019.4912   156.5630     0.0720 
 2019.4939   157.7620     0.0720 
 2019.4967   158.5200     0.0720 
 2019.4994   158.9890     0.0720 
 2019.5021   159.3820     0.0710 
 2019.5049   159.9000     0.0720 
 2019.5076   160.9660     0.0720 
 2019.5103   162.8470     0.0720 
 2019.5131   165.0900     0.0720 
 2019.5158   167.0940     0.0720 
 2019.5186   168.8830     0.0720 
 2019.5213   170.6610     0.0720 
 2019.5240   172.1680     0.0720 
 2019.5268   173.3120     0.0730 
 2019.5295   174.5560     0.0740 
 2019.5322   176.1010     0.0740 
 2019.5350   177.7890     0.0740 
 2019.5377   179.3550     0.0730 
 2019.5405   180.6040     0.0720 
 2019.5432   181.6810     0.0710 
 2019.5459   182.5430     0.0710 
 2019.5487   183.1240     0.0710 
 2019.5514   183.7840     0.0710 
 2019.5541   184.6690     0.0710 
 2019.5569   185.9950     0.0720 
 2019.5596   187.7710     0.0720 
 2019.5624   189.6860     0.0720 
 2019.5651   191.8510     0.0720 
 2019.5678   194.2720     0.0720 
 2019.5706   196.6260     0.0730 
 2019.5733   198.6680     0.0720 
 2019.5761   200.5940     0.0720 
 2019.5788   202.6980     0.0720 
 2019.5815   204.7090     0.0730 
 2019.5843   206.3450     0.0730 
 2019.5870   207.8840     0.0720 
 2019.5897   209.3800     0.0720 
 2019.5925   210.6170     0.0720 
 2019.5952   211.6410     0.0720 
 2019.5980   212.4040     0.0720 
 2019.6007   212.8460     0.0720 
 2019.6034   213.2800     0.0710 
 2019.6062   213.7120     0.0710 
 2019.6089   214.1030     0.0720 
 2019.6116   214.5800     0.0720 
 2019.6144   215.0680     0.0720 
 2019.6171   215.6750     0.0720 
 2019.6199   216.3060     0.0720 
 2019.6226   216.6800     0.0720 
 2019.6253   216.8560     0.0720 
 2019.6281   217.0010     0.0720 
 2019.6308   217.0400     0.0720 
 2019.6335   217.1400     0.0720 
 2019.6363   217.2840     0.0730 
 2019.6390   217.3360     0.0730 
 2019.6418   217.2480     0.0730 
 2019.6445   216.9880     0.0730 
 2019.6472   216.7290     0.0730 
 2019.6500   216.5380     0.0730 
 2019.6527   216.4420     0.0730 
 2019.6555   216.2990     0.0730 
 2019.6582   215.9840     0.0730 
 2019.6609   215.3740     0.0730 
 2019.6637   214.7000     0.0730 
 2019.6664   214.3870     0.0720 
 2019.6691   214.2260     0.0720 
 2019.6719   213.8860     0.0720 
 2019.6746   213.5580     0.0720 
 2019.6774   213.3890     0.0720 
 2019.6801   213.3990     0.0720 
 2019.6828   213.6460     0.0720 
 2019.6856   213.7890     0.0720 
 2019.6883   213.6040     0.0720 
 2019.6910   212.9410     0.0720 
 2019.6938   211.7140     0.0720 
 2019.6965   210.3970     0.0720 
 2019.6993   209.4410     0.0730 
 2019.7020   208.8720     0.0730 
 2019.7047   208.4690     0.0730 
 2019.7075   207.9490     0.0730 
 2019.7102   207.4300     0.0720 
 2019.7129   206.8960     0.0710 
 2019.7157   206.0580     0.0710 
 2019.7184   204.9300     0.0710 
 2019.7212   203.8420     0.0710 
 2019.7239   203.0270     0.0720 
 2019.7266   202.3460     0.0720 
 2019.7294   201.7440     0.0720 
 2019.7321   201.1020     0.0710 
 2019.7349   200.2540     0.0710 
 2019.7376   199.5690     0.0700 
 2019.7403   199.1930     0.0700 
 2019.7431   198.9950     0.0700 
 2019.7458   198.8800     0.0710 
 2019.7485   198.4360     0.0710 
 2019.7513   197.6110     0.0710 
 2019.7540   196.5810     0.0710 
 2019.7568   195.5980     0.0710 
 2019.7595   194.6940     0.0710 
 2019.7622   193.7040     0.0710 
 2019.7650   192.7350     0.0710 
 2019.7677   191.7040     0.0710 
 2019.7704   190.6140     0.0710 
 2019.7732   189.5490     0.0700 
 2019.7759   188.7080     0.0700 
 2019.7787   187.8100     0.0700 
 2019.7814   186.3100     0.0700 
 2019.7841   184.4580     0.0700 
 2019.7869   182.8220     0.0700 
 2019.7896   181.4790     0.0700 
 2019.7923   179.9870     0.0710 
 2019.7951   178.3430     0.0700 
 2019.7978   176.8140     0.0700 
 2019.8006   175.2930     0.0710 
 2019.8033   173.7800     0.0710 
 2019.8060   172.5170     0.0710 
 2019.8088   171.4190     0.0720 
 2019.8115   170.1650     0.0720 
 2019.8142   168.9100     0.0730 
 2019.8170   167.9510     0.0720 
 2019.8197   167.4030     0.0720 
 2019.8225   167.1600     0.0720 
 2019.8252   167.0460     0.0720 
 2019.8279   167.0160     0.0730 
 2019.8307   166.7020     0.0730 
 2019.8334   166.1050     0.0730 
 2019.8362   165.4170     0.0730 
 2019.8389   164.7190     0.0730 
 2019.8416   163.9680     0.0720 
 2019.8444   163.1780     0.0720 
 2019.8471   162.4260     0.0720 
 2019.8498   161.5150     0.0720 
 2019.8526   160.4880     0.0710 
 2019.8553   159.2930     0.0710 
 2019.8581   157.9610     0.0710 
 2019.8608   156.7640     0.0710 
 2019.8635   155.6410     0.0710 
 2019.8663   154.3850     0.0710 
 2019.8690   153.2300     0.0710 
 2019.8717   152.1170     0.0700 
 2019.8745   150.2260     0.0700 
 2019.8772   147.6940     0.0700 
 2019.8800   145.3430     0.0700 
 2019.8827   143.3480     0.0700 
 2019.8854   141.5730     0.0700 
 2019.8882   139.7920     0.0700 
 2019.8909   137.9300     0.0700 
 2019.8936   135.8890     0.0700 
 2019.8964   133.7620     0.0700 
 2019.8991   131.8460     0.0710 
 2019.9019   130.2240     0.0710 
 2019.9046   128.7770     0.0720 
 2019.9073   127.3610     0.0720 
 2019.9101   126.0150     0.0720 
 2019.9128   124.6160     0.0720 
 2019.9156   123.0330     0.0720 
 2019.9183   121.2500     0.0710 
 2019.9210   119.0020     0.0710 
 2019.9238   116.2660     0.0710 
 2019.9265   113.5190     0.0710 
 2019.9292   111.2540     0.0710 
 2019.9320   109.4560     0.0710 
 2019.9347   107.9360     0.0710 
 2019.9375   106.7870     0.0710 
 2019.9402   105.9380     0.0700 
 2019.9429   105.2990     0.0700 
 2019.9457   105.0140     0.0710 
 2019.9484   104.8490     0.0710 
 2019.9511   104.3380     0.0720 
 2019.9539   103.2840     0.0720 
 2019.9566   101.5260     0.0710 
 2019.9594    99.4820     0.0710 
 2019.9621    97.5410     0.0710 
 2019.9648    96.0070     0.0710 
 2019.9676    95.1570     0.0710 
 2019.9703    94.7870     0.0710 
 2019.9730    94.4060     0.0710 
 2019.9758    93.3820     0.0710 
 2019.9785    91.8810     0.0710 
 2019.9813    90.2800     0.0710 
 2019.9840    88.5930     0.0720 
 2019.9867    86.8900     0.0720 
 2019.9895    85.0570     0.0710 
 2019.9922    82.8880     0.0710 
 2019.9950    80.4130     0.0710 
 2019.9977    78.3010     0.0710 
 2020.0004    76.6140     0.0710 
 2020.0032    74.6860     0.0710 
 2020.0059    72.7780     0.0710 
 2020.0086    71.3890     0.0710 
 2020.0114    70.0940     0.0710 
 2020.0141    68.4350     0.0720 
 2020.0169    66.6180     0.0720 
 2020.0196    64.9610     0.0720 
 2020.0223    63.6350     0.0720 
 2020.0251    62.6490     0.0730 
 2020.0278    61.8850     0.0720 
 2020.0305    61.2590     0.0720 
 2020.0333    60.9050     0.0720 
 2020.0360    60.4940     0.0720 
 2020.0388    59.5850     0.0730 
 2020.0415    58.4790     0.0730 
 2020.0442    57.4280     0.0730 
 2020.0470    56.5210     0.0730 
 2020.0497    55.6170     0.0720 
 2020.0524    54.6450     0.0720 
 2020.0552    53.8570     0.0720 
 2020.0579    53.2930     0.0710 
 2020.0607    52.6390     0.0720 
 2020.0634    52.0720     0.0720 
 2020.0661    51.8970     0.0720 
 2020.0689    51.4390     0.0720 
 2020.0716    50.4690     0.0720 
 2020.0744    49.3850     0.0720 
 2020.0771    48.2860     0.0720 
 2020.0798    47.0420     0.0720 
 2020.0826    45.7150     0.0720 
 2020.0853    44.4850     0.0730 
 2020.0880    43.5000     0.0730 
 2020.0908    42.7670     0.0730 
 2020.0935    42.3470     0.0730 
 2020.0963    42.0620     0.0730 
 2020.0990    41.2970     0.0740 
 2020.1017    40.0540     0.0740 
 2020.1045    38.8120     0.0740 
 2020.1072    38.0370     0.0750 
 2020.1099    37.6680     0.0750 
 2020.1127    37.4270     0.0750 
 2020.1154    37.4340     0.0750 
 2020.1182    37.3490     0.0750 
 2020.1209    36.5060     0.0750 
 2020.1236    34.9300     0.0750 
 2020.1264    33.1180     0.0740 
 2020.1291    31.6190     0.0740 
 2020.1318    30.7450     0.0740 
 2020.1346    30.2730     0.0740 
 2020.1373    29.5930     0.0740 
 2020.1401    28.5450     0.0730 
 2020.1428    27.5480     0.0730 
 2020.1455    27.0830     0.0720 
 2020.1483    27.1330     0.0720 
 2020.1510    27.4690     0.0730 
 2020.1538    27.9870     0.0730 
 2020.1565    28.5100     0.0730 
 2020.1592    28.6950     0.0740 
 2020.1620    28.3060     0.0730 
 2020.1647    27.6880     0.0740 
 2020.1674    27.0300     0.0740 
 2020.1702    26.4160     0.0750 
 2020.1729    26.1350     0.0740 
 2020.1757    26.3720     0.0730 
 2020.1784    26.9800     0.0720 
 2020.1811    27.6940     0.0720 
 2020.1839    28.1010     0.0720 
 2020.1866    28.1000     0.0720 
 2020.1893    28.2560     0.0720 
 2020.1921    28.6910     0.0730 
 2020.1948    29.3160     0.0720 
 2020.1976    30.4410     0.0720 
 2020.2003    31.8730     0.0710 
 2020.2030    33.1760     0.0710 
 2020.2058    34.1530     0.0710 
 2020.2085    34.8140     0.0710 
 2020.2112    35.5370     0.0720 
 2020.2140    36.8390     0.0720 
 2020.2167    38.7520     0.0710 
 2020.2195    40.8740     0.0710 
 2020.2222    42.6470     0.0710 
 2020.2249    43.8060     0.0710 
 2020.2277    44.5500     0.0710 
 2020.2304    44.8670     0.0700 
 2020.2331    44.5490     0.0710 
 2020.2359    44.2040     0.0710 
 2020.2386    44.7890     0.0710 
 2020.2414    45.8600     0.0710 
 2020.2441    47.1170     0.0710 
 2020.2468    48.8350     0.0710 
 2020.2496    50.8350     0.0720 
 2020.2523    52.6300     0.0720 
 2020.2551    53.9990     0.0720 
 2020.2578    54.9480     0.0720 
 2020.2605    55.5390     0.0720 
 2020.2633    55.9580     0.0720 
 2020.2660    56.2750     0.0720 
 2020.2687    56.8790     0.0720 
 2020.2715    57.6500     0.0720 
 2020.2742    58.1880     0.0730 
 2020.2770    58.6230     0.0730 
 2020.2797    59.1570     0.0730 
 2020.2824    59.8880     0.0730 
 2020.2852    60.9610     0.0730 
 2020.2879    62.0420     0.0730 
 2020.2906    62.9040     0.0730 
 2020.2934    63.8330     0.0730 
 2020.2961    64.4530     0.0730 
 2020.2989    64.3530     0.0730 
 2020.3016    63.8280     0.0730 
 2020.3043    63.3330     0.0730 
 2020.3071    63.4730     0.0730 
 2020.3098    64.3280     0.0720 
 2020.3125    65.5740     0.0720 
 2020.3153    67.1040     0.0720 
 2020.3180    68.4160     0.0720 
