   DATE        X           sigma  
 2010.5793   468.0070     0.0510 
 2010.5820   466.6680     0.0510 
 2010.5848   465.5010     0.0510 
 2010.5875   464.5260     0.0520 
 2010.5902   463.6100     0.0520 
 2010.5930   462.5470     0.0520 
 2010.5957   461.3210     0.0510 
 2010.5984   460.0250     0.0510 
 2010.6012   458.8840     0.0510 
 2010.6039   457.8270     0.0510 
 2010.6067   456.6580     0.0520 
 2010.6094   455.3930     0.0520 
 2010.6121   454.2170     0.0530 
 2010.6149   452.9220     0.0530 
 2010.6176   451.3830     0.0530 
 2010.6204   449.6080     0.0530 
 2010.6231   448.0440     0.0520 
 2010.6258   446.9970     0.0520 
 2010.6286   446.0010     0.0520 
 2010.6313   444.7630     0.0520 
 2010.6340   443.0850     0.0510 
 2010.6368   441.2040     0.0510 
 2010.6395   439.1930     0.0510 
 2010.6423   437.2580     0.0510 
 2010.6450   435.7580     0.0510 
 2010.6477   434.5070     0.0510 
 2010.6505   433.2270     0.0510 
 2010.6532   431.6880     0.0510 
 2010.6559   429.9530     0.0510 
 2010.6587   428.4290     0.0510 
 2010.6614   427.0740     0.0510 
 2010.6642   425.7440     0.0510 
 2010.6669   424.5360     0.0510 
 2010.6696   423.0550     0.0510 
 2010.6724   421.2400     0.0510 
 2010.6751   419.3920     0.0510 
 2010.6778   417.7600     0.0510 
 2010.6806   416.1970     0.0510 
 2010.6833   414.4200     0.0510 
 2010.6861   412.6250     0.0510 
 2010.6888   410.7960     0.0500 
 2010.6915   408.7370     0.0500 
 2010.6943   406.5740     0.0510 
 2010.6970   404.3860     0.0510 
 2010.6997   402.2020     0.0510 
 2010.7025   399.7740     0.0500 
 2010.7052   397.0510     0.0500 
 2010.7080   394.7150     0.0500 
 2010.7107   392.8540     0.0500 
 2010.7134   391.0840     0.0500 
 2010.7162   389.4540     0.0500 
 2010.7189   387.8840     0.0500 
 2010.7217   386.0750     0.0500 
 2010.7244   384.0150     0.0500 
 2010.7271   381.8980     0.0500 
 2010.7299   380.1380     0.0500 
 2010.7326   378.5070     0.0500 
 2010.7353   376.7120     0.0500 
 2010.7381   374.8380     0.0510 
 2010.7408   372.7110     0.0510 
 2010.7436   370.3840     0.0510 
 2010.7463   368.0660     0.0510 
 2010.7490   365.7940     0.0510 
 2010.7518   363.4510     0.0510 
 2010.7545   360.9530     0.0510 
 2010.7572   358.5310     0.0510 
 2010.7600   356.1660     0.0510 
 2010.7627   353.8070     0.0510 
 2010.7655   351.5400     0.0510 
 2010.7682   349.1080     0.0510 
 2010.7709   346.5530     0.0510 
 2010.7737   344.1560     0.0510 
 2010.7764   341.8730     0.0510 
 2010.7791   339.4520     0.0510 
 2010.7819   337.2520     0.0510 
 2010.7846   335.5090     0.0510 
 2010.7874   333.9540     0.0510 
 2010.7901   332.4420     0.0500 
 2010.7928   330.7660     0.0500 
 2010.7956   328.9040     0.0510 
 2010.7983   326.9390     0.0510 
 2010.8011   325.0010     0.0510 
 2010.8038   322.9520     0.0510 
 2010.8065   320.6340     0.0510 
 2010.8093   318.3600     0.0520 
 2010.8120   316.4890     0.0520 
 2010.8147   314.8720     0.0520 
 2010.8175   312.9390     0.0510 
 2010.8202   310.6490     0.0510 
 2010.8230   308.3280     0.0510 
 2010.8257   305.9590     0.0510 
 2010.8284   303.6320     0.0510 
 2010.8312   301.5790     0.0510 
 2010.8339   299.5400     0.0520 
 2010.8366   297.1210     0.0520 
 2010.8394   294.3400     0.0510 
 2010.8421   291.8240     0.0510 
 2010.8449   289.5020     0.0510 
 2010.8476   287.3130     0.0510 
 2010.8503   285.3310     0.0510 
 2010.8531   283.0380     0.0510 
 2010.8558   280.7020     0.0520 
 2010.8585   278.7240     0.0520 
 2010.8613   276.8810     0.0520 
 2010.8640   275.0750     0.0520 
 2010.8668   273.5490     0.0520 
 2010.8695   272.2290     0.0520 
 2010.8722   270.6380     0.0520 
 2010.8750   268.5590     0.0510 
 2010.8777   266.0780     0.0510 
 2010.8805   263.4790     0.0510 
 2010.8832   260.8970     0.0510 
 2010.8859   258.3560     0.0510 
 2010.8887   256.1330     0.0520 
 2010.8914   254.1640     0.0520 
 2010.8941   252.3420     0.0520 
 2010.8969   250.6400     0.0520 
 2010.8996   248.7860     0.0530 
 2010.9024   246.9820     0.0530 
 2010.9051   245.5830     0.0530 
 2010.9078   244.3340     0.0530 
 2010.9106   242.7560     0.0530 
 2010.9133   241.0780     0.0540 
 2010.9160   239.6980     0.0540 
 2010.9188   238.4050     0.0540 
 2010.9215   236.9090     0.0540 
 2010.9243   235.4120     0.0530 
 2010.9270   233.9750     0.0530 
 2010.9297   232.3860     0.0530 
 2010.9325   230.8410     0.0530 
 2010.9352   229.4890     0.0530 
 2010.9379   228.4510     0.0520 
 2010.9407   227.6960     0.0520 
 2010.9434   226.7540     0.0520 
 2010.9462   225.8100     0.0520 
 2010.9489   225.0720     0.0520 
 2010.9516   223.9730     0.0530 
 2010.9544   222.4040     0.0530 
 2010.9571   220.8340     0.0530 
 2010.9599   219.7130     0.0530 
 2010.9626   218.7810     0.0530 
 2010.9653   217.7520     0.0530 
 2010.9681   216.6610     0.0530 
 2010.9708   215.5070     0.0530 
 2010.9735   214.3870     0.0530 
 2010.9763   213.2570     0.0530 
 2010.9790   212.3140     0.0530 
 2010.9818   211.5400     0.0530 
 2010.9845   210.6030     0.0530 
 2010.9872   209.3070     0.0520 
 2010.9900   207.8360     0.0520 
 2010.9927   206.5320     0.0520 
 2010.9954   205.2840     0.0520 
 2010.9982   204.1440     0.0520 
 2011.0009   203.1850     0.0550 
 2011.0037   202.3250     0.0540 
 2011.0064   201.4470     0.0540 
 2011.0091   200.7480     0.0540 
 2011.0119   200.3840     0.0540 
 2011.0146   199.9000     0.0540 
 2011.0173   199.3380     0.0540 
 2011.0201   198.6720     0.0540 
 2011.0228   197.7080     0.0540 
 2011.0256   196.7660     0.0540 
 2011.0283   196.1330     0.0530 
 2011.0310   196.0150     0.0540 
 2011.0338   196.1130     0.0540 
 2011.0365   196.0480     0.0540 
 2011.0393   195.8800     0.0540 
 2011.0420   195.7830     0.0540 
 2011.0447   195.5090     0.0540 
 2011.0475   195.0600     0.0540 
 2011.0502   194.8520     0.0540 
 2011.0529   194.8220     0.0530 
 2011.0557   194.7140     0.0530 
 2011.0584   194.5630     0.0530 
 2011.0612   194.6420     0.0540 
 2011.0639   194.9960     0.0540 
 2011.0666   195.5980     0.0540 
 2011.0694   196.3670     0.0540 
 2011.0721   197.2860     0.0550 
 2011.0748   198.0610     0.0550 
 2011.0776   198.6520     0.0550 
 2011.0803   199.2800     0.0540 
 2011.0831   199.8580     0.0540 
 2011.0858   200.6220     0.0550 
 2011.0885   201.4980     0.0550 
 2011.0913   202.2260     0.0550 
 2011.0940   202.6310     0.0550 
 2011.0967   202.9230     0.0550 
 2011.0995   203.4310     0.0550 
 2011.1022   204.3630     0.0540 
 2011.1050   205.7640     0.0550 
 2011.1077   207.3140     0.0550 
 2011.1104   208.6230     0.0550 
 2011.1132   209.5890     0.0550 
 2011.1159   210.5370     0.0550 
 2011.1186   211.5740     0.0550 
 2011.1214   212.3970     0.0550 
 2011.1241   213.1900     0.0550 
 2011.1269   214.5140     0.0540 
 2011.1296   216.2850     0.0540 
 2011.1323   217.8260     0.0540 
 2011.1351   218.9820     0.0540 
 2011.1378   219.9980     0.0540 
 2011.1406   220.7360     0.0530 
 2011.1433   221.3270     0.0530 
 2011.1460   222.0260     0.0530 
 2011.1488   222.9510     0.0530 
 2011.1515   223.9590     0.0530 
 2011.1542   224.8010     0.0530 
 2011.1570   225.7350     0.0530 
 2011.1597   226.9650     0.0520 
 2011.1625   228.2580     0.0520 
 2011.1652   229.3900     0.0520 
 2011.1679   230.5570     0.0520 
 2011.1707   231.9480     0.0520 
 2011.1734   233.5610     0.0530 
 2011.1761   235.5540     0.0530 
 2011.1789   237.4900     0.0530 
 2011.1816   239.0060     0.0530 
 2011.1844   240.5540     0.0530 
 2011.1871   242.3260     0.0530 
 2011.1898   244.2730     0.0540 
 2011.1926   246.2170     0.0540 
 2011.1953   248.0430     0.0540 
 2011.1980   249.6060     0.0540 
 2011.2008   250.6520     0.0540 
 2011.2035   251.7360     0.0550 
 2011.2063   253.0870     0.0540 
 2011.2090   254.4850     0.0540 
 2011.2117   256.0280     0.0540 
 2011.2145   257.7630     0.0540 
 2011.2172   259.7980     0.0540 
 2011.2200   261.8010     0.0540 
 2011.2227   263.5350     0.0550 
 2011.2254   265.2940     0.0540 
 2011.2282   267.1010     0.0540 
 2011.2309   268.9740     0.0540 
 2011.2336   270.8270     0.0540 
 2011.2364   272.6580     0.0530 
 2011.2391   274.3090     0.0530 
 2011.2419   275.8280     0.0530 
 2011.2446   277.4740     0.0530 
 2011.2473   279.1160     0.0530 
 2011.2501   280.6150     0.0530 
 2011.2528   281.9920     0.0530 
 2011.2555   283.6260     0.0530 
 2011.2583   285.4280     0.0540 
 2011.2610   287.0210     0.0540 
 2011.2638   288.7400     0.0540 
 2011.2665   290.9440     0.0540 
 2011.2692   293.4010     0.0540 
 2011.2720   295.6960     0.0540 
 2011.2747   297.6780     0.0550 
 2011.2774   299.6270     0.0550 
 2011.2802   301.8340     0.0550 
 2011.2829   304.1910     0.0550 
 2011.2857   306.7090     0.0550 
 2011.2884   309.3700     0.0550 
 2011.2911   311.9590     0.0550 
 2011.2939   314.3240     0.0550 
 2011.2966   316.3930     0.0550 
 2011.2994   318.4320     0.0540 
 2011.3021   320.4480     0.0540 
 2011.3048   322.2420     0.0550 
 2011.3076   323.9920     0.0550 
 2011.3103   325.8200     0.0550 
 2011.3130   327.5240     0.0540 
 2011.3158   329.2660     0.0540 
 2011.3185   331.3350     0.0540 
 2011.3213   333.6550     0.0540 
 2011.3240   336.1370     0.0550 
 2011.3267   338.5810     0.0550 
 2011.3295   341.1900     0.0540 
 2011.3322   344.0370     0.0540 
 2011.3349   346.7400     0.0540 
 2011.3377   349.0950     0.0540 
 2011.3404   351.3010     0.0540 
 2011.3432   353.4440     0.0540 
 2011.3459   355.4330     0.0540 
 2011.3486   357.3360     0.0540 
 2011.3514   359.0420     0.0540 
 2011.3541   360.7990     0.0530 
 2011.3568   362.9480     0.0530 
 2011.3596   365.4670     0.0520 
 2011.3623   368.2550     0.0520 
 2011.3651   371.2140     0.0520 
 2011.3678   374.0870     0.0530 
 2011.3705   376.3480     0.0530 
 2011.3733   378.0910     0.0540 
 2011.3760   379.9450     0.0550 
 2011.3788   381.7030     0.0560 
 2011.3815   383.2870     0.0560 
 2011.3842   384.8040     0.0550 
 2011.3870   386.2480     0.0540 
 2011.3897   387.7530     0.0540 
 2011.3924   389.2730     0.0540 
 2011.3952   390.9430     0.0540 
 2011.3979   393.1620     0.0550 
 2011.4007   395.5720     0.0550 
 2011.4034   397.4050     0.0550 
 2011.4061   399.0150     0.0550 
 2011.4089   400.6770     0.0550 
 2011.4116   402.0440     0.0550 
 2011.4143   403.2640     0.0540 
 2011.4171   404.4790     0.0550 
 2011.4198   405.7750     0.0550 
 2011.4226   407.4840     0.0550 
 2011.4253   409.2940     0.0550 
 2011.4280   410.8110     0.0550 
 2011.4308   412.3100     0.0560 
 2011.4335   414.0130     0.0550 
 2011.4362   415.6350     0.0560 
 2011.4390   416.8990     0.0560 
 2011.4417   418.2470     0.0560 
 2011.4445   419.7930     0.0550 
 2011.4472   421.1110     0.0550 
 2011.4499   422.1670     0.0550 
 2011.4527   422.9260     0.0550 
 2011.4554   423.5840     0.0550 
 2011.4582   424.4330     0.0550 
 2011.4609   425.4340     0.0550 
 2011.4636   426.4010     0.0550 
 2011.4664   427.0950     0.0540 
 2011.4691   427.7490     0.0540 
 2011.4718   428.4700     0.0540 
 2011.4746   429.2900     0.0550 
 2011.4773   430.1390     0.0550 
 2011.4801   430.8390     0.0550 
 2011.4828   431.5010     0.0550 
 2011.4855   432.2380     0.0550 
 2011.4883   433.0580     0.0550 
 2011.4910   433.8340     0.0540 
 2011.4937   434.6750     0.0540 
 2011.4965   435.5740     0.0540 
 2011.4992   436.3970     0.0550 
 2011.5020   437.1450     0.0550 
 2011.5047   437.9110     0.0550 
 2011.5074   438.9810     0.0550 
 2011.5102   440.0900     0.0550 
 2011.5129   440.7900     0.0550 
 2011.5156   441.3250     0.0550 
 2011.5184   441.7460     0.0550 
 2011.5211   442.1920     0.0550 
 2011.5239   442.9830     0.0550 
 2011.5266   443.8170     0.0550 
 2011.5293   444.3820     0.0540 
 2011.5321   444.7930     0.0540 
 2011.5348   445.1590     0.0550 
 2011.5375   445.6200     0.0550 
 2011.5403   446.3640     0.0550 
 2011.5430   447.1690     0.0550 
 2011.5458   447.6190     0.0560 
 2011.5485   447.8790     0.0560 
 2011.5512   448.2120     0.0560 
 2011.5540   448.7190     0.0560 
 2011.5567   449.4010     0.0560 
 2011.5595   449.7370     0.0550 
 2011.5622   449.7260     0.0550 
 2011.5649   449.5480     0.0560 
 2011.5677   448.7120     0.0560 
 2011.5704   447.3830     0.0570 
 2011.5731   446.3770     0.0570 
 2011.5759   445.9170     0.0570 
 2011.5786   445.7970     0.0570 
 2011.5814   445.5950     0.0570 
 2011.5841   445.0380     0.0570 
 2011.5868   444.4500     0.0560 
 2011.5896   443.8380     0.0560 
 2011.5923   443.2560     0.0560 
 2011.5950   442.8290     0.0560 
 2011.5978   442.4100     0.0560 
 2011.6005   441.8660     0.0550 
 2011.6033   441.1690     0.0550 
 2011.6060   440.5460     0.0550 
 2011.6087   440.0880     0.0550 
 2011.6115   439.5570     0.0550 
 2011.6142   439.0690     0.0550 
 2011.6169   438.4610     0.0550 
 2011.6197   437.5090     0.0550 
 2011.6224   436.6630     0.0550 
 2011.6252   435.9890     0.0550 
 2011.6279   435.3710     0.0550 
 2011.6306   434.6270     0.0550 
 2011.6334   433.8040     0.0550 
 2011.6361   432.7680     0.0550 
 2011.6389   431.5520     0.0550 
 2011.6416   430.4320     0.0550 
 2011.6443   429.2200     0.0540 
 2011.6471   428.1050     0.0540 
 2011.6498   427.0790     0.0540 
 2011.6525   426.0320     0.0540 
 2011.6553   424.8230     0.0540 
 2011.6580   423.6020     0.0540 
 2011.6608   422.6110     0.0540 
 2011.6635   421.6830     0.0540 
 2011.6662   420.8030     0.0540 
 2011.6690   419.8410     0.0540 
 2011.6717   418.6330     0.0540 
 2011.6744   417.1430     0.0540 
 2011.6772   415.6730     0.0540 
 2011.6799   414.4120     0.0540 
 2011.6827   413.2150     0.0540 
 2011.6854   411.9460     0.0540 
 2011.6881   410.6690     0.0540 
 2011.6909   409.3980     0.0530 
 2011.6936   408.1010     0.0530 
 2011.6963   406.8650     0.0530 
 2011.6991   405.6850     0.0530 
 2011.7018   404.6350     0.0530 
 2011.7046   403.6690     0.0530 
 2011.7073   402.6040     0.0530 
 2011.7100   401.4410     0.0530 
 2011.7128   400.2900     0.0540 
 2011.7155   399.0450     0.0540 
 2011.7183   397.1780     0.0540 
 2011.7210   394.9920     0.0540 
 2011.7237   393.0400     0.0540 
 2011.7265   391.2600     0.0540 
 2011.7292   389.6290     0.0540 
 2011.7319   388.0600     0.0550 
 2011.7347   386.3250     0.0550 
 2011.7374   384.4760     0.0550 
 2011.7402   382.5450     0.0550 
 2011.7429   380.5680     0.0550 
 2011.7456   378.7290     0.0560 
 2011.7484   376.8760     0.0560 
 2011.7511   375.0220     0.0560 
 2011.7538   373.2170     0.0550 
 2011.7566   371.3010     0.0550 
 2011.7593   369.4460     0.0550 
 2011.7621   367.9600     0.0550 
 2011.7648   366.6640     0.0550 
 2011.7675   365.4020     0.0550 
 2011.7703   364.1830     0.0550 
 2011.7730   362.8060     0.0550 
 2011.7757   361.3220     0.0550 
 2011.7785   359.9080     0.0550 
 2011.7812   358.4960     0.0550 
 2011.7840   356.8950     0.0550 
 2011.7867   355.0630     0.0540 
 2011.7894   353.0850     0.0540 
 2011.7922   351.2400     0.0540 
 2011.7949   349.6570     0.0540 
 2011.7977   348.2560     0.0550 
 2011.8004   346.8880     0.0550 
 2011.8031   345.3460     0.0550 
 2011.8059   343.9000     0.0550 
 2011.8086   342.7150     0.0540 
 2011.8113   341.6690     0.0540 
 2011.8141   340.4450     0.0550 
 2011.8168   338.8710     0.0550 
 2011.8196   337.0030     0.0550 
 2011.8223   334.9670     0.0560 
 2011.8250   332.7470     0.0550 
 2011.8278   330.3860     0.0550 
 2011.8305   328.2490     0.0550 
 2011.8332   326.4250     0.0550 
 2011.8360   324.9230     0.0550 
 2011.8387   323.8830     0.0550 
 2011.8415   323.0380     0.0560 
 2011.8442   321.9200     0.0560 
 2011.8469   320.3350     0.0550 
 2011.8497   318.3590     0.0550 
 2011.8524   316.1850     0.0550 
 2011.8551   314.2700     0.0550 
 2011.8579   312.7070     0.0560 
 2011.8606   311.0470     0.0560 
 2011.8634   309.3240     0.0560 
 2011.8661   307.5310     0.0560 
 2011.8688   305.8680     0.0560 
 2011.8716   304.5470     0.0550 
 2011.8743   303.3230     0.0550 
 2011.8771   302.3660     0.0560 
 2011.8798   301.6410     0.0560 
 2011.8825   300.7200     0.0570 
 2011.8853   299.6710     0.0570 
 2011.8880   298.7090     0.0570 
 2011.8907   297.5690     0.0560 
 2011.8935   296.1210     0.0560 
 2011.8962   294.4750     0.0560 
 2011.8990   292.6620     0.0560 
 2011.9017   290.8850     0.0560 
 2011.9044   289.5490     0.0560 
 2011.9072   288.7460     0.0560 
 2011.9099   287.8790     0.0560 
 2011.9126   286.6190     0.0560 
 2011.9154   285.2450     0.0550 
 2011.9181   284.1240     0.0550 
 2011.9209   283.2310     0.0550 
 2011.9236   282.3180     0.0550 
 2011.9263   281.6270     0.0560 
 2011.9291   281.1660     0.0560 
 2011.9318   280.6230     0.0560 
 2011.9345   279.9270     0.0550 
 2011.9373   279.0860     0.0550 
 2011.9400   278.3660     0.0540 
 2011.9428   277.8370     0.0540 
 2011.9455   277.2070     0.0540 
 2011.9482   276.5880     0.0550 
 2011.9510   276.0950     0.0550 
 2011.9537   275.4910     0.0550 
 2011.9565   274.9830     0.0550 
 2011.9592   274.7720     0.0550 
 2011.9619   274.6940     0.0540 
 2011.9647   274.3850     0.0540 
 2011.9674   273.3660     0.0540 
 2011.9701   272.0520     0.0540 
 2011.9729   270.8640     0.0540 
 2011.9756   269.7380     0.0540 
 2011.9784   268.7440     0.0540 
 2011.9811   268.0580     0.0540 
 2011.9838   267.4810     0.0540 
 2011.9866   266.8710     0.0530 
 2011.9893   266.3850     0.0530 
 2011.9920   265.7410     0.0530 
 2011.9948   264.9680     0.0530 
 2011.9975   264.1970     0.0540 
 2012.0003   263.2830     0.0530 
 2012.0030   262.4890     0.0530 
 2012.0057   261.6610     0.0520 
 2012.0085   260.7370     0.0520 
 2012.0112   260.2400     0.0530 
 2012.0139   260.0230     0.0520 
 2012.0167   259.6900     0.0520 
 2012.0194   258.9640     0.0520 
 2012.0222   258.1430     0.0520 
 2012.0249   257.2620     0.0520 
 2012.0276   256.0890     0.0520 
 2012.0304   255.1150     0.0530 
 2012.0331   254.5610     0.0530 
 2012.0358   254.3880     0.0530 
 2012.0386   254.4240     0.0530 
 2012.0413   254.6250     0.0530 
 2012.0441   254.9230     0.0530 
 2012.0468   254.8800     0.0530 
 2012.0495   254.4940     0.0530 
 2012.0523   254.2980     0.0530 
 2012.0550   254.6720     0.0530 
 2012.0578   254.9770     0.0540 
 2012.0605   255.1980     0.0530 
 2012.0632   255.6340     0.0530 
 2012.0660   255.9060     0.0530 
 2012.0687   256.1220     0.0530 
 2012.0714   256.2400     0.0530 
 2012.0742   256.2930     0.0530 
 2012.0769   256.2520     0.0530 
 2012.0797   256.0680     0.0530 
 2012.0824   255.8720     0.0530 
 2012.0851   255.5950     0.0530 
 2012.0879   255.3110     0.0530 
 2012.0906   254.9070     0.0530 
 2012.0933   254.4460     0.0530 
 2012.0961   254.1460     0.0530 
 2012.0988   254.0700     0.0530 
 2012.1016   254.2700     0.0530 
 2012.1043   254.6230     0.0530 
 2012.1070   255.1290     0.0530 
 2012.1098   255.8780     0.0530 
 2012.1125   256.7420     0.0530 
 2012.1152   257.5010     0.0530 
 2012.1180   258.1400     0.0520 
 2012.1207   258.7170     0.0520 
 2012.1235   259.6750     0.0530 
 2012.1262   260.9340     0.0520 
 2012.1289   262.0540     0.0520 
 2012.1317   263.1030     0.0520 
 2012.1344   264.1010     0.0520 
 2012.1372   265.0620     0.0510 
 2012.1399   265.7610     0.0510 
 2012.1426   266.3850     0.0510 
 2012.1454   267.1370     0.0520 
 2012.1481   267.9220     0.0520 
 2012.1508   269.0210     0.0510 
 2012.1536   270.3100     0.0510 
 2012.1563   271.2550     0.0520 
 2012.1591   272.0640     0.0520 
 2012.1618   273.1020     0.0520 
 2012.1645   274.3050     0.0520 
 2012.1673   275.7300     0.0520 
 2012.1700   277.2060     0.0520 
 2012.1727   278.2560     0.0520 
 2012.1755   279.1210     0.0520 
 2012.1782   280.0540     0.0520 
 2012.1810   280.8320     0.0520 
 2012.1837   281.5420     0.0520 
 2012.1864   282.5830     0.0520 
 2012.1892   283.8320     0.0520 
 2012.1919   285.1000     0.0520 
 2012.1946   286.3450     0.0520 
 2012.1974   287.5320     0.0520 
 2012.2001   288.8790     0.0520 
 2012.2029   290.1720     0.0520 
 2012.2056   291.3550     0.0520 
 2012.2083   292.5520     0.0520 
 2012.2111   293.8770     0.0530 
 2012.2138   295.1090     0.0530 
 2012.2166   296.0750     0.0530 
 2012.2193   297.0590     0.0530 
 2012.2220   298.2800     0.0530 
 2012.2248   299.6040     0.0530 
 2012.2275   301.0270     0.0530 
 2012.2302   302.6440     0.0530 
 2012.2330   304.0610     0.0530 
 2012.2357   305.0740     0.0530 
 2012.2385   305.8750     0.0530 
 2012.2412   307.0990     0.0530 
 2012.2439   308.8260     0.0540 
 2012.2467   310.7250     0.0530 
 2012.2494   312.7980     0.0530 
 2012.2521   314.9030     0.0530 
 2012.2549   316.8920     0.0530 
 2012.2576   318.6960     0.0530 
 2012.2604   320.3760     0.0530 
 2012.2631   322.2220     0.0530 
 2012.2658   324.1880     0.0530 
 2012.2686   326.0300     0.0520 
 2012.2713   327.9360     0.0520 
 2012.2740   330.1570     0.0520 
 2012.2768   332.5490     0.0530 
 2012.2795   334.8850     0.0530 
 2012.2823   337.1280     0.0530 
 2012.2850   339.2030     0.0530 
 2012.2877   341.1410     0.0530 
 2012.2905   342.9980     0.0520 
 2012.2932   344.9790     0.0520 
 2012.2960   347.1860     0.0520 
 2012.2987   349.5460     0.0520 
 2012.3014   351.9790     0.0530 
 2012.3042   354.1770     0.0530 
 2012.3069   356.0750     0.0530 
 2012.3096   358.0000     0.0530 
 2012.3124   359.9570     0.0530 
 2012.3151   361.8040     0.0530 
 2012.3179   363.4220     0.0530 
 2012.3206   364.8640     0.0520 
 2012.3233   366.2330     0.0520 
 2012.3261   367.4930     0.0520 
 2012.3288   368.7660     0.0520 
 2012.3315   369.9320     0.0520 
 2012.3343   370.9190     0.0520 
 2012.3370   371.9540     0.0520 
 2012.3398   373.2810     0.0520 
 2012.3425   374.7740     0.0510 
 2012.3452   376.3700     0.0520 
 2012.3480   378.0270     0.0520 
 2012.3507   379.4680     0.0530 
 2012.3534   380.8040     0.0530 
 2012.3562   381.9500     0.0530 
 2012.3589   382.7530     0.0530 
 2012.3617   383.4140     0.0530 
 2012.3644   384.0750     0.0540 
 2012.3671   384.7770     0.0540 
 2012.3699   385.6620     0.0540 
 2012.3726   386.6900     0.0540 
 2012.3754   387.5760     0.0530 
 2012.3781   388.3760     0.0540 
 2012.3808   388.9110     0.0540 
 2012.3836   389.1090     0.0540 
 2012.3863   389.3350     0.0530 
 2012.3890   389.8250     0.0540 
 2012.3918   390.5430     0.0540 
 2012.3945   391.2650     0.0550 
 2012.3973   391.9160     0.0540 
 2012.4000   392.5280     0.0540 
 2012.4027   393.1870     0.0530 
 2012.4055   393.8880     0.0530 
 2012.4082   394.7040     0.0530 
 2012.4109   395.4740     0.0530 
 2012.4137   396.0060     0.0530 
 2012.4164   396.5690     0.0530 
 2012.4192   397.1820     0.0530 
 2012.4219   397.6370     0.0530 
 2012.4246   397.8960     0.0530 
 2012.4274   398.1820     0.0540 
 2012.4301   398.6440     0.0530 
 2012.4328   399.0080     0.0530 
 2012.4356   399.5190     0.0520 
 2012.4383   400.0230     0.0520 
 2012.4411   400.5120     0.0530 
 2012.4438   401.4190     0.0530 
 2012.4465   402.5970     0.0540 
 2012.4493   403.8730     0.0540 
 2012.4520   404.7730     0.0530 
 2012.4547   405.2140     0.0530 
 2012.4575   405.4560     0.0530 
 2012.4602   405.6570     0.0540 
 2012.4630   405.8930     0.0540 
 2012.4657   406.2830     0.0540 
 2012.4684   406.8400     0.0540 
 2012.4712   407.3830     0.0530 
 2012.4739   407.9860     0.0530 
 2012.4767   408.4680     0.0520 
 2012.4794   408.5480     0.0520 
 2012.4821   408.5470     0.0520 
 2012.4849   408.5830     0.0530 
 2012.4876   408.7150     0.0530 
 2012.4903   409.0120     0.0530 
 2012.4931   409.2780     0.0530 
 2012.4958   409.3960     0.0530 
 2012.4986   409.2060     0.0540 
 2012.5013   408.9640     0.0540 
 2012.5040   408.6840     0.0540 
 2012.5068   408.3300     0.0550 
 2012.5095   407.9770     0.0550 
 2012.5122   407.6050     0.0550 
 2012.5150   407.5270     0.0550 
 2012.5177   407.6440     0.0550 
 2012.5205   407.7800     0.0550 
 2012.5232   407.8040     0.0540 
 2012.5259   407.5990     0.0540 
 2012.5287   407.2990     0.0540 
 2012.5314   407.0850     0.0540 
 2012.5341   407.1600     0.0540 
 2012.5369   407.3440     0.0540 
 2012.5396   407.3130     0.0540 
 2012.5424   407.0860     0.0540 
 2012.5451   406.8840     0.0540 
 2012.5478   406.6860     0.0540 
 2012.5506   406.3220     0.0540 
 2012.5533   405.8100     0.0540 
 2012.5561   405.1770     0.0540 
 2012.5588   404.5810     0.0540 
 2012.5615   404.0450     0.0540 
 2012.5643   403.3360     0.0540 
 2012.5670   402.5730     0.0530 
 2012.5697   401.8330     0.0530 
 2012.5725   401.2630     0.0540 
 2012.5752   401.0470     0.0530 
 2012.5780   400.7210     0.0530 
 2012.5807   400.2600     0.0530 
 2012.5834   399.8550     0.0530 
 2012.5862   399.3880     0.0530 
 2012.5889   398.8220     0.0530 
 2012.5916   398.1820     0.0540 
 2012.5944   397.6240     0.0540 
 2012.5971   397.0360     0.0530 
 2012.5999   396.3940     0.0540 
 2012.6026   395.8940     0.0540 
 2012.6053   395.2350     0.0540 
 2012.6081   394.2740     0.0530 
 2012.6108   393.4710     0.0530 
 2012.6135   392.9220     0.0530 
 2012.6163   392.3720     0.0530 
 2012.6190   391.9040     0.0530 
 2012.6218   391.4310     0.0530 
 2012.6245   390.7650     0.0520 
 2012.6272   390.0040     0.0520 
 2012.6300   389.0620     0.0520 
 2012.6327   387.9950     0.0530 
 2012.6355   386.7790     0.0530 
 2012.6382   385.4910     0.0530 
 2012.6409   384.3140     0.0530 
 2012.6437   383.1250     0.0530 
 2012.6464   382.0350     0.0530 
 2012.6491   380.9740     0.0530 
 2012.6519   379.9640     0.0530 
 2012.6546   378.8080     0.0530 
 2012.6574   377.3410     0.0530 
 2012.6601   375.7900     0.0530 
 2012.6628   374.3420     0.0530 
 2012.6656   373.1210     0.0530 
 2012.6683   372.0250     0.0530 
 2012.6710   370.8830     0.0530 
 2012.6738   369.6630     0.0530 
 2012.6765   368.3500     0.0530 
 2012.6793   366.8930     0.0530 
 2012.6820   365.3280     0.0530 
 2012.6847   363.6960     0.0530 
 2012.6875   362.2690     0.0530 
 2012.6902   360.9890     0.0540 
 2012.6929   359.6670     0.0530 
 2012.6957   358.3670     0.0530 
 2012.6984   357.2560     0.0530 
 2012.7012   356.1860     0.0540 
 2012.7039   355.0590     0.0540 
